timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
137304891,0.9997987,0.009065303,0.0030803022,0.01763258,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137309892,0.99979925,0.009098987,0.0031082048,0.017582277,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137314892,0.99979836,0.009069825,0.0030647847,0.01764985,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137319893,0.99979854,0.009145659,0.0030983046,0.017598059,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137324894,0.9997983,0.0090771895,0.0030701142,0.017652716,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137329895,0.9997984,0.009153532,0.003108153,0.017599646,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137334896,0.999798,0.009095639,0.0030845527,0.01765751,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137339897,0.999798,0.00915876,0.0031106882,0.017620392,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137344898,0.99979746,0.00910967,0.0030946545,0.017680243,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137349899,0.99979764,0.009182849,0.0031115673,0.017630445,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137354900,0.9997975,0.009115745,0.0030759498,0.01767185,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137359901,0.9997979,0.009127058,0.0030985062,0.01764283,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137364903,0.99979806,0.009074135,0.0030687875,0.01766889,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137369903,0.9997976,0.009142194,0.0030799021,0.017657237,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137374904,0.9997974,0.009087017,0.003065262,0.017700078,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137379905,0.9997971,0.009156353,0.0030945342,0.017670665,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137384906,0.9997976,0.009090635,0.0030804006,0.017685942,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137389906,0.99979687,0.009165728,0.0031069107,0.017683944,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137394908,0.9997966,0.009133214,0.0030733347,0.017719548,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137399909,0.9997966,0.009150609,0.003091262,0.01770598,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137404909,0.999797,0.009107354,0.0030680448,0.017712519,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137409910,0.9997964,0.009170787,0.00308015,0.01770913,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137414963,0.99979645,0.009111788,0.0030573776,0.01774062,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137419928,0.99979585,0.009182675,0.003075984,0.017733514,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137424914,0.99979657,0.009109726,0.0030512016,0.017740453,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137429914,0.99979544,0.009199772,0.0030954864,0.01774358,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137434915,0.9997961,0.009141242,0.0030765205,0.017745929,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137439916,0.9997952,0.009188204,0.0030900042,0.017767949,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
137444924,0.9997958,0.009139497,0.003058618,0.01776236,0.9999766,-1.108892e-09,6.106215e-11,0.006851909,3
