timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
285694054,0.9997292,-0.007774264,0.0046420377,0.02143868,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285699056,0.99973005,-0.007821023,0.0046252427,0.021387521,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285704056,0.99972767,-0.007861741,0.0046349205,0.02147806,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285709058,0.9997301,-0.007743913,0.0046416046,0.021408496,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285714059,0.9997287,-0.007867673,0.004650875,0.021427523,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285719060,0.99972886,-0.007825345,0.0046688938,0.02142814,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285724061,0.99972934,-0.007847858,0.004686287,0.02139928,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285729062,0.99972725,-0.007872233,0.0046883104,0.021483356,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285734063,0.99972963,-0.0077931434,0.004684656,0.02140428,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285739066,0.9997278,-0.007898858,0.0046893433,0.021448337,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285744065,0.99972904,-0.0077895094,0.0046828846,0.021430427,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285749066,0.99972844,-0.007858927,0.004690835,0.021431096,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285754068,0.99972826,-0.0078197755,0.0046851025,0.02145598,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285759069,0.9997295,-0.007823478,0.0046832585,0.02139635,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285764070,0.9997279,-0.007850983,0.0046864464,0.021460924,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
