timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
285699056,78112844,-33.930012700000006,18.8649518,-2.6920202,-8.336275,0.25464806,-0.024212597,-0.025190823,0.0,0.011224334,0.032780353,0.01363476,-0.01671064,-0.038843874,-0.018811755,0.02251794,-0.2857389,-0.8372552,-0.094980985,0.04270608,0.007919349,118.6399,0.1,0.26134464,0.44360346,0.13272534,0.10501966,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285709058,78112844,-33.930012700000006,18.8649518,-2.692128,-8.336037,0.254209,-0.024212597,-0.025190823,0.0,0.011218467,0.034340613,0.0134745855,-0.017105276,-0.038843874,-0.018811755,0.02251794,-0.07694465,-0.4815048,-0.08817462,0.042748537,0.007919349,118.6399,0.1,0.26224005,0.44424373,0.13317499,0.105198026,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285719060,78112844,-33.930012700000006,18.8649518,-2.6922317,-8.335805,0.25378802,-0.024212597,-0.025190823,0.0,0.010961472,0.036673766,0.013771516,-0.017020319,-0.038843874,-0.018811755,0.02251794,0.03447638,0.7290643,0.04427578,0.042786643,0.007919349,118.6399,0.1,0.26314077,0.444886,0.13363169,0.1053765,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285729062,78112844,-33.930012700000006,18.8649518,-2.6923258,-8.335563,0.25338298,-0.024212597,-0.025190823,0.0,0.012629447,0.03728913,0.013212726,-0.017769499,-0.038843874,-0.018811755,0.02251794,0.46330458,0.8504218,0.027181607,0.04289635,0.007919349,118.6399,0.1,0.26404682,0.4455303,0.13408592,0.105555035,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285739066,78112844,-33.930012700000006,18.8649518,-2.6924014,-8.335321,0.25299355,-0.024212597,-0.025190823,0.0,0.0112513695,0.03427757,0.013739165,-0.01741272,-0.038843874,-0.018811755,0.02251794,-0.19553564,0.14284588,0.2368525,0.042826027,0.007919349,118.6399,0.1,0.26495823,0.44617662,0.13453385,0.10573363,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285749066,78112844,-33.930012700000006,18.8649518,-2.6924758,-8.335078,0.25262576,-0.024212597,-0.025190823,0.0,0.011432662,0.032849945,0.012795899,-0.018505754,-0.038843874,-0.018811755,0.02251794,-0.006537882,-0.5639098,-0.15258656,0.0427919,0.007919349,118.6399,0.1,0.26587498,0.446825,0.13499753,0.10591232,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285759069,78112844,-33.930012700000006,18.8649518,-2.6925368,-8.33483,0.25227112,-0.024212597,-0.025190823,0.0,0.010519038,0.032411896,0.012829978,-0.018602354,-0.038843874,-0.018811755,0.02251794,-0.48221308,-0.91392314,-0.075551786,0.042722847,0.007919349,118.6399,0.1,0.2667971,0.44747537,0.13544646,0.10609107,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285769071,78112844,-33.930012700000006,18.8649518,-2.6925929,-8.334579,0.25192678,-0.024212597,-0.025190823,0.0,0.01203266,0.032517646,0.012192612,-0.019352084,-0.038843874,-0.018811755,0.02251794,-0.01697492,-0.9147395,-0.015453264,0.04274329,0.007919349,118.6399,0.1,0.2677246,0.44812778,0.1359078,0.106269866,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285779073,78112844,-33.930012700000006,18.8649518,-2.6930115,-8.334512,0.25168997,-0.024212597,-0.025190823,0.0,0.011401171,0.03383572,0.012925827,-0.01862006,-0.038843874,-0.018811755,0.02251794,0.043610033,-0.31576848,-0.04103791,0.042752393,0.007919349,118.6399,0.1,0.251022,0.44071174,0.1272778,0.10328832,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285789075,78112844,-33.930012700000006,18.8649518,-2.6934116,-8.334437,0.2514668,-0.024212597,-0.025190823,0.0,0.010352868,0.0335754,0.013044916,-0.01848935,-0.038843874,-0.018811755,0.02251794,-0.34883568,-0.2729504,0.043584637,0.042761307,0.007919349,118.6399,0.1,0.25185353,0.4413348,0.12773228,0.103465684,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285799124,78112844,-33.930012700000006,18.8649518,-2.693798,-8.334359,0.25125527,-0.024212597,-0.025190823,0.0,0.010637896,0.03371525,0.012900097,-0.018610299,-0.038843874,-0.018811755,0.02251794,-0.17359704,-0.060708657,0.07549465,0.042779658,0.007919349,118.6399,0.1,0.25269026,0.44195986,0.12816556,0.10364314,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285809105,78112844,-33.930012700000006,18.8649518,-2.6941686,-8.334278,0.25105348,-0.024212597,-0.025190823,0.0,0.010681296,0.03377907,0.012535679,-0.018939175,-0.038843874,-0.018811755,0.02251794,-0.11151296,0.059141275,0.022124864,0.04281394,0.007919349,118.6399,0.1,0.25353217,0.44258687,0.12862207,0.1038207,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285819088,78112844,-33.930012700000006,18.8649518,-2.694523,-8.334195,0.2508632,-0.024212597,-0.025190823,0.0,0.011107128,0.03395202,0.01252627,-0.018901873,-0.038843874,-0.018811755,0.02251794,0.034719665,0.29623234,-0.0073998696,0.04280272,0.007919349,118.6399,0.1,0.25437933,0.44321585,0.12906156,0.103998244,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285829085,78112844,-33.930012700000006,18.8649518,-2.6948645,-8.334102,0.25068638,-0.024212597,-0.025190823,0.0,0.011027297,0.03439126,0.012703295,-0.018667482,-0.038843874,-0.018811755,0.02251794,0.17836143,0.3210074,-0.01596504,0.042831767,0.007919349,118.6399,0.1,0.25523168,0.44384682,0.12951072,0.10417598,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285839086,78112844,-33.930012700000006,18.8649518,-2.6951916,-8.3340025,0.2505223,-0.024212597,-0.025190823,0.0,0.010536298,0.034985576,0.012990429,-0.018312808,-0.038843874,-0.018811755,0.02251794,0.071695365,0.52747047,0.018892258,0.042829752,0.007919349,118.6399,0.1,0.2560893,0.4444798,0.1299621,0.10435372,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285849090,78112844,-33.930012700000006,18.8649518,-2.6955094,-8.333899,0.2503719,-0.024212597,-0.025190823,0.0,0.010441401,0.033976626,0.012801703,-0.018424314,-0.038843874,-0.018811755,0.02251794,0.2157523,0.3612608,-0.12572256,0.042847365,0.007919349,118.6399,0.1,0.2569521,0.44511473,0.13040614,0.1045315,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
285859091,78112844,-33.930012700000006,18.8649518,-2.6958158,-8.3338,0.25022957,-0.024212597,-0.025190823,0.0,0.0099166045,0.032825146,0.012729211,-0.018410347,-0.038843874,-0.018811755,0.02251794,0.17606387,0.38900173,-0.06714557,0.04285563,0.007919349,118.6399,0.1,0.25782022,0.44575167,0.13085496,0.10470943,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
