timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
458701976,34402555,-33.9300425,18.864867699999998,0.8604472,2.9846613,0.5157959,-0.0004884272,0.0072608325,0.0,0.061378546,-0.0350747,-0.0033749922,0.017037198,0.0663569,0.036687277,-0.024866467,0.008645753,0.16501388,-0.06295146,-0.09502309,0.069133304,121.11224,0.1,0.2699144,0.44532764,0.1303929,0.10672278,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458711976,34402555,-33.9300425,18.864867699999998,0.8610726,2.9834669,0.5156086,-0.0004884272,0.0072608325,0.0,0.062221568,-0.03503804,-0.0035247193,0.01649969,0.0663569,0.036687277,-0.024866467,0.34386185,0.17873177,-0.0012855672,-0.09511152,0.069133304,121.11224,0.1,0.27075428,0.44597095,0.13084047,0.10691322,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458721977,34402555,-33.9300425,18.864867699999998,0.8616906,2.9823008,0.51519716,-0.0004884272,0.0072608325,0.0,0.05988977,-0.03703721,-0.0039064605,0.015514158,0.0663569,0.036687277,-0.024866467,-0.10257436,-0.32512194,0.09420244,-0.09503441,0.069133304,121.11224,0.1,0.2715993,0.44302404,0.13128465,0.10679032,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458731980,34402555,-33.9300425,18.864867699999998,0.8623015,2.9811463,0.514799,-0.0004884272,0.0072608325,0.0,0.059320625,-0.03847369,-0.004514339,0.014320794,0.0663569,0.036687277,-0.024866467,-0.33661923,-0.24531204,-0.21129194,-0.09508069,0.069133304,121.11224,0.1,0.27244943,0.44366637,0.13173027,0.10698104,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458741981,34402555,-33.9300425,18.864867699999998,0.86291885,2.9800184,0.5144073,-0.0004884272,0.0072608325,0.0,0.06249944,-0.037144374,-0.004655268,0.013612089,0.0663569,0.036687277,-0.024866467,0.19268322,0.09808918,-0.13892159,-0.095034435,0.069133304,121.11224,0.1,0.27330476,0.4443108,0.13217846,0.10717179,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458751988,34402555,-33.9300425,18.864867699999998,0.86353964,2.9789205,0.51402295,-0.0004884272,0.0072608325,0.0,0.062380157,-0.037166305,-0.0034683873,0.01424836,0.0663569,0.036687277,-0.024866467,0.2597327,0.12586041,0.32104367,-0.09508498,0.069133304,121.11224,0.1,0.27416524,0.44495735,0.1326253,0.10736265,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458761984,34402555,-33.9300425,18.864867699999998,0.8641422,2.9778438,0.51365775,-0.0004884272,0.0072608325,0.0,0.060890887,-0.037798915,-0.004057219,0.013125564,0.0663569,0.036687277,-0.024866467,0.408086,0.15744007,-0.095660314,-0.095096216,0.069133304,121.11224,0.1,0.2750309,0.44560605,0.13307457,0.1075536,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458771986,34402555,-33.9300425,18.864867699999998,0.8647513,2.9767964,0.5132898,-0.0004884272,0.0072608325,0.0,0.060625352,-0.037030075,-0.005194991,0.011469946,0.0663569,0.036687277,-0.024866467,-0.15021987,0.16403371,-0.0006722617,-0.09508454,0.069133304,121.11224,0.1,0.2759018,0.44625688,0.13352385,0.10774471,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458781988,34402555,-33.9300425,18.864867699999998,0.86535376,2.975777,0.51293206,-0.0004884272,0.0072608325,0.0,0.059347928,-0.0381174,-0.0050496687,0.011113056,0.0663569,0.036687277,-0.024866467,-0.36496237,-0.21559931,-0.10186616,-0.0951185,0.069133304,121.11224,0.1,0.27677786,0.44690984,0.13397148,0.10793585,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458791990,34402555,-33.9300425,18.864867699999998,0.8659491,2.9747813,0.51258355,-0.0004884272,0.0072608325,0.0,0.059344396,-0.037717298,-0.0052919765,0.010383679,0.0663569,0.036687277,-0.024866467,-0.27371797,-0.19164371,-0.16855466,-0.09506701,0.069133304,121.11224,0.1,0.27765915,0.44756493,0.13442566,0.10812714,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
