current_time,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,pos_sp.x,pos_sp.y,pos_sp.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_euler.x,payload_euler.y,payload_euler.z,simulink_acc_sp.x,simulink_acc_sp.y,simulink_acc_sp.y
1633549013.672716,16.735342025756836,-0.05961688607931137,-7.805755615234375,1.005441665649414,-1.147682542068651e-05,0.00020005011174362153,0.0,0.0,0.0,1.0,0.0,-0.0,0.27366337180137634,0.001848743762820959,0.001848743762820959,2.076447708532214e-05,0.0007046884275041521,-1.5745445489883423,0.0,0.0,0.0
1633549013.68261,16.735342025756836,-0.05961688607931137,-7.805755615234375,1.0054041147232056,-1.3598177247331478e-05,0.00021328558796085417,0.0,0.0,0.0,1.0,0.0,-0.0,0.27386486530303955,0.0018647115211933851,0.0018647115211933851,2.7222033168072812e-05,0.0005768539849668741,-1.5745455026626587,0.0,0.0,0.0
1633549013.693885,16.755563735961914,-0.059620052576065063,-7.805721282958984,1.0053099393844604,-1.8813863789546303e-05,0.00022853160044178367,0.0,0.0,0.0,1.0,0.0,-0.0,0.27386486530303955,0.0018647115211933851,0.0018647115211933851,3.790486152865924e-05,0.0003630993014667183,-1.5745493173599243,0.0,0.0,0.0
1633549013.702425,16.767589569091797,-0.05962162837386131,-7.805704593658447,1.0052520036697388,-2.209175181633327e-05,0.00019632777548395097,0.0,0.0,0.0,1.0,0.0,-0.0,0.2740815579891205,0.001884119352325797,0.001884119352325797,4.214199725538492e-05,0.0002775346511043608,-1.5745511054992676,0.0,0.0,0.0
1633549013.712679,16.767589569091797,-0.05962162837386131,-7.805704593658447,1.0052520036697388,-2.209175181633327e-05,0.00019632777548395097,0.0,0.0,0.0,1.0,0.0,-0.0,0.2740815579891205,0.001884119352325797,0.001884119352325797,4.214199725538492e-05,0.0002775346511043608,-1.5745511054992676,0.0,0.0,0.0
1633549013.722553,16.77971839904785,-0.059623200446367264,-7.805689334869385,1.0051909685134888,-2.49580989475362e-05,0.00014810870925430208,0.0,0.0,0.0,1.0,0.0,-0.0,0.2742076814174652,0.001890338840894401,0.001890338840894401,4.635951336240396e-05,0.00019202916882932186,-1.5745527744293213,0.0,0.0,0.0
1633549013.732631,16.791837692260742,-0.05962473154067993,-7.805675029754639,1.0051273107528687,-2.64744467131095e-05,0.00011621417797869071,0.0,0.0,0.0,1.0,0.0,-0.0,0.2742076814174652,0.001890338840894401,0.001890338840894401,5.6839755416149274e-05,-2.107763066305779e-05,-1.574555516242981,0.0,0.0,0.0
1633549013.742487,16.803871154785156,-0.059626221656799316,-7.805661201477051,1.005062222480774,-2.625804700073786e-05,0.00011415065091568977,0.0,0.0,0.0,1.0,0.0,-0.0,0.2744970917701721,0.0018780638929456472,0.0018780638929456472,5.6839755416149274e-05,-2.107763066305779e-05,-1.574555516242981,0.0,0.0,0.0
1633549013.753008,16.811979293823242,-0.05962754413485527,-7.8056488037109375,1.0050156116485596,-2.5822146199061535e-05,0.00012901306035928428,0.0,0.0,0.0,1.0,0.0,-0.0,0.2744970917701721,0.0018780638929456472,0.0018780638929456472,6.310041499091312e-05,-0.00014820975775364786,-1.5745562314987183,0.0,0.0,0.0
1633549013.762431,16.820037841796875,-0.059628818184137344,-7.8056321144104,1.0049694776535034,-2.5136097974609584e-05,0.0001349480589851737,0.0,0.0,0.0,1.0,0.0,-0.0,0.2747008204460144,0.0018615282606333494,0.0018615282606333494,7.345982157858089e-05,-0.0003583262150641531,-1.5745552778244019,0.0,0.0,0.0
1633549013.772828,16.828115463256836,-0.059630028903484344,-7.80561637878418,1.0049238204956055,-2.4815530196065083e-05,0.00012291593884583563,0.0,0.0,0.0,1.0,0.0,-0.0,0.2747008204460144,0.0018615282606333494,0.0018615282606333494,7.754101534374058e-05,-0.00044159748358651996,-1.5745545625686646,0.0,0.0,0.0
1633549013.782907,16.840238571166992,-0.05963127687573433,-7.805600643157959,1.004858136177063,-2.5676194127299823e-05,8.711260306881741e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2749161422252655,0.0018588252132758498,0.0018588252132758498,8.354292367585003e-05,-0.00056549470173195,-1.5745524168014526,0.0,0.0,0.0
1633549013.792642,16.84827423095703,-0.05963240563869476,-7.805585861206055,1.0048117637634277,-2.9006338081671856e-05,7.270965579664335e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2749161422252655,0.0018588252132758498,0.0018588252132758498,8.7443579104729e-05,-0.0006473323446698487,-1.5745503902435303,0.0,0.0,0.0
1633549013.802763,16.856290817260742,-0.059633538126945496,-7.805572032928467,1.0047647953033447,-3.409639248275198e-05,5.571797373704612e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.275239497423172,0.0019440704490989447,0.0019440704490989447,9.125311771640554e-05,-0.0007284901803359389,-1.5745477676391602,0.0,0.0,0.0
1633549013.812646,16.868375778198242,-0.059634819626808167,-7.8055596351623535,1.0046945810317993,-4.326175985625014e-05,3.268618820584379e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.275239497423172,0.0019440704490989447,0.0019440704490989447,9.679274808149785e-05,-0.0008488203748129308,-1.5745433568954468,0.0,0.0,0.0
1633549013.822262,16.880449295043945,-0.059636190533638,-7.805547714233398,1.004621148109436,-5.356172187021002e-05,5.210355539020384e-06,0.0,0.0,0.0,1.0,0.0,-0.0,0.2753804624080658,0.001992429606616497,0.001992429606616497,0.00010213307541562244,-0.0009672767482697964,-1.5745383501052856,0.0,0.0,0.0
1633549013.832504,16.88861656188965,-0.0596373975276947,-7.805531978607178,1.004568099975586,-6.0580259741982445e-05,-2.755944115051534e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2753804624080658,0.001992429606616497,0.001992429606616497,0.0001055936882039532,-0.0010451043490320444,-1.5745347738265991,0.0,0.0,0.0
