timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
54223915,-0.31345662,0.006978102,0.014351515,0.0,0.0,-0.3095677
54258833,-0.21910644,-0.0056588193,0.014435485,0.0,0.0,-0.31150737
54288882,-0.088640526,0.016221449,0.014997498,0.0,0.0,-0.31075162
54323901,0.10666982,0.04905526,0.014791516,0.0,0.0,-0.30705026
54358873,0.08128235,-0.0023430947,0.014326888,0.0,0.0,-0.30627808
54388827,0.03512248,-0.05073752,0.013542012,0.0,0.0,-0.3072256
54423887,0.06531329,-0.02238529,0.013964652,0.0,0.0,-0.3076047
54453944,0.03922897,-0.011850973,0.01327022,0.0,0.0,-0.30949908
54488912,-0.047333248,0.008987832,0.013613621,0.0,0.0,-0.31040353
54523946,-0.093265235,0.023141803,0.012939276,0.0,0.0,-0.31056666
54559006,0.04034216,0.04295083,0.013330575,0.0,0.0,-0.30806252
54588990,0.042493023,0.0021657522,0.011954114,0.0,0.0,-0.30976516
54623939,-0.08031726,-0.03035551,0.011297822,0.0,0.0,-0.31219167
54653958,0.026293375,0.035056476,0.010974585,0.0,0.0,-0.31170937
54684116,0.09473092,0.05778065,0.011108256,0.0,0.0,-0.3114495
54723912,-0.062165927,0.09937842,0.010048599,0.0,0.0,-0.31232268
54753909,-0.04335116,0.19952767,0.010805445,0.0,0.0,-0.31096652
54788937,0.093186416,0.20238549,0.0099124955,0.0,0.0,-0.30912516
54818976,0.059078034,0.032475144,0.007830688,0.0,0.0,-0.31188515
54848878,0.043739162,-0.015420355,0.0063149063,0.0,0.0,-0.3142494
54883875,0.13328917,0.09295177,0.006522231,0.0,0.0,-0.3125517
54918950,0.020304697,0.13784179,0.00493347,0.0,0.0,-0.31014138
54954051,0.07073673,0.13549176,0.00405631,0.0,0.0,-0.3100419
54983962,0.15442848,0.056509174,0.0017103703,0.0,0.0,-0.31033665
55019004,0.011728221,0.010131221,0.00016569192,0.0,0.0,-0.31444967
55049014,0.002689483,0.09836249,0.00016859916,0.0,0.0,-0.3119127
55083997,0.052576713,0.17756404,0.00027526007,0.0,0.0,-0.30666038
55118963,-0.08177451,0.031854838,-0.0025718706,0.0,0.0,-0.31057268
55148972,0.028247267,0.02347529,-0.0034667319,0.0,0.0,-0.3092606
55184058,-0.013077866,-0.0124942325,-0.0056200936,0.0,0.0,-0.33766478
55214028,0.06671615,0.038909283,-0.006071522,0.0,0.0,-0.36923668
55248982,-0.0014579558,-0.07960905,-0.009721935,0.0,0.0,-0.39343572
55278927,0.026302919,-0.119031355,-0.011257397,0.0,0.0,-0.37854093
55314088,-0.06313187,-0.04733079,-0.012378698,0.0,0.0,-0.35507104
55349081,-0.004820705,-0.06472447,-0.013916007,0.0,0.0,-0.34345147
55378940,-0.055895973,-0.12794131,-0.015872715,0.0,0.0,-0.32959694
55414006,-0.14566074,-0.111557476,-0.01669151,0.0,0.0,-0.32068953
55444103,-0.19290152,-0.1688365,-0.01811818,0.0,0.0,-0.31941056
55479046,-0.19871832,0.102769054,-0.015997518,0.0,0.0,-0.3106418
55514028,-0.2548657,-0.031943284,-0.017808894,0.0,0.0,-0.31158847
55549011,-0.20130901,-0.006325677,-0.015746014,0.0,0.0,-0.30765906
55579086,-0.15447521,-0.1371915,-0.015479893,0.0,0.0,-0.30404297
55609091,-0.17463544,-0.1006807,-0.013659998,0.0,0.0,-0.30172333
55644035,-0.06231165,-0.12270931,-0.011691246,0.0,0.0,-0.29846564
55678980,-0.17324649,-0.05851636,-0.009387571,0.0,0.0,-0.30117312
55713983,-0.12964965,-0.09053797,-0.007280449,0.0,0.0,-0.29835194
55744063,-0.12588736,-0.035662934,-0.0052692136,0.0,0.0,-0.29755047
55779050,-0.17031461,-0.10602838,-0.003971863,0.0,0.0,-0.30062625
55809039,-0.043938328,-0.0066874847,-0.0028555933,0.0,0.0,-0.29876986
55838990,-0.06084831,-0.111367404,-0.002811953,0.0,0.0,-0.30524677
55874125,0.045596663,-0.02531594,-0.0017829789,0.0,0.0,-0.30463153
55909111,-0.023135534,0.0028993797,-0.0013310886,0.0,0.0,-0.30553398
55944094,0.03579961,-0.01408066,-0.00078418787,0.0,0.0,-0.30820048
55974057,-0.020915886,0.019267024,-0.00036400987,0.0,0.0,-0.30934665
56009111,-0.0019723007,-0.010200433,0.00023563157,0.0,0.0,-0.31032148
56039110,-0.028533313,0.13843963,0.0016565935,0.0,0.0,-0.3090617
56074073,-0.14251414,0.094572574,0.0027141965,0.0,0.0,-0.31044427
56109023,-0.068238385,0.067990825,0.004168418,0.0,0.0,-0.3098622
56139098,-0.1473136,0.020411452,0.00523668,0.0,0.0,-0.31289697
56174088,-0.07165016,0.08129753,0.0069156345,0.0,0.0,-0.31547788
56204100,-0.13699634,0.08240957,0.00790021,0.0,0.0,-0.31937853
56239086,-0.016416451,0.11580597,0.009892383,0.0,0.0,-0.31996918
56274122,-0.035624612,0.14845341,0.011486519,0.0,0.0,-0.32180452
56304194,0.043058418,0.15887335,0.013433546,0.0,0.0,-0.31759742
56339202,-0.0032657357,0.02296438,0.014684692,0.0,0.0,-0.32115248
56369129,0.09279513,0.06887343,0.017105939,0.0,0.0,-0.31905338
56404176,0.19499841,-0.014570559,0.01885017,0.0,0.0,-0.3177991
56434157,0.19164376,-0.06378054,0.02021407,0.0,0.0,-0.31951416
56469159,0.17260425,-0.015366353,0.021098193,0.0,0.0,-0.3178277
56504117,0.23741299,-0.07167967,0.02098486,0.0,0.0,-0.31857127
56534137,0.28708273,0.029374994,0.020871602,0.0,0.0,-0.31642413
56569189,0.22403292,0.036193565,0.019963887,0.0,0.0,-0.31792763
56599154,0.19092968,0.057556223,0.019148983,0.0,0.0,-0.31976676
56634085,0.278554,0.05826589,0.017558027,0.0,0.0,-0.31861508
56669101,0.2100203,0.020862825,0.015897706,0.0,0.0,-0.32119128
56704165,0.28726193,0.06781611,0.013771965,0.0,0.0,-0.32103235
56734173,0.22311388,0.13465346,0.01226604,0.0,0.0,-0.3198829
56764105,0.1697433,0.15251717,0.010209357,0.0,0.0,-0.32099232
56799218,0.24611208,0.10874208,0.008971316,0.0,0.0,-0.32101572
56834357,0.14110157,0.08108319,0.007343916,0.0,0.0,-0.31953308
56869304,0.10395419,0.07924853,0.006981113,0.0,0.0,-0.31883144
56899214,0.041331198,-0.13889375,0.0058373907,0.0,0.0,-0.3227728
56934247,-0.03597747,0.040869117,0.0058298977,0.0,0.0,-0.31722766
56964281,-0.001226635,0.10828211,0.0060560564,0.0,0.0,-0.31398278
56994281,-0.064804785,-0.050900392,0.005546053,0.0,0.0,-0.3171699
57029219,0.007263241,-0.013083726,0.0058355443,0.0,0.0,-0.31611285
57064157,0.079249114,-0.015902342,0.0054492224,0.0,0.0,-0.31452683
57099211,0.04405795,0.036438935,0.0052440683,0.0,0.0,-0.31258562
57129152,0.11941509,0.08478434,0.005105596,0.0,0.0,-0.31032676
57164155,0.18117878,0.017776346,0.0045059226,0.0,0.0,-0.31037703
57194258,0.2082871,0.0063190954,0.003807709,0.0,0.0,-0.31258282
57229242,0.22312716,0.0019313709,0.0021799009,0.0,0.0,-0.3129609
57264183,0.065797076,-0.019337563,0.0014620197,0.0,0.0,-0.318125
57294323,0.06277696,0.03221164,0.0007770258,0.0,0.0,-0.3180846
57329319,0.03580403,-0.032951247,0.00060055836,0.0,0.0,-0.31890413
57359280,-0.108649276,0.028394202,-0.00011719775,0.0,0.0,-0.32057977
57394226,-0.08316791,0.09908852,0.00021148678,0.0,0.0,-0.31679824
57429340,-0.18514672,0.0219457,0.00023505856,0.0,0.0,-0.31867287
57459299,-0.1968137,0.039020307,-0.00022015217,0.0,0.0,-0.3170564
57494278,-0.2516121,-0.033583276,-0.00030884764,0.0,0.0,-0.31889182
57524194,-0.23941669,0.0018570705,-0.0010778119,0.0,0.0,-0.3162881
57559198,-0.23133707,-0.10278954,-0.0010191243,0.0,0.0,-0.31914198
57589293,-0.3101512,-0.11697659,-0.0011760567,0.0,0.0,-0.32049337
57624259,-0.21726507,-0.020597875,-0.0003778353,0.0,0.0,-0.31539693
57659225,-0.37537956,0.042640626,0.00091634097,0.0,0.0,-0.31589878
57689276,-0.25664115,-0.020573026,0.001254108,0.0,0.0,-0.29772204
57724350,-0.3036787,0.0011748138,0.0022515801,0.0,0.0,-0.27242228
57754331,-0.29965833,-0.080943,0.002833413,0.0,0.0,-0.26137042
57789334,-0.14757319,-0.03174462,0.0037443172,0.0,0.0,-0.26707202
57824402,-0.20353812,-0.06730151,0.004721815,0.0,0.0,-0.2842039
57859379,-0.15464614,-0.092000954,0.005480144,0.0,0.0,-0.29465526
57889332,-0.055358812,-0.010638363,0.0063186903,0.0,0.0,-0.2981631
57919339,-0.18557587,0.08058594,0.006919774,0.0,0.0,-0.30132827
57954341,-0.11822754,0.122669496,0.007574289,0.0,0.0,-0.3024718
57989262,-0.075171076,0.012836462,0.008481021,0.0,0.0,-0.30323547
58024304,-0.061880108,-0.010981228,0.009442843,0.0,0.0,-0.30764088
58054305,-0.008794673,-0.027551576,0.009473327,0.0,0.0,-0.306557
58089255,0.05624002,-0.030587967,0.009912183,0.0,0.0,-0.30566177
58119266,-0.031233344,-0.018930731,0.009550555,0.0,0.0,-0.31024563
58149330,0.12422177,0.06269066,0.009480597,0.0,0.0,-0.30770153
58184419,-0.004464696,0.016703483,0.008763214,0.0,0.0,-0.31125376
58219377,0.0032869647,-0.005159211,0.008796937,0.0,0.0,-0.31332913
58254344,0.0852769,0.14606611,0.009386836,0.0,0.0,-0.3112759
58284382,-0.010106322,0.061493263,0.0090834405,0.0,0.0,-0.3124131
58319375,0.073552,0.17339408,0.00959829,0.0,0.0,-0.30534592
58349391,0.07320869,0.12257595,0.008959226,0.0,0.0,-0.30013615
58384380,0.07537858,0.14438443,0.008999323,0.0,0.0,-0.30323184
58419370,0.17735735,0.0048955763,0.008237934,0.0,0.0,-0.30912346
58449296,0.25899658,-0.01075526,0.00801771,0.0,0.0,-0.31021327
58484293,0.0929012,0.15611082,0.007860223,0.0,0.0,-0.31144
58514373,0.18109785,0.087117985,0.0067102136,0.0,0.0,-0.28542978
58549382,0.19719157,0.10237225,0.00612735,0.0,0.0,-0.28224498
58584310,0.11028156,0.18099636,0.0053544454,0.0,0.0,-0.2878392
58614317,0.19259645,0.116862014,0.004655672,0.0,0.0,-0.29307896
58649457,0.18764883,0.1000561,0.004076584,0.0,0.0,-0.295307
58679470,0.20346227,0.04589783,0.0034316988,0.0,0.0,-0.3016888
58714437,0.11738409,0.14697297,0.00353962,0.0,0.0,-0.30490863
58744385,0.09536849,0.061125778,0.0028967054,0.0,0.0,-0.30773106
58779441,0.2685294,0.0009943668,0.0024978518,0.0,0.0,-0.3092532
58814471,-0.019362755,-0.033420295,0.0014447307,0.0,0.0,-0.3150807
58844399,0.056306828,0.010118262,0.0010133183,0.0,0.0,-0.3135466
58879377,0.09944528,-0.056531534,0.00018254497,0.0,0.0,-0.3126988
58909393,0.084289014,0.057684314,-7.235162e-05,0.0,0.0,-0.31004977
58944396,-0.03501159,0.011786927,-0.0005884309,0.0,0.0,-0.31228334
58979389,0.031853933,-0.004613674,-0.0010057051,0.0,0.0,-0.311602
59014363,0.0021512965,-0.08639316,-0.0018709414,0.0,0.0,-0.31222242
59044367,0.107692555,-0.013185471,-0.0011985413,0.0,0.0,-0.3103011
59074528,-0.03888893,-0.009490831,-0.001678556,0.0,0.0,-0.31253335
59109494,-0.044446588,-0.01376549,-0.0018137638,0.0,0.0,-0.30766752
59139471,0.096510574,-0.1530323,-0.0024170782,0.0,0.0,-0.29296187
59179565,-0.05270955,0.014831636,-0.0015434496,0.0,0.0,-0.2822524
59209580,-0.09478786,-0.060374945,-0.0015317635,0.0,0.0,-0.2859346
59239532,0.04273299,-0.16150063,-0.0015361719,0.0,0.0,-0.29309675
59274476,-0.07280021,-0.09321649,-0.00047772512,0.0,0.0,-0.29980478
59304483,-0.07830321,-0.22020005,-0.00063529063,0.0,0.0,-0.30513376
59339511,-0.00571029,-0.20673046,-0.000101058824,0.0,0.0,-0.29483718
59374448,-0.13851355,-0.06892867,0.000976265,0.0,0.0,-0.29362917
59409405,-0.04939478,-0.11185406,0.0011616161,0.0,0.0,-0.28971758
59439414,-0.028346505,-0.2003982,0.00059317006,0.0,0.0,-0.29569918
59469465,-0.071041,-0.25743002,0.0006146578,0.0,0.0,-0.3019407
59504423,-0.081054375,-0.07176758,0.0015969725,0.0,0.0,-0.3021354
59539497,-0.20828547,-0.15098749,0.0012123751,0.0,0.0,-0.3100843
59574472,-0.041922405,-0.15880935,0.00244111,0.0,0.0,-0.30620137
59604546,-0.12099884,-0.1848092,0.0027853544,0.0,0.0,-0.30632833
59639504,-0.0810483,-0.16910128,0.0038815583,0.0,0.0,-0.3025423
59669604,-0.0639899,-0.22048442,0.0045891493,0.0,0.0,-0.30378175
59704582,-0.10636771,-0.14898229,0.0053957608,0.0,0.0,-0.30096036
59734528,-0.11089246,-0.18745078,0.0060936864,0.0,0.0,-0.3000797
59769494,-0.20724407,-0.18409587,0.0067073205,0.0,0.0,-0.30276927
59804604,-0.13733666,-0.08755509,0.007887881,0.0,0.0,-0.298011
59834532,-0.19782558,-0.0399986,0.009199391,0.0,0.0,-0.3017786
59869514,-0.15301096,-0.08965955,0.0097109,0.0,0.0,-0.3010604
59899474,-0.19302486,-0.027156126,0.0109915845,0.0,0.0,-0.30108106
59934461,-0.15278557,-0.039121915,0.0119317,0.0,0.0,-0.29750085
59969518,-0.09557619,-0.014779586,0.013226619,0.0,0.0,-0.29663706
59999522,0.0059502916,-0.031881776,0.013781822,0.0,0.0,-0.29508844
60034482,0.0025034382,0.03036799,0.014828597,0.0,0.0,-0.2957716
60064592,0.14179944,0.026985174,0.0151336,0.0,0.0,-0.29429647
60099601,0.11508056,-0.0705834,0.014900032,0.0,0.0,-0.29537445
60134589,0.15645075,-0.051046953,0.014396062,0.0,0.0,-0.29656157
60169560,0.02813585,0.0092263715,0.01358458,0.0,0.0,-0.2972492
60199592,0.1606448,-0.039351467,0.013232918,0.0,0.0,-0.29991361
60229610,0.16179737,-0.063863315,0.011841222,0.0,0.0,-0.30084693
60264610,0.23719348,-0.03988009,0.011497976,0.0,0.0,-0.30135304
60294547,0.040726095,0.048304655,0.010902595,0.0,0.0,-0.30396923
60329514,0.13729474,0.10208538,0.009792533,0.0,0.0,-0.301991
60364569,0.12702352,0.046947096,0.008528046,0.0,0.0,-0.30173898
60399565,0.29082593,0.06998096,0.007786755,0.0,0.0,-0.29862085
60429544,0.16779362,0.080822125,0.0067504114,0.0,0.0,-0.2996737
60459532,0.15292576,0.21201237,0.0066213454,0.0,0.0,-0.29712152
60494527,0.16366927,0.08679205,0.0048312237,0.0,0.0,-0.29831827
60529663,0.28098086,0.08608471,0.0036153242,0.0,0.0,-0.29697517
60564616,0.080742195,0.11264169,0.0023731934,0.0,0.0,-0.29827636
60594622,0.24662966,0.068433374,0.0012372014,0.0,0.0,-0.29672006
60624588,0.21038115,0.014126753,-0.00070095214,0.0,0.0,-0.2978676
60659657,0.21656366,0.08578929,-0.0017684808,0.0,0.0,-0.29726183
60694645,0.24623775,0.12977114,-0.0030296678,0.0,0.0,-0.29683462
60729675,0.23238407,0.030149542,-0.0054783653,0.0,0.0,-0.29774854
60759596,0.122445524,0.20065817,-0.0059044864,0.0,0.0,-0.29632786
60794600,0.12206671,0.08975424,-0.007811708,0.0,0.0,-0.29889643
60824563,0.13363504,0.031827584,-0.00932258,0.0,0.0,-0.29984057
60859633,0.0022457154,0.18141805,-0.009696003,0.0,0.0,-0.30138624
60889621,0.05829021,0.042135395,-0.011307409,0.0,0.0,-0.30321985
60924589,0.14138702,0.11759419,-0.012457406,0.0,0.0,-0.30163375
60959579,0.066428706,0.19148791,-0.012406519,0.0,0.0,-0.30131
60989703,0.22856066,0.12521334,-0.012937872,0.0,0.0,-0.30081072
61024689,0.040749416,0.121320575,-0.01350525,0.0,0.0,-0.30397356
61054749,0.09263537,0.028726013,-0.013490007,0.0,0.0,-0.3056124
61089671,0.07092067,0.005253078,-0.0136605175,0.0,0.0,-0.30564404
61124639,0.08135531,-0.06978172,-0.013518767,0.0,0.0,-0.30512425
61154724,-0.0037548975,0.08209153,-0.012777435,0.0,0.0,-0.30239177
61189758,0.038867567,0.033802085,-0.012935208,0.0,0.0,-0.3004656
61219611,0.0079164505,-0.04891848,-0.012955023,0.0,0.0,-0.29957253
61254615,-0.017487595,-0.15305062,-0.013561599,0.0,0.0,-0.29960334
61289741,-0.14649028,-0.0969272,-0.013236575,0.0,0.0,-0.2993354
61324735,-0.16983047,-0.12865084,-0.013144774,0.0,0.0,-0.29972377
61354612,-0.17086059,-0.06850855,-0.0130459275,0.0,0.0,-0.29779536
61384627,-0.26690963,-0.15227818,-0.01286592,0.0,0.0,-0.299063
61419779,-0.22900295,-0.13072264,-0.012434004,0.0,0.0,-0.29789162
61449825,-0.2867521,-0.17763568,-0.011720006,0.0,0.0,-0.30039495
61484769,-0.18943273,-0.10155319,-0.010277062,0.0,0.0,-0.29843333
61519746,-0.17532721,-0.045525305,-0.009281157,0.0,0.0,-0.29493317
61549874,-0.19604638,-0.12490052,-0.008143571,0.0,0.0,-0.29613805
61584819,-0.17829838,-0.05033209,-0.0068051093,0.0,0.0,-0.29789308
61614806,-0.2474369,-0.038091246,-0.006148587,0.0,0.0,-0.29719433
61649781,-0.19978672,-0.01321826,-0.004556541,0.0,0.0,-0.2963915
61684790,-0.21899082,0.0037530854,0.0056371,0.0,0.0,-0.29942083
61719753,-0.19288504,-0.055078547,0.020732135,0.0,0.0,-0.29802948
61749711,-0.23449282,-0.0073509,0.027809866,0.0,0.0,-0.29937914
61784706,-0.10933854,-0.030147765,0.036455564,0.0,0.0,-0.29759192
61814724,-0.08933751,-0.0118286675,0.0351221,0.0,0.0,-0.29731575
61849685,-0.07529798,-0.09065235,0.02799592,0.0,0.0,-0.29971132
61884683,0.011711712,0.0023599644,0.018286202,0.0,0.0,-0.29571006
61914808,-0.082385145,-0.07661581,0.011401856,0.0,0.0,-0.3017779
61949790,0.023648398,0.01230126,0.009168195,0.0,0.0,-0.2991586
61979765,-0.07404215,0.008379594,0.0059692194,0.0,0.0,-0.2999068
62014750,-0.064374186,0.01727254,0.0038459932,0.0,0.0,-0.30420405
62044855,-0.053061754,0.123561226,0.0032066586,0.0,0.0,-0.3034955
62079821,-0.012440944,0.10270508,0.002073422,0.0,0.0,-0.3027201
62114749,0.14994697,0.086459726,0.0016096496,0.0,0.0,-0.30461606
62144787,0.17992236,0.012546848,0.0007087583,0.0,0.0,-0.30724153
62179843,0.19475853,0.14778884,0.00035084324,0.0,0.0,-0.30597633
62209763,0.14237337,0.11518262,-0.0005862827,0.0,0.0,-0.30639184
62244713,0.12320079,0.21083535,-0.0012691797,0.0,0.0,-0.30531812
62279758,0.0604414,0.061245095,-0.0025387234,0.0,0.0,-0.30765834
62309795,0.14448777,0.09570426,-0.003320355,0.0,0.0,-0.30665812
62344779,0.14823537,0.016263217,-0.0040802597,0.0,0.0,-0.30896327
62374810,0.1250642,0.14760508,-0.0043278155,0.0,0.0,-0.30564857
62409813,0.04534823,0.09847925,-0.0054790783,0.0,0.0,-0.30701813
62444859,0.2314282,0.094683625,-0.0064195986,0.0,0.0,-0.304303
62479842,0.11948288,0.06487215,-0.007213034,0.0,0.0,-0.3056742
62509813,0.19761533,0.16236195,-0.0077372333,0.0,0.0,-0.30341437
62539852,0.059169974,0.11584389,-0.008390705,0.0,0.0,-0.30352437
62574893,0.17463773,-0.0032661003,-0.0019416519,0.0,0.0,-0.30258253
62604829,0.09042303,0.053207487,-0.00913802,0.0,0.0,-0.3033233
62639844,0.05608934,0.013840826,-0.024983866,0.0,0.0,-0.30254287
62674880,0.19479199,0.006157977,-0.033516947,0.0,0.0,-0.29969582
62704767,0.1722914,-0.038854897,-0.03678154,0.0,0.0,-0.30089158
62739838,0.034980644,0.14178883,-0.042374205,0.0,0.0,-0.29648086
62769842,0.049672965,0.018110558,-0.04480842,0.0,0.0,-0.29798186
62804815,0.20154294,-0.05349263,-0.039152812,0.0,0.0,-0.2981097
62839854,0.024493389,0.060329873,-0.025002223,0.0,0.0,-0.29887137
62874903,0.00952242,0.0061090724,-0.016152525,0.0,0.0,-0.30141675
62904894,0.14711294,-0.031052468,-0.013577967,0.0,0.0,-0.30031368
62939842,0.060653944,0.022985654,-0.008736932,0.0,0.0,-0.3026508
62969873,0.09020201,0.06579656,-0.0067382804,0.0,0.0,-0.30211034
63004861,0.04021745,0.20312504,-0.0040556397,0.0,0.0,-0.3010327
63039865,0.0510006,0.09836001,-0.0027773825,0.0,0.0,-0.30233976
63069943,0.10328145,-0.031028718,-0.003003468,0.0,0.0,-0.30418032
63104874,-0.041418307,0.021952007,-0.0018910218,0.0,0.0,-0.3078807
63134898,-0.18053293,0.079756804,-0.000839331,0.0,0.0,-0.3105936
63169882,-0.19708808,-0.021589046,-0.0024323254,0.0,0.0,-0.31228647
63199831,-0.21310109,0.011689786,-0.002990219,0.0,0.0,-0.31170633
63234875,-0.2119136,0.049321882,-0.0036781584,0.0,0.0,-0.31026745
63269985,-0.24841943,-0.037916347,-0.004006491,0.0,0.0,-0.31183386
63299841,-0.1949881,-0.036102265,-0.0037222214,0.0,0.0,-0.30972502
63334964,-0.17757922,0.04655278,-0.0034931456,0.0,0.0,-0.30811292
63364940,-0.1903731,-0.05308267,-0.0029669362,0.0,0.0,-0.30920288
63399951,-0.14938325,-0.017606448,-0.0019423505,0.0,0.0,-0.3072093
63434900,-0.13729231,0.019126222,-0.0008430886,0.0,0.0,-0.305885
63464908,-0.12995927,-0.07826318,-5.1441642e-05,0.0,0.0,-0.30575255
63499976,-0.08641937,-0.056870814,0.001703317,0.0,0.0,-0.3030554
63530017,-0.114847176,-0.1776456,0.0025121118,0.0,0.0,-0.30565044
63564902,-0.008373249,-0.11710292,0.0042208685,0.0,0.0,-0.30569667
63599880,-0.028183304,-0.062282626,0.006402033,0.0,0.0,-0.3030034
63629974,0.038260885,-0.075458035,0.0076661664,0.0,0.0,-0.30183086
63664985,-0.1290787,-0.041168917,0.009439319,0.0,0.0,-0.30504104
63694876,-0.12285925,-0.024770768,0.0110125635,0.0,0.0,-0.30315718
63729888,-0.09710172,0.028076882,0.012233594,0.0,0.0,-0.30143905
63760103,-0.08790509,-0.12470064,0.012550966,0.0,0.0,-0.3059622
63795047,0.10992825,-0.076241486,0.0139694335,0.0,0.0,-0.3011508
63830012,-0.015544089,-0.11642588,0.01429576,0.0,0.0,-0.30246338
63864996,0.019761011,-0.044822246,0.0154590765,0.0,0.0,-0.30382562
63895068,-0.017530253,0.074575834,0.016579825,0.0,0.0,-0.3013043
63925105,0.062428426,0.024716724,0.016741326,0.0,0.0,-0.30033186
63960070,0.055067252,-0.017214488,0.017958691,0.0,0.0,-0.30322298
63994956,0.023947684,-0.03369664,0.018805059,0.0,0.0,-0.30481583
64030004,0.015433164,0.08335343,0.019787535,0.0,0.0,-0.30287164
64060078,0.001071102,-0.009349507,0.02043241,0.0,0.0,-0.3038909
64094977,0.19871002,-0.0344828,0.02135189,0.0,0.0,-0.30357093
64124934,0.15805663,-0.07119158,0.021825334,0.0,0.0,-0.30590016
64154981,0.088403895,0.10121459,0.022789104,0.0,0.0,-0.30473024
64189981,0.17894289,0.12208277,0.022766287,0.0,0.0,-0.3026365
64224941,0.18287113,0.018161891,0.022266865,0.0,0.0,-0.30298147
64260079,0.20280771,0.08404097,0.0219777,0.0,0.0,-0.30093932
64290061,0.12322047,0.0685212,0.021112382,0.0,0.0,-0.30252507
64325015,0.32070583,0.002212945,0.019780638,0.0,0.0,-0.30156648
64355020,0.121811375,0.13535011,0.018580686,0.0,0.0,-0.30227858
64390058,0.22551951,0.06534691,0.016762318,0.0,0.0,-0.30163732
64425049,0.2068316,0.08296888,0.015305709,0.0,0.0,-0.3008935
64455036,0.01891704,0.100384094,0.0134732565,0.0,0.0,-0.30177155
64489993,0.14280176,0.12567572,0.011651369,0.0,0.0,-0.29941925
64520098,0.0782152,0.12586786,0.009593786,0.0,0.0,-0.30129
64555092,0.008538495,0.07914692,0.007150133,0.0,0.0,-0.3036536
64589988,0.15759447,0.08441621,0.005774402,0.0,0.0,-0.30244586
64619995,-0.011047554,0.10851293,0.0045073633,0.0,0.0,-0.30363327
64655230,0.019259447,0.01877491,0.0025983735,0.0,0.0,-0.30234107
64685110,0.1564079,0.09179183,0.0020784459,0.0,0.0,-0.28684613
64720140,-0.0018105457,0.17916112,0.0009021891,0.0,0.0,-0.28129894
64750065,0.035006657,0.03986996,-0.0010692981,0.0,0.0,-0.2851689
64785125,0.026661756,0.053839166,-0.0023428178,0.0,0.0,-0.2836749
64820107,0.06926431,-0.03882246,-0.003848611,0.0,0.0,-0.29162633
64850126,0.032155044,0.10346041,-0.0039035312,0.0,0.0,-0.29346168
64885071,0.07300859,0.036564462,-0.0055601173,0.0,0.0,-0.2990251
64915117,-0.040527865,0.10239117,-0.0062177666,0.0,0.0,-0.30323508
64950091,-0.10182432,0.022319216,-0.007545488,0.0,0.0,-0.3067444
64985083,-0.03492232,-0.08711864,-0.009249261,0.0,0.0,-0.30975318
65015079,-0.108613476,0.015332285,-0.009506634,0.0,0.0,-0.31003022
65050102,-0.16399977,0.07093436,-0.009964806,0.0,0.0,-0.30996174
65080109,-0.066197746,-0.0347273,-0.011197393,0.0,0.0,-0.3096559
65115095,-0.04557397,-0.10123726,-0.011285665,0.0,0.0,-0.3106339
65150177,-0.142486,-0.037493475,-0.010836012,0.0,0.0,-0.31110442
65185189,-0.17270562,-0.10348763,-0.010619099,0.0,0.0,-0.31244943
65215169,-0.15622255,-0.08636293,-0.009711519,0.0,0.0,-0.31120276
65245165,-0.23105413,-0.06242987,-0.0093292855,0.0,0.0,-0.31198716
65280160,-0.15561914,-0.119046375,-0.00940212,0.0,0.0,-0.31147346
65310118,-0.18992715,-0.059295923,-0.008371564,0.0,0.0,-0.3101711
65345160,-0.17402373,-0.10839881,-0.008302382,0.0,0.0,-0.30945012
65380128,-0.09420976,-0.093513906,-0.0076194103,0.0,0.0,-0.30584893
65415096,-0.045640267,-0.06442047,-0.0063800924,0.0,0.0,-0.30207074
65445210,-0.10444906,-0.17779437,-0.00660129,0.0,0.0,-0.30377176
65480144,-0.0633022,-0.15630059,-0.005503453,0.0,0.0,-0.30351925
65510128,-0.17749405,-0.08671797,-0.004496129,0.0,0.0,-0.3056885
65545136,-0.18011026,-0.10162838,-0.0036663574,0.0,0.0,-0.30766675
65580166,-0.110023804,-0.04575157,-0.0017091295,0.0,0.0,-0.30628005
65610210,-0.17971313,-0.0414342,-0.00055912946,0.0,0.0,-0.30669433
65645225,-0.14460039,-0.080235735,0.0013992371,0.0,0.0,-0.30419615
65675167,-0.03614554,-0.059951548,0.0031404113,0.0,0.0,-0.3003978
65710213,-0.08886249,-0.14194044,0.004808566,0.0,0.0,-0.30250785
65745221,0.016390475,-0.11688863,0.0066547473,0.0,0.0,-0.3039962
65775158,-0.009366442,0.03804623,0.007779237,0.0,0.0,-0.30245093
65810166,0.06031961,0.022876272,0.008683949,0.0,0.0,-0.3016641
65840248,0.051860727,0.05292692,0.009400418,0.0,0.0,-0.3017151
65875172,0.12316887,-0.083186895,0.009031478,0.0,0.0,-0.3058486
65905176,0.19946462,0.018693171,0.009600441,0.0,0.0,-0.30492324
65940157,-0.0005180837,0.06716324,0.009852519,0.0,0.0,-0.30820435
65975210,0.08527203,0.0645405,0.009841658,0.0,0.0,-0.3080604
66005235,0.07897392,0.118590236,0.00983321,0.0,0.0,-0.3075821
66040200,0.14197914,-0.0087490175,0.009712059,0.0,0.0,-0.30799872
