timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
154208219,5.243262,3.3515625,1,0,1,0,1,0,0
154218221,5.2464843,3.3596191,1,0,1,0,1,0,0
154228222,5.2480955,3.3563964,1,0,1,0,1,0,0
154238319,5.240039,3.3596191,1,0,1,0,1,0,0
154248293,5.243262,3.3483398,1,0,1,0,1,0,0
154258280,5.2464843,3.3354492,1,0,1,0,1,0,0
154268274,5.2480955,3.3306153,1,0,1,0,1,0,0
154278243,5.243262,3.3612304,1,0,1,0,1,0,0
154288278,5.243262,3.3322265,1,0,1,0,1,0,0
154298218,5.2497067,3.3209472,1,0,1,0,1,0,0
154308218,5.2271485,3.3306153,1,0,1,0,1,0,0
154318220,5.2480955,3.3338377,1,0,1,0,1,0,0
154328222,5.2384276,3.3370605,1,0,1,0,1,0,0
154338224,5.2384276,3.3290038,1,0,1,0,1,0,0
154348220,5.244873,3.3322265,1,0,1,0,1,0,0
154358229,5.2464843,3.325781,1,0,1,0,1,0,0
154368232,5.2513185,3.3515625,1,0,1,0,1,0,0
154378247,5.2480955,3.3338377,1,0,1,0,1,0,0
154388221,5.243262,3.3322265,1,0,1,0,1,0,0
154398224,5.2464843,3.3225586,1,0,1,0,1,0,0
154408222,5.244873,3.3306153,1,0,1,0,1,0,0
154418223,5.256152,3.3322265,1,0,1,0,1,0,0
154428224,5.243262,3.3547852,1,0,1,0,1,0,0
154438225,5.231982,3.3370605,1,0,1,0,1,0,0
154448223,5.243262,3.3273926,1,0,1,0,1,0,0
154458230,5.2480955,3.3273926,1,0,1,0,1,0,0
154468237,5.2480955,3.3612304,1,0,1,0,1,0,0
154478235,5.2464843,3.3370605,1,0,1,0,1,0,0
154488230,5.2464843,3.3306153,1,0,1,0,1,0,0
154498266,5.2497067,3.3580077,1,0,1,0,1,0,0
154508222,5.2464843,3.3322265,1,0,1,0,1,0,0
154518225,5.2464843,3.3547852,1,0,1,0,1,0,0
154528227,5.2497067,3.3306153,1,0,1,0,1,0,0
154538232,5.219092,3.3354492,1,0,1,0,1,0,0
154548227,5.215869,3.3467286,1,0,1,0,1,0,0
154558234,5.2464843,3.3306153,1,0,1,0,1,0,0
154568229,5.2480955,3.3273926,1,0,1,0,1,0,0
154578231,5.2497067,3.345117,1,0,1,0,1,0,0
154588235,5.2529297,3.3290038,1,0,1,0,1,0,0
154598231,5.2480955,3.3306153,1,0,1,0,1,0,0
154608230,5.243262,3.3290038,1,0,1,0,1,0,0
154618232,5.2529297,3.3306153,1,0,1,0,1,0,0
154628232,5.231982,3.3515625,1,0,1,0,1,0,0
154638236,5.240039,3.3354492,1,0,1,0,1,0,0
154648269,5.2464843,3.3322265,1,0,1,0,1,0,0
154658239,5.2529297,3.3322265,1,0,1,0,1,0,0
154668234,5.2464843,3.3531737,1,0,1,0,1,0,0
154678235,5.2480955,3.3547852,1,0,1,0,1,0,0
154688238,5.2513185,3.349951,1,0,1,0,1,0,0
154698245,5.2464843,3.3290038,1,0,1,0,1,0,0
154708236,5.2497067,3.3580077,1,0,1,0,1,0,0
154718239,5.2480955,3.3273926,1,0,1,0,1,0,0
154728275,5.2464843,3.3225586,1,0,1,0,1,0,0
154738298,5.2384276,3.3273926,1,0,1,0,1,0,0
154748279,5.2464843,3.3354492,1,0,1,0,1,0,0
154758233,5.2480955,3.3354492,1,0,1,0,1,0,0
154768236,5.219092,3.3531737,1,0,1,0,1,0,0
154778239,5.2271485,3.3547852,1,0,1,0,1,0,0
154788238,5.2142577,3.3290038,1,0,1,0,1,0,0
154798239,5.2223144,3.3322265,1,0,1,0,1,0,0
154808244,5.21748,3.3241699,1,0,1,0,1,0,0
154818237,5.244873,3.3306153,1,0,1,0,1,0,0
154828242,5.256152,3.3290038,1,0,1,0,1,0,0
154838239,5.235205,3.3531737,1,0,1,0,1,0,0
154848239,5.2271485,3.3290038,1,0,1,0,1,0,0
154858247,5.244873,3.3322265,1,0,1,0,1,0,0
154868274,5.243262,3.3306153,1,0,1,0,1,0,0
154878238,5.2529297,3.3402832,1,0,1,0,1,0,0
154888238,5.2384276,3.3322265,1,0,1,0,1,0,0
154898238,5.243262,3.3290038,1,0,1,0,1,0,0
154908239,5.256152,3.3290038,1,0,1,0,1,0,0
154918248,5.2513185,3.3531737,1,0,1,0,1,0,0
154928238,5.2497067,3.3225586,1,0,1,0,1,0,0
154938240,5.244873,3.364453,1,0,1,0,1,0,0
154948237,5.2513185,3.3547852,1,0,1,0,1,0,0
154958239,5.243262,3.3209472,1,0,1,0,1,0,0
154968238,5.2464843,3.3273926,1,0,1,0,1,0,0
154978243,5.244873,3.3531737,1,0,1,0,1,0,0
154988242,5.231982,3.3628418,1,0,1,0,1,0,0
154998239,5.215869,3.3273926,1,0,1,0,1,0,0
155008252,5.244873,3.3418944,1,0,1,0,1,0,0
155018240,5.256152,3.3273926,1,0,1,0,1,0,0
155028251,5.2464843,3.3241699,1,0,1,0,1,0,0
155038240,5.2513185,3.3273926,1,0,1,0,1,0,0
155048238,5.2497067,3.3306153,1,0,1,0,1,0,0
155058243,5.244873,3.3290038,1,0,1,0,1,0,0
155068237,5.243262,3.3322265,1,0,1,0,1,0,0
155078238,5.2513185,3.3290038,1,0,1,0,1,0,0
155088238,5.2464843,3.3290038,1,0,1,0,1,0,0
155098257,5.240039,3.3402832,1,0,1,0,1,0,0
155108240,5.243262,3.3547852,1,0,1,0,1,0,0
155118259,5.24165,3.3306153,1,0,1,0,1,0,0
155128240,5.2529297,3.3322265,1,0,1,0,1,0,0
155138244,5.24165,3.3322265,1,0,1,0,1,0,0
155148254,5.2464843,3.3290038,1,0,1,0,1,0,0
155158241,5.240039,3.3547852,1,0,1,0,1,0,0
155168241,5.2497067,3.3370605,1,0,1,0,1,0,0
155178285,5.254541,3.3563964,1,0,1,0,1,0,0
155188305,5.24165,3.3306153,1,0,1,0,1,0,0
155198260,5.2335935,3.3306153,1,0,1,0,1,0,0
155208247,5.244873,3.3290038,1,0,1,0,1,0,0
155218235,5.2497067,3.3177245,1,0,1,0,1,0,0
155228242,5.2142577,3.3402832,1,0,1,0,1,0,0
155238290,5.2223144,3.3596191,1,0,1,0,1,0,0
155248245,5.21748,3.3306153,1,0,1,0,1,0,0
155258242,5.2513185,3.3483398,1,0,1,0,1,0,0
155268239,5.244873,3.3547852,1,0,1,0,1,0,0
155278257,5.2464843,3.3338377,1,0,1,0,1,0,0
155288239,5.2384276,3.3273926,1,0,1,0,1,0,0
155298238,5.2513185,3.3225586,1,0,1,0,1,0,0
155308238,5.254541,3.3563964,1,0,1,0,1,0,0
155318237,5.2529297,3.3290038,1,0,1,0,1,0,0
155328240,5.2497067,3.3596191,1,0,1,0,1,0,0
155338239,5.240039,3.3547852,1,0,1,0,1,0,0
155348240,5.2464843,3.3354492,1,0,1,0,1,0,0
155358248,5.2464843,3.3418944,1,0,1,0,1,0,0
155368268,5.2464843,3.3290038,1,0,1,0,1,0,0
155378239,5.2464843,3.3290038,1,0,1,0,1,0,0
155388241,5.24165,3.3531737,1,0,1,0,1,0,0
155398237,5.240039,3.3612304,1,0,1,0,1,0,0
155408238,5.243262,3.3515625,1,0,1,0,1,0,0
155418237,5.244873,3.3322265,1,0,1,0,1,0,0
155428236,5.2464843,3.325781,1,0,1,0,1,0,0
155438240,5.2384276,3.3273926,1,0,1,0,1,0,0
155448239,5.244873,3.3354492,1,0,1,0,1,0,0
155458244,5.244873,3.3209472,1,0,1,0,1,0,0
155468244,5.219092,3.3290038,1,0,1,0,1,0,0
155478244,5.220703,3.3273926,1,0,1,0,1,0,0
155488240,5.2529297,3.3290038,1,0,1,0,1,0,0
155498238,5.2497067,3.3563964,1,0,1,0,1,0,0
155508272,5.24165,3.3338377,1,0,1,0,1,0,0
155518238,5.256152,3.3322265,1,0,1,0,1,0,0
155528237,5.243262,3.3402832,1,0,1,0,1,0,0
155538251,5.244873,3.3612304,1,0,1,0,1,0,0
155548305,5.2513185,3.3306153,1,0,1,0,1,0,0
155558235,5.2464843,3.3306153,1,0,1,0,1,0,0
155568243,5.2497067,3.3306153,1,0,1,0,1,0,0
155578244,5.244873,3.3370605,1,0,1,0,1,0,0
155588240,5.22876,3.3563964,1,0,1,0,1,0,0
155598238,5.2384276,3.3306153,1,0,1,0,1,0,0
155608237,5.2384276,3.3273926,1,0,1,0,1,0,0
155618242,5.2384276,3.3531737,1,0,1,0,1,0,0
155628241,5.2513185,3.3563964,1,0,1,0,1,0,0
155638284,5.24165,3.3370605,1,0,1,0,1,0,0
155648281,5.2384276,3.325781,1,0,1,0,1,0,0
155658289,5.240039,3.3580077,1,0,1,0,1,0,0
155668309,5.243262,3.3322265,1,0,1,0,1,0,0
155678258,5.254541,3.3290038,1,0,1,0,1,0,0
155688247,5.24165,3.3273926,1,0,1,0,1,0,0
155698269,5.2223144,3.3515625,1,0,1,0,1,0,0
155708237,5.215869,3.3306153,1,0,1,0,1,0,0
155718237,5.220703,3.3290038,1,0,1,0,1,0,0
155728267,5.2480955,3.3322265,1,0,1,0,1,0,0
155738246,5.24165,3.3338377,1,0,1,0,1,0,0
155748240,5.244873,3.3177245,1,0,1,0,1,0,0
155758245,5.244873,3.3531737,1,0,1,0,1,0,0
155768243,5.2497067,3.3290038,1,0,1,0,1,0,0
155778242,5.243262,3.3338377,1,0,1,0,1,0,0
155788287,5.240039,3.364453,1,0,1,0,1,0,0
155798264,5.240039,3.3273926,1,0,1,0,1,0,0
155808239,5.244873,3.3290038,1,0,1,0,1,0,0
155818276,5.24165,3.3306153,1,0,1,0,1,0,0
155828239,5.244873,3.3531737,1,0,1,0,1,0,0
155838242,5.2368164,3.3290038,1,0,1,0,1,0,0
155848237,5.2497067,3.3370605,1,0,1,0,1,0,0
155858241,5.2464843,3.3322265,1,0,1,0,1,0,0
155868237,5.2464843,3.325781,1,0,1,0,1,0,0
155878242,5.244873,3.3547852,1,0,1,0,1,0,0
155888238,5.243262,3.3306153,1,0,1,0,1,0,0
155898242,5.2480955,3.3306153,1,0,1,0,1,0,0
155908291,5.2513185,3.3338377,1,0,1,0,1,0,0
155918271,5.2480955,3.3290038,1,0,1,0,1,0,0
155928238,5.219092,3.3273926,1,0,1,0,1,0,0
155938243,5.2513185,3.3547852,1,0,1,0,1,0,0
155948239,5.2513185,3.3515625,1,0,1,0,1,0,0
155958238,5.24165,3.3306153,1,0,1,0,1,0,0
155968239,5.2480955,3.3515625,1,0,1,0,1,0,0
155978237,5.244873,3.3370605,1,0,1,0,1,0,0
155988239,5.240039,3.325781,1,0,1,0,1,0,0
155998246,5.2513185,3.3596191,1,0,1,0,1,0,0
156008246,5.2513185,3.3322265,1,0,1,0,1,0,0
156018247,5.2480955,3.3547852,1,0,1,0,1,0,0
156028250,5.2384276,3.319336,1,0,1,0,1,0,0
156038282,5.2335935,3.3322265,1,0,1,0,1,0,0
156048236,5.2480955,3.3290038,1,0,1,0,1,0,0
156058240,5.2513185,3.3563964,1,0,1,0,1,0,0
156068237,5.2577634,3.3322265,1,0,1,0,1,0,0
156078238,5.2480955,3.3306153,1,0,1,0,1,0,0
156088239,5.244873,3.3596191,1,0,1,0,1,0,0
156098280,5.244873,3.3273926,1,0,1,0,1,0,0
156108242,5.2464843,3.3322265,1,0,1,0,1,0,0
156118286,5.2513185,3.3290038,1,0,1,0,1,0,0
156128294,5.2464843,3.338672,1,0,1,0,1,0,0
156138293,5.2464843,3.3354492,1,0,1,0,1,0,0
156148263,5.243262,3.3290038,1,0,1,0,1,0,0
156158298,5.220703,3.3580077,1,0,1,0,1,0,0
156168267,5.219092,3.3290038,1,0,1,0,1,0,0
156178236,5.21748,3.3290038,1,0,1,0,1,0,0
156188283,5.2368164,3.3241699,1,0,1,0,1,0,0
156198235,5.24165,3.3322265,1,0,1,0,1,0,0
156208241,5.24165,3.3547852,1,0,1,0,1,0,0
156218237,5.2513185,3.3322265,1,0,1,0,1,0,0
156228242,5.243262,3.3370605,1,0,1,0,1,0,0
156238238,5.243262,3.3306153,1,0,1,0,1,0,0
156248241,5.254541,3.3531737,1,0,1,0,1,0,0
156258244,5.244873,3.3354492,1,0,1,0,1,0,0
156268244,5.244873,3.3515625,1,0,1,0,1,0,0
156278325,5.2384276,3.3547852,1,0,1,0,1,0,0
156288242,5.2529297,3.3306153,1,0,1,0,1,0,0
156298235,5.2480955,3.3580077,1,0,1,0,1,0,0
156308240,5.2464843,3.3515625,1,0,1,0,1,0,0
156318237,5.235205,3.3322265,1,0,1,0,1,0,0
156328241,5.231982,3.3306153,1,0,1,0,1,0,0
156338243,5.2480955,3.3322265,1,0,1,0,1,0,0
156348244,5.240039,3.3273926,1,0,1,0,1,0,0
156358240,5.254541,3.3322265,1,0,1,0,1,0,0
156368248,5.2497067,3.3306153,1,0,1,0,1,0,0
156378237,5.243262,3.3563964,1,0,1,0,1,0,0
156388241,5.21748,3.3322265,1,0,1,0,1,0,0
156398283,5.2577634,3.3273926,1,0,1,0,1,0,0
156408260,5.244873,3.3290038,1,0,1,0,1,0,0
156418237,5.2384276,3.3306153,1,0,1,0,1,0,0
156428240,5.2480955,3.3322265,1,0,1,0,1,0,0
156438244,5.24165,3.3290038,1,0,1,0,1,0,0
156448241,5.243262,3.3612304,1,0,1,0,1,0,0
156458273,5.2529297,3.3322265,1,0,1,0,1,0,0
156468236,5.2497067,3.3290038,1,0,1,0,1,0,0
156478240,5.244873,3.3322265,1,0,1,0,1,0,0
156488238,5.2480955,3.3322265,1,0,1,0,1,0,0
156498237,5.2529297,3.3370605,1,0,1,0,1,0,0
156508237,5.2497067,3.3306153,1,0,1,0,1,0,0
156518242,5.2513185,3.3290038,1,0,1,0,1,0,0
156528275,5.24165,3.3531737,1,0,1,0,1,0,0
156538244,5.2464843,3.3563964,1,0,1,0,1,0,0
156548282,5.2384276,3.3290038,1,0,1,0,1,0,0
156558240,5.2480955,3.3322265,1,0,1,0,1,0,0
156568249,5.2480955,3.3322265,1,0,1,0,1,0,0
156578242,5.2529297,3.3354492,1,0,1,0,1,0,0
156588241,5.243262,3.3290038,1,0,1,0,1,0,0
156598349,5.244873,3.3563964,1,0,1,0,1,0,0
156608352,5.2384276,3.3241699,1,0,1,0,1,0,0
156618351,5.225537,3.3418944,1,0,1,0,1,0,0
156628342,5.215869,3.3370605,1,0,1,0,1,0,0
156638541,5.215869,3.3467286,1,0,1,0,1,0,0
156648303,5.240039,3.3290038,1,0,1,0,1,0,0
156658291,5.2464843,3.3628418,1,0,1,0,1,0,0
156668275,5.2513185,3.3290038,1,0,1,0,1,0,0
156678335,5.2480955,3.3547852,1,0,1,0,1,0,0
156688239,5.2480955,3.3290038,1,0,1,0,1,0,0
156698250,5.2497067,3.3322265,1,0,1,0,1,0,0
156708288,5.2464843,3.3338377,1,0,1,0,1,0,0
156718247,5.2464843,3.3322265,1,0,1,0,1,0,0
156728285,5.244873,3.3290038,1,0,1,0,1,0,0
156738242,5.240039,3.3322265,1,0,1,0,1,0,0
156748201,5.2497067,3.3580077,1,0,1,0,1,0,0
156758200,5.2497067,3.3547852,1,0,1,0,1,0,0
156768200,5.2497067,3.3547852,1,0,1,0,1,0,0
156778243,5.2464843,3.3306153,1,0,1,0,1,0,0
156788199,5.2464843,3.3563964,1,0,1,0,1,0,0
156798242,5.24165,3.3547852,1,0,1,0,1,0,0
156808317,5.244873,3.3322265,1,0,1,0,1,0,0
156818285,5.244873,3.3225586,1,0,1,0,1,0,0
156828284,5.2464843,3.3290038,1,0,1,0,1,0,0
156838270,5.2480955,3.3322265,1,0,1,0,1,0,0
156848241,5.220703,3.3306153,1,0,1,0,1,0,0
156858207,5.2223144,3.3306153,1,0,1,0,1,0,0
156868201,5.220703,3.3322265,1,0,1,0,1,0,0
156878201,5.2239256,3.3563964,1,0,1,0,1,0,0
156888200,5.2464843,3.3306153,1,0,1,0,1,0,0
156898199,5.244873,3.3290038,1,0,1,0,1,0,0
156908259,5.2529297,3.3531737,1,0,1,0,1,0,0
156918200,5.2335935,3.3563964,1,0,1,0,1,0,0
156928199,5.2335935,3.3547852,1,0,1,0,1,0,0
156938249,5.2480955,3.3547852,1,0,1,0,1,0,0
156948244,5.2577634,3.3547852,1,0,1,0,1,0,0
156958286,5.2384276,3.3580077,1,0,1,0,1,0,0
156968201,5.2480955,3.3290038,1,0,1,0,1,0,0
156978200,5.24165,3.3547852,1,0,1,0,1,0,0
156988201,5.2384276,3.3580077,1,0,1,0,1,0,0
156998267,5.24165,3.3547852,1,0,1,0,1,0,0
157008200,5.2513185,3.3322265,1,0,1,0,1,0,0
157018208,5.2464843,3.3290038,1,0,1,0,1,0,0
157028199,5.240039,3.325781,1,0,1,0,1,0,0
157038208,5.2464843,3.3596191,1,0,1,0,1,0,0
157048200,5.2384276,3.3273926,1,0,1,0,1,0,0
157058207,5.2497067,3.3306153,1,0,1,0,1,0,0
157068211,5.235205,3.3273926,1,0,1,0,1,0,0
157078297,5.225537,3.3290038,1,0,1,0,1,0,0
157088321,5.22876,3.325781,1,0,1,0,1,0,0
157098282,5.244873,3.3290038,1,0,1,0,1,0,0
157108285,5.259375,3.3547852,1,0,1,0,1,0,0
157118304,5.244873,3.3290038,1,0,1,0,1,0,0
157128278,5.2497067,3.3273926,1,0,1,0,1,0,0
157138266,5.24165,3.3306153,1,0,1,0,1,0,0
157148211,5.2480955,3.3547852,1,0,1,0,1,0,0
157158201,5.2384276,3.3241699,1,0,1,0,1,0,0
157168198,5.2464843,3.3322265,1,0,1,0,1,0,0
157178199,5.2480955,3.3596191,1,0,1,0,1,0,0
157188208,5.244873,3.3370605,1,0,1,0,1,0,0
157198316,5.244873,3.3241699,1,0,1,0,1,0,0
157208208,5.2513185,3.3273926,1,0,1,0,1,0,0
157218201,5.2497067,3.3322265,1,0,1,0,1,0,0
157228200,5.244873,3.3322265,1,0,1,0,1,0,0
157238210,5.254541,3.3322265,1,0,1,0,1,0,0
157248200,5.2368164,3.3547852,1,0,1,0,1,0,0
157258210,5.244873,3.3322265,1,0,1,0,1,0,0
157268281,5.243262,3.3322265,1,0,1,0,1,0,0
157278199,5.2497067,3.3306153,1,0,1,0,1,0,0
157288200,5.254541,3.3370605,1,0,1,0,1,0,0
157298200,5.2497067,3.3290038,1,0,1,0,1,0,0
157308209,5.225537,3.3531737,1,0,1,0,1,0,0
157318284,5.2464843,3.3515625,1,0,1,0,1,0,0
157328280,5.2239256,3.3547852,1,0,1,0,1,0,0
157338216,5.2497067,3.3322265,1,0,1,0,1,0,0
157348208,5.2609863,3.3322265,1,0,1,0,1,0,0
157358288,5.2464843,3.3290038,1,0,1,0,1,0,0
157368200,5.2480955,3.3354492,1,0,1,0,1,0,0
157378199,5.243262,3.3322265,1,0,1,0,1,0,0
157388207,5.2513185,3.3322265,1,0,1,0,1,0,0
157398200,5.244873,3.3531737,1,0,1,0,1,0,0
157408199,5.243262,3.3306153,1,0,1,0,1,0,0
157418199,5.243262,3.3370605,1,0,1,0,1,0,0
157428198,5.240039,3.3322265,1,0,1,0,1,0,0
157438295,5.243262,3.3370605,1,0,1,0,1,0,0
157448306,5.2529297,3.3563964,1,0,1,0,1,0,0
157458213,5.2464843,3.3290038,1,0,1,0,1,0,0
157468201,5.24165,3.3322265,1,0,1,0,1,0,0
157478200,5.2464843,3.3547852,1,0,1,0,1,0,0
157488199,5.2529297,3.3306153,1,0,1,0,1,0,0
157498201,5.240039,3.3531737,1,0,1,0,1,0,0
157508200,5.243262,3.3290038,1,0,1,0,1,0,0
157518200,5.2384276,3.3290038,1,0,1,0,1,0,0
157528212,5.2497067,3.3322265,1,0,1,0,1,0,0
157538212,5.2497067,3.3580077,1,0,1,0,1,0,0
157548243,5.2271485,3.3580077,1,0,1,0,1,0,0
157558337,5.2271485,3.3580077,1,0,1,0,1,0,0
157568302,5.22876,3.319336,1,0,1,0,1,0,0
157578293,5.2480955,3.3628418,1,0,1,0,1,0,0
157588304,5.2384276,3.3306153,1,0,1,0,1,0,0
157598231,5.24165,3.3322265,1,0,1,0,1,0,0
157608201,5.2335935,3.3531737,1,0,1,0,1,0,0
157618200,5.2464843,3.3322265,1,0,1,0,1,0,0
157628278,5.243262,3.3306153,1,0,1,0,1,0,0
157638214,5.244873,3.3322265,1,0,1,0,1,0,0
157648201,5.243262,3.3290038,1,0,1,0,1,0,0
157658212,5.2513185,3.3273926,1,0,1,0,1,0,0
157668200,5.2497067,3.3306153,1,0,1,0,1,0,0
157678284,5.2529297,3.3273926,1,0,1,0,1,0,0
157688235,5.2464843,3.3547852,1,0,1,0,1,0,0
157698201,5.24165,3.3322265,1,0,1,0,1,0,0
157708208,5.243262,3.3370605,1,0,1,0,1,0,0
157718318,5.2497067,3.3273926,1,0,1,0,1,0,0
157728200,5.2497067,3.3322265,1,0,1,0,1,0,0
157738213,5.2480955,3.3290038,1,0,1,0,1,0,0
157748198,5.2497067,3.3547852,1,0,1,0,1,0,0
157758214,5.2335935,3.3531737,1,0,1,0,1,0,0
157768200,5.24165,3.3547852,1,0,1,0,1,0,0
157778200,5.225537,3.3306153,1,0,1,0,1,0,0
157788208,5.244873,3.3306153,1,0,1,0,1,0,0
157798201,5.24165,3.3563964,1,0,1,0,1,0,0
157808281,5.2464843,3.3290038,1,0,1,0,1,0,0
157818199,5.24165,3.3547852,1,0,1,0,1,0,0
157828199,5.2529297,3.3596191,1,0,1,0,1,0,0
157838213,5.240039,3.3322265,1,0,1,0,1,0,0
157848239,5.2464843,3.3290038,1,0,1,0,1,0,0
157858294,5.24165,3.3531737,1,0,1,0,1,0,0
157868275,5.2480955,3.3531737,1,0,1,0,1,0,0
157878198,5.243262,3.3531737,1,0,1,0,1,0,0
157888200,5.2513185,3.3322265,1,0,1,0,1,0,0
157898283,5.230371,3.3306153,1,0,1,0,1,0,0
157908200,5.24165,3.3290038,1,0,1,0,1,0,0
157918200,5.243262,3.3547852,1,0,1,0,1,0,0
157928200,5.243262,3.3306153,1,0,1,0,1,0,0
157938210,5.2497067,3.3563964,1,0,1,0,1,0,0
157948199,5.244873,3.3306153,1,0,1,0,1,0,0
157958200,5.240039,3.3531737,1,0,1,0,1,0,0
157968201,5.243262,3.3306153,1,0,1,0,1,0,0
157978200,5.243262,3.3322265,1,0,1,0,1,0,0
157988346,5.2497067,3.3531737,1,0,1,0,1,0,0
157998214,5.243262,3.3531737,1,0,1,0,1,0,0
158008199,5.21748,3.3563964,1,0,1,0,1,0,0
158018201,5.2223144,3.3322265,1,0,1,0,1,0,0
158028238,5.2223144,3.3322265,1,0,1,0,1,0,0
158038304,5.2126465,3.3290038,1,0,1,0,1,0,0
158048296,5.2094235,3.3290038,1,0,1,0,1,0,0
158058296,5.240039,3.3306153,1,0,1,0,1,0,0
158068241,5.24165,3.3547852,1,0,1,0,1,0,0
158078301,5.243262,3.3306153,1,0,1,0,1,0,0
158088210,5.240039,3.3563964,1,0,1,0,1,0,0
158098237,5.2497067,3.3306153,1,0,1,0,1,0,0
158108310,5.2497067,3.3290038,1,0,1,0,1,0,0
158118229,5.2529297,3.3322265,1,0,1,0,1,0,0
158128201,5.2368164,3.3290038,1,0,1,0,1,0,0
158138209,5.24165,3.3290038,1,0,1,0,1,0,0
158148198,5.240039,3.3306153,1,0,1,0,1,0,0
158158200,5.2529297,3.3322265,1,0,1,0,1,0,0
158168248,5.2464843,3.3547852,1,0,1,0,1,0,0
158178200,5.244873,3.349951,1,0,1,0,1,0,0
158188202,5.2368164,3.3273926,1,0,1,0,1,0,0
158198199,5.231982,3.3290038,1,0,1,0,1,0,0
158208199,5.244873,3.3322265,1,0,1,0,1,0,0
158218200,5.24165,3.3306153,1,0,1,0,1,0,0
158228238,5.2480955,3.3322265,1,0,1,0,1,0,0
158238299,5.2464843,3.3322265,1,0,1,0,1,0,0
158248201,5.2368164,3.3547852,1,0,1,0,1,0,0
158258209,5.2384276,3.3322265,1,0,1,0,1,0,0
158268208,5.2497067,3.3322265,1,0,1,0,1,0,0
158278200,5.2464843,3.349951,1,0,1,0,1,0,0
158288199,5.2464843,3.3563964,1,0,1,0,1,0,0
158298199,5.2513185,3.325781,1,0,1,0,1,0,0
158308200,5.24165,3.3306153,1,0,1,0,1,0,0
158318210,5.2609863,3.3322265,1,0,1,0,1,0,0
158328199,5.244873,3.3306153,1,0,1,0,1,0,0
158338222,5.240039,3.3306153,1,0,1,0,1,0,0
158348199,5.2513185,3.3322265,1,0,1,0,1,0,0
158358297,5.2513185,3.3322265,1,0,1,0,1,0,0
158368225,5.2384276,3.3563964,1,0,1,0,1,0,0
158378201,5.254541,3.3273926,1,0,1,0,1,0,0
158388208,5.2464843,3.3290038,1,0,1,0,1,0,0
158398200,5.2464843,3.3531737,1,0,1,0,1,0,0
158408199,5.2464843,3.3596191,1,0,1,0,1,0,0
158418199,5.24165,3.3290038,1,0,1,0,1,0,0
158428199,5.2464843,3.3306153,1,0,1,0,1,0,0
158438216,5.254541,3.3354492,1,0,1,0,1,0,0
158448200,5.240039,3.3547852,1,0,1,0,1,0,0
158458208,5.254541,3.3322265,1,0,1,0,1,0,0
158468201,5.2223144,3.3306153,1,0,1,0,1,0,0
158478343,5.2142577,3.3306153,1,0,1,0,1,0,0
158488235,5.215869,3.3547852,1,0,1,0,1,0,0
158498211,5.2271485,3.3547852,1,0,1,0,1,0,0
158508297,5.2480955,3.3306153,1,0,1,0,1,0,0
158518298,5.244873,3.3322265,1,0,1,0,1,0,0
158528341,5.244873,3.3531737,1,0,1,0,1,0,0
158538301,5.244873,3.3531737,1,0,1,0,1,0,0
158548244,5.2480955,3.3290038,1,0,1,0,1,0,0
158558240,5.254541,3.3290038,1,0,1,0,1,0,0
158568200,5.240039,3.3290038,1,0,1,0,1,0,0
158578208,5.2497067,3.325781,1,0,1,0,1,0,0
158588200,5.24165,3.3547852,1,0,1,0,1,0,0
158598241,5.2464843,3.325781,1,0,1,0,1,0,0
158608249,5.2384276,3.3273926,1,0,1,0,1,0,0
158618208,5.244873,3.3306153,1,0,1,0,1,0,0
158628207,5.2368164,3.3580077,1,0,1,0,1,0,0
158638254,5.2368164,3.3322265,1,0,1,0,1,0,0
158648201,5.2513185,3.3290038,1,0,1,0,1,0,0
158658215,5.2480955,3.3531737,1,0,1,0,1,0,0
158668200,5.2513185,3.3322265,1,0,1,0,1,0,0
158678201,5.244873,3.3306153,1,0,1,0,1,0,0
158688201,5.243262,3.3322265,1,0,1,0,1,0,0
158698208,5.219092,3.3306153,1,0,1,0,1,0,0
158708201,5.231982,3.3322265,1,0,1,0,1,0,0
158718200,5.2464843,3.3547852,1,0,1,0,1,0,0
158728266,5.24165,3.3306153,1,0,1,0,1,0,0
158738220,5.244873,3.3306153,1,0,1,0,1,0,0
158748207,5.244873,3.3322265,1,0,1,0,1,0,0
158758201,5.2480955,3.3322265,1,0,1,0,1,0,0
158768201,5.2513185,3.325781,1,0,1,0,1,0,0
158778201,5.243262,3.3306153,1,0,1,0,1,0,0
158788214,5.2368164,3.3322265,1,0,1,0,1,0,0
158798249,5.2368164,3.3580077,1,0,1,0,1,0,0
158808200,5.243262,3.3306153,1,0,1,0,1,0,0
158818209,5.2497067,3.3580077,1,0,1,0,1,0,0
158828200,5.240039,3.3354492,1,0,1,0,1,0,0
158838249,5.240039,3.3306153,1,0,1,0,1,0,0
158848265,5.240039,3.3580077,1,0,1,0,1,0,0
158858247,5.24165,3.3322265,1,0,1,0,1,0,0
158868201,5.2513185,3.3306153,1,0,1,0,1,0,0
158878201,5.2529297,3.3322265,1,0,1,0,1,0,0
158888201,5.2464843,3.3290038,1,0,1,0,1,0,0
158898207,5.2513185,3.3563964,1,0,1,0,1,0,0
158908201,5.2497067,3.3290038,1,0,1,0,1,0,0
