timestamp,timestamp_sample,device_id,error_count,pressure,temperature
53407678,53406758,6780433,0,1000.153,17.1
53451135,53450058,6780433,0,1000.14044,17.1
53494278,53493358,6780433,0,1000.1426,17.1
53537660,53536658,6780433,0,1000.0414,17.09
53580882,53579963,6780433,0,1000.1064,17.09
53624225,53623299,6780433,0,1000.0453,17.08
53667540,53666593,6780433,0,1000.0705,17.08
53710831,53709881,6780433,0,1000.005,17.08
53754080,53753159,6780433,0,1000.04254,17.07
53797441,53796458,6780433,0,1000.0807,17.08
53840870,53839880,6780433,0,1000.10077,17.08
53884057,53883063,6780433,0,1000.0371,17.07
53927432,53926358,6780433,0,1000.0826,17.07
53970579,53969658,6780433,0,1000.03925,17.07
54013883,54012962,6780433,0,1000.06433,17.07
54057189,54056269,6780433,0,1000.04675,17.07
54100479,54099561,6780433,0,1000.0397,17.07
54143810,54142858,6780433,0,1000.04913,17.06
54187078,54186159,6780433,0,1000.0744,17.07
54230438,54229471,6780433,0,1000.0794,17.07
54273679,54272758,6780433,0,1000.10693,17.06
54317147,54316184,6780433,0,1000.0489,17.06
54360289,54359362,6780433,0,1000.0489,17.06
54403722,54402658,6780433,0,1000.0693,17.06
54446911,54445958,6780433,0,1000.05664,17.06
54490195,54489272,6780433,0,1000.08685,17.06
54533479,54532558,6780433,0,999.9886,17.06
54576778,54575858,6780433,0,1000.0283,17.06
54620089,54619162,6780433,0,1000.0208,17.06
54663482,54662560,6780433,0,1000.0183,17.06
54706709,54705763,6780433,0,1000.0282,17.05
54749993,54749062,6780433,0,1000.0257,17.05
54793449,54792493,6780433,0,999.9725,17.05
54836579,54835660,6780433,0,1000.0073,17.05
54880077,54878960,6780433,0,1000.00476,17.05
54923188,54922266,6780433,0,999.9641,17.039999
54966477,54965559,6780433,0,999.8841,17.05
55009785,55008864,6780433,0,999.94116,17.039999
55053077,55052157,6780433,0,999.8522,17.029999
55096444,55095490,6780433,0,999.8803,17.029999
55139741,55138784,6780433,0,999.88934,17.02
55182986,55182065,6780433,0,999.85834,17.01
55226364,55225374,6780433,0,999.863,17.01
55269744,55268780,6780433,0,999.80347,16.99
55312952,55311967,6780433,0,999.8489,16.99
55356355,55355276,6780433,0,999.87036,16.97
55399491,55398558,6780433,0,999.8796,16.97
55442841,55441891,6780433,0,999.9416,16.96
55486077,55485159,6780433,0,999.85284,16.949999
55529437,55528458,6780433,0,999.8778,16.949999
55572714,55571758,6780433,0,999.95294,16.94
55616054,55615124,6780433,0,999.94464,16.94
55659286,55658363,6780433,0,999.96246,16.94
55702636,55701658,6780433,0,999.9878,16.94
55746060,55745103,6780433,0,999.94507,16.94
55789230,55788267,6780433,0,999.9732,16.94
55832617,55831558,6780433,0,1000.00055,16.94
55875780,55874858,6780433,0,999.9778,16.94
55919134,55918213,6780433,0,999.9523,16.94
55962378,55961458,6780433,0,999.97754,16.94
56005703,56004783,6780433,0,999.9798,16.94
56048986,56048059,6780433,0,999.9848,16.94
56092399,56091397,6780433,0,999.88354,16.93
56135581,56134658,6780433,0,999.9162,16.93
56178940,56177959,6780433,0,999.9711,16.92
56222370,56221408,6780433,0,999.8601,16.92
56265478,56264558,6780433,0,999.87036,16.92
56308958,56307858,6780433,0,999.7596,16.92
56352098,56351175,6780433,0,999.7454,16.9
56395378,56394458,6780433,0,999.86896,16.9
56438679,56437758,6780433,0,999.8723,16.91
56481984,56481059,6780433,0,999.82043,16.9
56525308,56524359,6780433,0,999.8315,16.91
56568658,56567696,6780433,0,999.9543,16.9
56611879,56610958,6780433,0,999.9185,16.9
56655223,56654270,6780433,0,999.92914,16.9
56698661,56697710,6780433,0,999.93146,16.9
56741793,56740858,6780433,0,999.9028,16.89
56785281,56784163,6780433,0,999.84784,16.89
56828380,56827459,6780433,0,999.88794,16.89
56871683,56870758,6780433,0,999.85504,16.89
56914990,56914059,6780433,0,999.8957,16.89
56958289,56957358,6780433,0,999.8673,16.89
57001579,57000659,6780433,0,999.9303,16.89
57044905,57043985,6780433,0,999.85156,16.88
57088245,57087286,6780433,0,999.8475,16.89
57131586,57130563,6780433,0,999.86975,16.88
57174962,57174007,6780433,0,999.8669,16.88
57218077,57217158,6780433,0,999.86957,16.88
57261379,57260458,6780433,0,999.88446,16.88
57304679,57303758,6780433,0,999.8644,16.88
57348048,57347058,6780433,0,999.8994,16.88
57391281,57390358,6780433,0,999.8664,16.88
57434578,57433658,6780433,0,999.781,16.88
57477985,57476997,6780433,0,999.90106,16.869999
57521269,57520309,6780433,0,999.8376,16.859999
57564481,57563558,6780433,0,999.8394,16.859999
57607829,57606859,6780433,0,999.70905,16.859999
57651267,57650314,6780433,0,999.7336,16.85
57694441,57693458,6780433,0,999.718,16.85
57737825,57736758,6780433,0,999.74316,16.85
57780999,57780078,6780433,0,999.78,16.84
57824279,57823357,6780433,0,999.79974,16.83
57867584,57866664,6780433,0,999.8751,16.83
57910955,57909965,6780433,0,999.8296,16.83
57954191,57953269,6780433,0,999.76324,16.82
57997588,57996621,6780433,0,999.776,16.82
58040781,58039859,6780433,0,999.80804,16.81
58084127,58083160,6780433,0,999.84576,16.81
58127583,58126619,6780433,0,999.8835,16.81
58170687,58169762,6780433,0,999.8405,16.81
58214134,58213064,6780433,0,999.83514,16.81
58257277,58256358,6780433,0,999.8723,16.8
58300708,58299692,6780433,0,999.82904,16.8
58343939,58342987,6780433,0,999.8544,16.8
58387193,58386267,6780433,0,999.85944,16.8
58430483,58429563,6780433,0,999.81335,16.789999
58473873,58472917,6780433,0,999.85675,16.8
58517158,58516174,6780433,0,999.86304,16.779999
58560423,58559463,6780433,0,999.8508,16.789999
58603827,58602907,6780433,0,999.8433,16.789999
58646978,58646058,6780433,0,999.9005,16.779999
58690499,58689360,6780433,0,999.8803,16.779999
58733579,58732658,6780433,0,999.8576,16.779999
58776886,58775962,6780433,0,999.86456,16.77
58820229,58819295,6780433,0,999.814,16.77
58863478,58862558,6780433,0,999.7436,16.77
58906871,58905886,6780433,0,999.74835,16.77
58950200,58949239,6780433,0,999.7655,16.76
58993379,58992458,6780433,0,999.685,16.76
59036791,59035758,6780433,0,999.75446,16.75
59080234,59079058,6780433,0,999.7062,16.74
59123333,59122387,6780433,0,999.6532,16.74
59166767,59165659,6780433,0,999.72394,16.75
59209883,59208959,6780433,0,999.76373,16.74
59253186,59252267,6780433,0,999.746,16.74
59296478,59295558,6780433,0,999.7179,16.73
59339783,59338858,6780433,0,999.7185,16.74
59383118,59382158,6780433,0,999.7183,16.74
59426479,59425532,6780433,0,999.75824,16.74
59469682,59468758,6780433,0,999.8218,16.74
59513062,59512057,6780433,0,999.82654,16.74
59556278,59555358,6780433,0,999.7579,16.73
59599584,59598658,6780433,0,999.6907,16.74
59642878,59641960,6780433,0,999.64966,16.73
59686199,59685272,6780433,0,999.6725,16.73
59729484,59728562,6780433,0,999.63684,16.73
59772797,59771879,6780433,0,999.5833,16.72
59816080,59815160,6780433,0,999.66833,16.71
59859388,59858460,6780433,0,999.7605,16.71
59902793,59901828,6780433,0,999.6822,16.699999
59945979,59945059,6780433,0,999.68976,16.699999
59989385,59988358,6780433,0,999.684,16.69
60032588,60031658,6780433,0,999.70905,16.69
60075878,60074960,6780433,0,999.68555,16.68
60119419,60118308,6780433,0,999.6405,16.69
60162478,60161557,6780433,0,999.5289,16.67
60205793,60204858,6780433,0,999.5915,16.67
60249130,60248208,6780433,0,999.5285,16.67
60292379,60291458,6780433,0,999.6973,16.67
60335742,60334758,6780433,0,999.55585,16.67
60379096,60378177,6780433,0,999.67084,16.66
60422288,60421358,6780433,0,999.71375,16.66
60465689,60464668,6780433,0,999.79834,16.65
60508882,60507962,6780433,0,999.68756,16.65
60552240,60551267,6780433,0,999.73004,16.65
60595480,60594560,6780433,0,999.68695,16.64
60638778,60637860,6780433,0,999.70123,16.64
60682079,60681161,6780433,0,999.73895,16.64
60725408,60724460,6780433,0,999.69305,16.63
60768677,60767758,6780433,0,999.7003,16.619999
60812047,60811063,6780433,0,999.7882,16.619999
60855381,60854424,6780433,0,999.7497,16.619999
60898577,60897658,6780433,0,999.6871,16.619999
60942068,60940994,6780433,0,999.7821,16.609999
60985186,60984266,6780433,0,999.73645,16.609999
61028519,61027558,6780433,0,999.76385,16.609999
61071778,61070858,6780433,0,999.77625,16.6
61115084,61114162,6780433,0,999.81433,16.609999
61158407,61157487,6780433,0,999.80176,16.609999
61201707,61200789,6780433,0,999.70087,16.6
61245068,61244078,6780433,0,999.6882,16.6
61288294,61287357,6780433,0,999.69794,16.6
61331684,61330730,6780433,0,999.733,16.6
61374937,61373978,6780433,0,999.73505,16.59
61418248,61417269,6780433,0,999.72,16.59
61461483,61460561,6780433,0,999.7579,16.6
61504782,61503858,6780433,0,999.76996,16.59
61548078,61547158,6780433,0,999.77795,16.6
61591464,61590470,6780433,0,999.7473,16.59
61634680,61633759,6780433,0,999.7525,16.59
61677985,61677065,6780433,0,999.7321,16.59
61721278,61720358,6780433,0,999.69904,16.58
61764579,61763659,6780433,0,999.71936,16.59
61808003,61807042,6780433,0,999.72833,16.58
61851195,61850272,6780433,0,999.7715,16.58
61894543,61893558,6780433,0,999.72107,16.58
61937780,61936858,6780433,0,999.7179,16.57
61981172,61980191,6780433,0,999.70996,16.57
62024618,62023487,6780433,0,999.689,16.56
62067690,62066771,6780433,0,999.7373,16.56
62110982,62110063,6780433,0,999.7247,16.56
62154327,62153380,6780433,0,999.7451,16.57
62197605,62196658,6780433,0,999.72833,16.55
62240890,62239966,6780433,0,999.7671,16.56
62284293,62283342,6780433,0,999.75476,16.56
62327480,62326559,6780433,0,999.7282,16.55
62370940,62369869,6780433,0,999.71857,16.55
62414079,62413158,6780433,0,999.7278,16.539999
62457378,62456458,6780433,0,999.71265,16.539999
62500679,62499759,6780433,0,999.7247,16.539999
62544062,62543089,6780433,0,999.7248,16.539999
62587293,62586372,6780433,0,999.7476,16.539999
62630618,62629697,6780433,0,999.7476,16.539999
62673878,62672958,6780433,0,999.7501,16.539999
62717234,62716277,6780433,0,999.7666,16.529999
62760614,62759657,6780433,0,999.7571,16.529999
62803779,62802858,6780433,0,999.7468,16.529999
62847215,62846158,6780433,0,999.7415,16.529999
62890382,62889459,6780433,0,999.7182,16.52
62933681,62932758,6780433,0,999.7157,16.52
62976978,62976058,6780433,0,999.7623,16.51
63020299,63019377,6780433,0,999.7951,16.51
63063578,63062658,6780433,0,999.7248,16.51
63106896,63105961,6780433,0,999.72675,16.5
63150306,63149275,6780433,0,999.7822,16.51
63193477,63192558,6780433,0,999.75946,16.5
63236976,63236029,6780433,0,999.78436,16.5
63280081,63279158,6780433,0,999.7944,16.5
63323454,63322458,6780433,0,999.7419,16.5
63366727,63365759,6780433,0,999.75165,16.5
63409979,63409058,6780433,0,999.75714,16.51
63453280,63452361,6780433,0,999.73193,16.51
63496607,63495686,6780433,0,999.7186,16.5
63539878,63538958,6780433,0,999.759,16.5
63583251,63582306,6780433,0,999.7115,16.5
63626477,63625558,6780433,0,999.70605,16.5
63669800,63668858,6780433,0,999.6875,16.49
63713223,63712260,6780433,0,999.6825,16.49
63756377,63755458,6780433,0,999.7553,16.49
63799903,63798758,6780433,0,999.68176,16.48
63842977,63842059,6780433,0,999.67114,16.47
63886278,63885358,6780433,0,999.7244,16.48
63929780,63928664,6780433,0,999.71136,16.47
63972907,63971987,6780433,0,999.6901,16.46
64016191,64015270,6780433,0,999.7157,16.47
64059519,64058572,6780433,0,999.68286,16.47
64102783,64101858,6780433,0,999.7108,16.47
64146081,64145159,6780433,0,999.67786,16.47
64189514,64188559,6780433,0,999.6223,16.46
64232679,64231759,6780433,0,999.66754,16.46
64276120,64275110,6780433,0,999.6618,16.449999
64319282,64318363,6780433,0,999.6862,16.449999
64362577,64361658,6780433,0,999.6957,16.44
64405886,64404963,6780433,0,999.6801,16.44
64449212,64448287,6780433,0,999.69226,16.43
64492490,64491558,6780433,0,999.67957,16.43
64535817,64534862,6780433,0,999.7016,16.43
64579133,64578212,6780433,0,999.7325,16.43
64622488,64621485,6780433,0,999.71466,16.43
64665808,64664852,6780433,0,999.7387,16.42
64708979,64708060,6780433,0,999.7082,16.41
64752430,64751363,6780433,0,999.7211,16.42
64795580,64794658,6780433,0,999.73895,16.42
64838878,64837958,6780433,0,999.74646,16.42
64882193,64881276,6780433,0,999.6957,16.41
64925565,64924573,6780433,0,999.74146,16.42
64968843,64967862,6780433,0,999.711,16.42
65012109,65011159,6780433,0,999.7164,16.42
65055380,65054459,6780433,0,999.7015,16.42
65098679,65097759,6780433,0,999.70605,16.42
65142126,65141171,6780433,0,999.69794,16.41
65185345,65184358,6780433,0,999.6957,16.41
65228669,65227659,6780433,0,999.685,16.41
65271906,65270958,6780433,0,999.68,16.41
65315198,65314269,6780433,0,999.66785,16.41
65358524,65357567,6780433,0,999.7083,16.42
65401810,65400890,6780433,0,999.713,16.41
65445079,65444158,6780433,0,999.6758,16.42
65488420,65487474,6780433,0,999.71484,16.41
65531681,65530762,6780433,0,999.69745,16.41
65575040,65574058,6780433,0,999.7326,16.41
65618425,65617462,6780433,0,999.66693,16.4
65661581,65660661,6780433,0,999.72284,16.41
65705021,65703987,6780433,0,999.6846,16.4
65748191,65747266,6780433,0,999.6775,16.41
65791483,65790558,6780433,0,999.6466,16.4
65834778,65833858,6780433,0,999.695,16.41
65878118,65877193,6780433,0,999.66675,16.4
65921520,65920497,6780433,0,999.6716,16.4
65964714,65963785,6780433,0,999.6744,16.4
66007982,66007059,6780433,0,999.68915,16.4
66051394,66050407,6780433,0,999.7069,16.4
66094670,66093749,6780433,0,999.6839,16.4
66137941,66136958,6780433,0,999.7143,16.4
66181341,66180271,6780433,0,999.6911,16.39
66224478,66223558,6780433,0,999.71906,16.4
66267789,66266869,6780433,0,999.72906,16.4
66311082,66310159,6780433,0,999.69855,16.39
66354408,66353458,6780433,0,999.73395,16.39
66397680,66396758,6780433,0,999.7043,16.4
66441015,66440063,6780433,0,999.6664,16.4
66484386,66483392,6780433,0,999.699,16.4
66527654,66526658,6780433,0,999.6733,16.39
66570978,66570057,6780433,0,999.71136,16.39
66614189,66613270,6780433,0,999.6628,16.39
66657583,66656560,6780433,0,999.70605,16.39
66700783,66699860,6780433,0,999.68555,16.39
66744080,66743158,6780433,0,999.69336,16.39
66787378,66786458,6780433,0,999.7305,16.39
66830732,66829801,6780433,0,999.74567,16.39
66873978,66873058,6780433,0,999.71045,16.39
66917312,66916362,6780433,0,999.7326,16.38
66960582,66959660,6780433,0,999.70294,16.39
67003880,67002959,6780433,0,999.731,16.39
67047332,67046381,6780433,0,999.7426,16.38
67090579,67089590,6780433,0,999.7082,16.39
67133875,67132858,6780433,0,999.72974,16.38
67177077,67176158,6780433,0,999.7351,16.38
67220380,67219459,6780433,0,999.7003,16.38
67263709,67262759,6780433,0,999.7094,16.369999
67307017,67306062,6780433,0,999.7504,16.38
67350280,67349358,6780433,0,999.76044,16.38
67393661,67392712,6780433,0,999.7426,16.38
67436889,67435964,6780433,0,999.72516,16.38
67480208,67479267,6780433,0,999.7296,16.369999
67523636,67522673,6780433,0,999.7443,16.369999
67566778,67565859,6780433,0,999.69684,16.369999
67610239,67609158,6780433,0,999.6835,16.369999
67653379,67652459,6780433,0,999.6937,16.369999
67696729,67695758,6780433,0,999.69543,16.359999
67740024,67739105,6780433,0,999.67303,16.359999
67783278,67782358,6780433,0,999.6776,16.359999
67826610,67825689,6780433,0,999.6826,16.359999
67869912,67868959,6780433,0,999.71466,16.35
67913189,67912269,6780433,0,999.66425,16.35
67956521,67955559,6780433,0,999.6991,16.35
67999934,67998983,6780433,0,999.70123,16.34
68043200,68042189,6780433,0,999.65546,16.33
68086480,68085459,6780433,0,999.6446,16.33
68129680,68128758,6780433,0,999.6825,16.33
68173017,68172097,6780433,0,999.6423,16.33
68216279,68215359,6780433,0,999.6105,16.31
68259659,68258667,6780433,0,999.5905,16.31
68302876,68301958,6780433,0,999.65125,16.32
68346242,68345282,6780433,0,999.71356,16.31
68389542,68388558,6780433,0,999.59247,16.31
68432784,68431858,6780433,0,999.6144,16.3
68476265,68475298,6780433,0,999.58215,16.3
68519379,68518459,6780433,0,999.57086,16.289999
68562786,68561758,6780433,0,999.5636,16.289999
68605986,68605060,6780433,0,999.55835,16.289999
68649277,68648358,6780433,0,999.57794,16.289999
68692577,68691658,6780433,0,999.6351,16.279999
68735888,68734960,6780433,0,999.5625,16.279999
68779186,68778267,6780433,0,999.5947,16.279999
68822586,68821640,6780433,0,999.5943,16.27
68865807,68864859,6780433,0,999.5818,16.27
68909145,68908215,6780433,0,999.58386,16.27
68952548,68951601,6780433,0,999.5985,16.26
68995681,68994759,6780433,0,999.63086,16.26
69039095,69038058,6780433,0,999.5378,16.26
69082278,69081358,6780433,0,999.5919,16.25
69125587,69124659,6780433,0,999.598,16.26
69168891,69167971,6780433,0,999.58466,16.25
69212304,69211279,6780433,0,999.58466,16.25
69255485,69254561,6780433,0,999.559,16.25
69298854,69297884,6780433,0,999.49316,16.24
69342080,69341159,6780433,0,999.5705,16.24
69385382,69384458,6780433,0,999.63336,16.24
69428854,69427936,6780433,0,999.5908,16.24
69471983,69471064,6780433,0,999.5528,16.23
69515455,69514358,6780433,0,999.54565,16.24
69558578,69557658,6780433,0,999.5666,16.25
69601882,69600962,6780433,0,999.5637,16.24
69645201,69644278,6780433,0,999.524,16.25
69688481,69687557,6780433,0,999.56165,16.25
69731821,69730860,6780433,0,999.511,16.24
69775081,69774161,6780433,0,999.47894,16.25
69818377,69817458,6780433,0,999.549,16.25
69861758,69860761,6780433,0,999.55676,16.25
69905091,69904171,6780433,0,999.5215,16.25
69948286,69947366,6780433,0,999.524,16.25
69991749,69990660,6780433,0,999.5366,16.25
70034939,70033958,6780433,0,999.4836,16.24
70078189,70077268,6780433,0,999.49927,16.25
70121483,70120560,6780433,0,999.4889,16.25
70164882,70163887,6780433,0,999.47644,16.25
70208083,70207158,6780433,0,999.5266,16.25
70251448,70250495,6780433,0,999.47394,16.25
70294683,70293763,6780433,0,999.4922,16.26
70338030,70337063,6780433,0,999.48944,16.25
70381460,70380494,6780433,0,999.4571,16.26
70424581,70423659,6780433,0,999.53754,16.26
70468040,70466958,6780433,0,999.56793,16.26
70511231,70510273,6780433,0,999.5247,16.26
70554478,70553558,6780433,0,999.54785,16.26
70597779,70596861,6780433,0,999.5826,16.26
70641079,70640157,6780433,0,999.5625,16.26
70684384,70683458,6780433,0,999.5796,16.25
70727740,70726789,6780433,0,999.5801,16.26
70770981,70770058,6780433,0,999.62317,16.26
70814348,70813391,6780433,0,999.60266,16.26
70857790,70856872,6780433,0,999.57184,16.25
70900923,70899964,6780433,0,999.6019,16.25
70944357,70943294,6780433,0,999.579,16.24
70987478,70986558,6780433,0,999.60675,16.25
71030824,71029858,6780433,0,999.61957,16.25
71074076,71073158,6780433,0,999.60675,16.25
71117377,71116458,6780433,0,999.62897,16.24
71160681,71159758,6780433,0,999.5908,16.24
71204079,71203109,6780433,0,999.5957,16.24
71247277,71246358,6780433,0,999.58295,16.23
71290643,71289659,6780433,0,999.59485,16.23
71334051,71333091,6780433,0,999.564,16.22
71377190,71376269,6780433,0,999.5589,16.22
71420659,71419560,6780433,0,999.5375,16.199999
71463777,71462858,6780433,0,999.5829,16.21
71507136,71506184,6780433,0,999.5169,16.199999
71550379,71549459,6780433,0,999.54474,16.199999
71593677,71592757,6780433,0,999.5371,16.199999
71636982,71636058,6780433,0,999.53186,16.199999
71680323,71679371,6780433,0,999.53186,16.199999
71723606,71722658,6780433,0,999.5701,16.199999
71766955,71765977,6780433,0,999.5168,16.199999
71810293,71809374,6780433,0,999.51636,16.19
71853486,71852566,6780433,0,999.5311,16.19
71896889,71895863,6780433,0,999.55695,16.199999
71940080,71939157,6780433,0,999.52655,16.199999
71983392,71982458,6780433,0,999.5168,16.199999
72026677,72025759,6780433,0,999.53937,16.199999
72070037,72069075,6780433,0,999.56714,16.199999
72113280,72112359,6780433,0,999.55444,16.199999
72156581,72155662,6780433,0,999.59186,16.199999
72199878,72198958,6780433,0,999.5437,16.19
72243190,72242268,6780433,0,999.55664,16.199999
72286688,72285759,6780433,0,999.5664,16.19
72329870,72328878,6780433,0,999.56866,16.19
72373244,72372158,6780433,0,999.5728,16.18
72416380,72415458,6780433,0,999.5728,16.18
72459681,72458759,6780433,0,999.59784,16.18
72503301,72502108,6780433,0,999.581,16.19
72546279,72545359,6780433,0,999.6161,16.19
72589578,72588658,6780433,0,999.55707,16.17
72632951,72631989,6780433,0,999.6025,16.18
72676194,72675268,6780433,0,999.61456,16.17
72719525,72718558,6780433,0,999.59406,16.17
72762898,72761975,6780433,0,999.6066,16.17
72806081,72805160,6780433,0,999.6236,16.16
72849604,72848462,6780433,0,999.5882,16.16
72892682,72891758,6780433,0,999.62146,16.16
72935982,72935060,6780433,0,999.58527,16.15
72979278,72978359,6780433,0,999.56433,16.15
73022580,73021660,6780433,0,999.6221,16.15
73066012,73064965,6780433,0,999.62286,16.15
73109244,73108291,6780433,0,999.6625,16.15
73152486,73151565,6780433,0,999.5766,16.14
73195835,73194859,6780433,0,999.5841,16.14
73239194,73238273,6780433,0,999.6296,16.15
73282420,73281461,6780433,0,999.60175,16.14
73325788,73324758,6780433,0,999.6246,16.15
73368984,73368062,6780433,0,999.60925,16.14
73412296,73411359,6780433,0,999.60657,16.14
73455612,73454688,6780433,0,999.62366,16.14
73498878,73497958,6780433,0,999.63824,16.13
73542192,73541272,6780433,0,999.62616,16.14
73585484,73584564,6780433,0,999.63763,16.13
73628835,73627858,6780433,0,999.6532,16.13
73672149,73671160,6780433,0,999.6178,16.13
73715555,73714582,6780433,0,999.62537,16.13
73758677,73757759,6780433,0,999.5872,16.119999
73802151,73801061,6780433,0,999.60254,16.13
73845284,73844358,6780433,0,999.62506,16.13
73888578,73887658,6780433,0,999.57513,16.13
73931882,73930960,6780433,0,999.5804,16.13
73975240,73974320,6780433,0,999.58264,16.13
74018532,74017558,6780433,0,999.5858,16.13
74061783,74060863,6780433,0,999.64264,16.13
74105079,74104158,6780433,0,999.6379,16.13
74148379,74147458,6780433,0,999.63513,16.13
74191855,74190900,6780433,0,999.62036,16.13
74234980,74234060,6780433,0,999.65546,16.13
74278410,74277358,6780433,0,999.7203,16.119999
74321582,74320659,6780433,0,999.66754,16.119999
74364939,74363992,6780433,0,999.62427,16.119999
74408199,74407278,6780433,0,999.68195,16.119999
74451481,74450558,6780433,0,999.6872,16.119999
74494779,74493858,6780433,0,999.70404,16.109999
74538164,74537242,6780433,0,999.71436,16.109999
74581439,74580458,6780433,0,999.7116,16.109999
74624685,74623758,6780433,0,999.82477,16.109999
74668087,74667166,6780433,0,999.7741,16.109999
74711284,74710359,6780433,0,999.7616,16.109999
74754750,74753659,6780433,0,999.60834,16.109999
74797878,74796958,6780433,0,999.5255,16.109999
74841190,74840268,6780433,0,999.77686,16.109999
74884481,74883562,6780433,0,999.72626,16.109999
74927779,74926859,6780433,0,999.73584,16.1
74971115,74970158,6780433,0,999.73816,16.1
75014378,75013458,6780433,0,999.7755,16.1
75057682,75056758,6780433,0,999.74506,16.09
75101082,75100085,6780433,0,999.7353,16.1
75144442,75143510,6780433,0,999.7679,16.1
75187585,75186665,6780433,0,999.7955,16.1
75230993,75229958,6780433,0,999.77325,16.1
75274187,75273267,6780433,0,999.7168,16.09
75317499,75316558,6780433,0,999.69714,16.09
75360777,75359858,6780433,0,999.7796,16.09
75404210,75403182,6780433,0,999.78406,16.08
75447442,75446495,6780433,0,999.7383,16.08
75490711,75489759,6780433,0,999.736,16.08
75533979,75533059,6780433,0,999.7383,16.08
75577290,75576369,6780433,0,999.7683,16.08
75620741,75619782,6780433,0,999.80536,16.07
75663937,75662958,6780433,0,999.7786,16.08
75707320,75706271,6780433,0,999.80145,16.08
75750508,75749558,6780433,0,999.78687,16.09
75793778,75792858,6780433,0,999.78326,16.07
75837081,75836160,6780433,0,999.81836,16.07
75880381,75879458,6780433,0,999.76544,16.07
75923680,75922758,6780433,0,999.8161,16.08
75967068,75966150,6780433,0,999.731,16.08
76010277,76009359,6780433,0,999.7487,16.08
76053580,76052659,6780433,0,999.82544,16.07
76097062,76096096,6780433,0,999.8636,16.07
76140187,76139266,6780433,0,999.78296,16.07
76183635,76182587,6780433,0,999.7228,16.07
76226778,76225858,6780433,0,999.69293,16.07
76270077,76269158,6780433,0,999.6951,16.07
76313383,76312462,6780433,0,999.6925,16.07
76356708,76355758,6780433,0,999.7101,16.07
76399984,76399062,6780433,0,999.614,16.06
76443361,76442415,6780433,0,999.7253,16.07
76486581,76485659,6780433,0,999.7071,16.07
76529938,76528959,6780433,0,999.57574,16.06
76573335,76572384,6780433,0,999.59625,16.06
76616482,76615558,6780433,0,999.65076,16.05
76660007,76658878,6780433,0,999.6964,16.06
76703080,76702158,6780433,0,999.6355,16.05
76746387,76745464,6780433,0,999.6829,16.05
76789678,76788758,6780433,0,999.74084,16.05
76833018,76832099,6780433,0,999.72626,16.06
76876325,76875358,6780433,0,999.7258,16.05
76919609,76918658,6780433,0,999.7004,16.05
76962938,76961993,6780433,0,999.6953,16.05
77006219,77005267,6780433,0,999.6928,16.05
77049631,77048671,6780433,0,999.74335,16.05
77092781,77091861,6780433,0,999.7448,16.039999
77136273,77135160,6780433,0,999.74255,16.039999
77179376,77178458,6780433,0,999.65656,16.039999
77222683,77221763,6780433,0,999.7118,16.039999
77265980,77265059,6780433,0,999.6798,16.039999
77309319,77308393,6780433,0,999.69696,16.039999
77352584,77351663,6780433,0,999.6596,16.039999
77395920,77394984,6780433,0,999.7094,16.039999
77439186,77438267,6780433,0,999.7271,16.039999
77482520,77481561,6780433,0,999.75214,16.039999
77525928,77524974,6780433,0,999.7119,16.039999
77569129,77568210,6780433,0,999.7164,16.029999
77612546,77611462,6780433,0,999.7448,16.039999
77655679,77654758,6780433,0,999.7119,16.039999
77698977,77698058,6780433,0,999.76483,16.039999
77742547,77741392,6780433,0,999.74005,16.039999
77785609,77784689,6780433,0,999.78973,16.039999
77828935,77827987,6780433,0,999.8354,16.039999
77872244,77871307,6780433,0,999.7422,16.039999
77915483,77914563,6780433,0,999.75214,16.039999
77958777,77957858,6780433,0,999.75714,16.039999
78002236,78001267,6780433,0,999.78516,16.039999
78045470,78044486,6780433,0,999.72723,16.039999
78088812,78087758,6780433,0,999.74255,16.039999
78131981,78131058,6780433,0,999.73474,16.039999
78175278,78174357,6780433,0,999.7573,16.039999
78218817,78217679,6780433,0,999.75256,16.039999
78261920,78260995,6780433,0,999.7553,16.05
78305239,78304280,6780433,0,999.7598,16.039999
78348511,78347558,6780433,0,999.78015,16.039999
78391782,78390858,6780433,0,999.79315,16.05
78435159,78434158,6780433,0,999.7454,16.05
78478467,78477547,6780433,0,999.7355,16.05
78521681,78520758,6780433,0,999.7553,16.05
78565070,78564058,6780433,0,999.7454,16.05
78608278,78607358,6780433,0,999.7479,16.05
78651592,78650658,6780433,0,999.778,16.05
78694880,78693958,6780433,0,999.7453,16.05
78738220,78737292,6780433,0,999.75824,16.05
78781532,78780577,6780433,0,999.7355,16.05
78824810,78823876,6780433,0,999.7605,16.05
78868121,78867158,6780433,0,999.7832,16.05
78911379,78910458,6780433,0,999.73816,16.05
78954758,78953839,6780433,0,999.73334,16.05
78998007,78997058,6780433,0,999.71515,16.05
79041367,79040359,6780433,0,999.7783,16.05
79084581,79083660,6780433,0,999.74506,16.039999
79127882,79126960,6780433,0,999.7196,16.039999
79171191,79170273,6780433,0,999.7118,16.039999
79214519,79213591,6780433,0,999.7093,16.039999
79257782,79256859,6780433,0,999.7007,16.029999
79301112,79300159,6780433,0,999.73615,16.029999
79344406,79343458,6780433,0,999.736,16.029999
79387728,79386758,6780433,0,999.6996,16.01
79431124,79430164,6780433,0,999.7132,16.029999
