timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
136255107,136254899,-0.011945802,0.03539508,0.08348243
136290108,136289900,-0.016457003,-0.032773532,0.03800097
136321361,136321153,0.09687053,-0.057188157,0.0700552
136357607,136357403,0.042071957,-0.082372166,0.035683084
136388857,136388655,-0.007031753,-0.06255566,0.08703463
136423905,136423703,-0.04100235,-0.07448932,0.0684038
136455124,136454908,-0.02220316,-0.062538564,0.07628084
136486410,136486198,-0.051226713,-0.052509278,0.072703145
136521363,136521160,-0.06493859,0.029426083,0.08287338
136552618,136552412,-0.00727953,0.045112606,0.07336934
136587627,136587423,-0.09912467,0.054542597,0.066236384
136618868,136618665,-0.033959903,0.037921593,0.08962751
136653873,136653667,-0.08153165,0.040447533,0.07849148
136686378,136686169,-0.028419923,0.03984902,0.057025827
136717623,136717419,-0.0039455127,0.036163732,0.113386236
136752626,136752421,0.024324913,0.016375365,0.0713631
136783873,136783672,0.06689269,-0.060786456,0.07476888
136818879,136818674,0.05549535,-0.04721292,0.03628785
136850131,136849925,0.07835403,-0.09048404,0.03651714
136885133,136884927,0.10811485,-0.1211672,0.0048348024
136916400,136916191,0.022884062,-0.14564753,-0.012616719
136948883,136948680,-0.06982499,-0.05374608,0.018354045
136983883,136983681,-0.1174609,-0.04456462,0.032967728
137015140,137014932,-0.051551085,0.01886179,0.0053827143
137050172,137049967,-0.05844732,0.051910132,0.050224856
137081398,137081185,0.026713932,0.023885023,0.013325876
137116406,137116187,0.13828218,0.07742095,-0.020116026
137147641,137147438,0.21103582,0.07625198,0.020495202
137178896,137178690,0.239283,-0.035937067,-0.035576124
137213895,137213692,0.12569343,-0.051187735,-0.009542947
137246408,137246194,0.09497037,-0.019946782,-0.018316576
137281406,137281194,0.025328537,-0.039531194,-0.033490267
137312647,137312445,-0.024142645,-0.07286205,-0.03538808
137347652,137347447,-0.03449023,0.0020834212,-0.010859844
137378902,137378699,0.0015291208,0.010615589,-0.013243075
137410160,137409950,0.014831912,-0.0070744096,-0.00915395
137445158,137444951,0.014478831,0.121451505,-0.0038310017
137476424,137476218,0.046765707,0.1129223,-0.04659566
137511415,137511209,-0.03905218,0.09071262,-0.021969624
137543919,137543706,0.0199484,0.045255322,-0.015332888
137575164,137574957,-0.023624115,0.046092317,-0.016450427
137610166,137609959,-0.040645305,0.030436324,-0.026283009
137641435,137641231,0.016300824,0.025934929,0.039164323
137676420,137676215,0.019852428,0.04896062,-0.028129118
137707673,137707464,-0.0063618724,0.035661407,0.003267087
137742679,137742478,0.040714264,0.05801303,-0.0053264685
137773918,137773716,-0.02968727,0.054935016,-0.044353954
137808921,137808717,-0.0069841472,0.011988669,-0.020744612
137841474,137841270,0.013177863,-0.016332319,-0.010423874
137872673,137872470,0.008873677,0.0331406,-0.02206178
137907679,137907472,0.07183452,0.0064658257,-0.04500309
137938927,137938723,0.11498835,0.028012145,-0.033466242
137973930,137973726,0.061787732,0.03984479,-0.061639573
138005182,138004977,0.048632484,0.0316396,-0.06435834
138040185,138039980,-0.0007490308,-0.03800502,-0.0638638
138071439,138071229,-0.10575694,-0.04202922,-0.084158815
138103933,138103727,-0.056572318,-0.06430885,-0.074905135
138138936,138138732,-0.03954378,-0.07527763,-0.080409326
138170190,138169983,-0.107754305,-0.031110989,-0.084572084
138206447,138206236,-0.041461397,-0.029531104,-0.072629176
138236442,138236236,-0.08103628,-0.008968342,-0.05408957
138271442,138271238,0.004847115,0.004110992,-0.060424604
138302690,138302489,0.014260922,0.024342531,-0.036734663
138333944,138333740,0.02344546,0.0024991054,-0.03917303
138368952,138368745,0.003873973,0.028887523,-0.040544193
138401447,138401243,0.04289611,0.04370797,0.0041037793
138436451,138436247,0.07826132,-0.028756717,-0.015222739
138467704,138467497,0.06617887,0.008706299,0.043346044
138502699,138502498,0.068766624,-0.009009675,0.00065318635
138533967,138533760,0.10682511,-0.007154761,0.015125342
138566471,138566260,0.071569905,-0.044370115,0.026224934
138600217,138600004,-0.0008078541,-0.04769147,-0.007114533
138631460,138631255,0.017619828,-0.06924571,0.008445579
138666466,138666257,-0.015209556,-0.08562819,0.00018699226
138698959,138698757,-0.055728044,-0.062119167,0.009131364
138733999,138733797,0.026944473,-0.06104496,-0.006594035
138765220,138765009,-0.0056019723,-0.050132785,0.033105813
138796505,138796295,-0.020697666,-0.022528654,-0.012803796
138831468,138831266,-0.0476653,0.030366879,-0.018738361
138862719,138862514,-0.017621467,0.029020322,0.0018463925
138897719,138897515,-0.06616814,0.009272763,-0.014197845
138928974,138928766,-0.06501193,0.028130578,-0.0071003623
138963977,138963768,-0.01688401,0.013584674,-0.009688653
138996476,138996270,-0.022469573,-0.00494353,-0.014157895
139027724,139027521,-0.03138579,-0.0026524572,0.011538596
139062727,139062523,-0.004483917,-0.017119931,0.009332002
139094029,139093821,0.013954834,-0.037565507,0.015281159
139126488,139126277,0.0016004618,0.02262517,0.047031544
139160253,139160033,-0.011942238,0.040642515,0.03244966
139195238,139195028,0.017034587,0.012696734,0.013003457
139226490,139226281,0.028902596,0.050620575,0.046053056
139258985,139258781,0.032859027,0.015590499,0.016277943
139293983,139293782,-0.021817902,0.049499195,0.0015980881
139326492,139326285,-0.004125712,0.033459064,0.010152315
139360246,139360035,-0.042376697,-0.0032891382,0.018441107
139391491,139391287,-0.07827008,0.037488252,0.0021877964
139426494,139426288,-0.022107352,0.010364069,0.004162933
139457747,139457540,-0.07012793,0.01877375,0.017595336
139489004,139488798,-0.06997678,0.073114626,-0.0058783516
139524004,139523793,0.011172372,-0.016515253,-0.0065731243
139556511,139556296,-0.026172856,0.022883331,0.0094932625
139591500,139591295,-0.015057678,0.0436795,-0.0038003672
139622808,139622604,0.05763706,0.017557524,0.008662191
139657751,139657548,0.00807893,0.020186763,0.0032095036
139689002,139688799,-0.024723236,0.0669508,-0.025408495
139720258,139720051,-0.025213428,0.053079862,-0.030932434
139755262,139755052,0.025954928,0.06441089,-0.017465958
139786507,139786303,-0.011394723,0.04539385,-0.05648549
139821509,139821305,-0.097108096,0.0717189,-0.06861617
139854009,139853807,-0.044015937,0.019434173,-0.065475054
139885263,139885057,-0.07189469,-0.051264826,-0.062106587
139920306,139920095,-0.10158417,-0.0177677,-0.056326386
139951520,139951311,-0.031986237,-0.0003727358,-0.070628546
139986525,139986313,-0.027254045,0.022375798,-0.036309287
140017767,140017563,0.012340863,-0.0025523007,-0.076073185
140052776,140052568,-0.026049467,0.004539793,-0.07238243
140084021,140083816,-0.01216553,-0.0007176628,-0.08264938
140119021,140118817,-0.11088893,-0.026101645,-0.06908571
140151522,140151319,-0.09757396,-0.004329181,-0.083337225
140182775,140182571,-0.13879246,0.028103711,-0.048572086
140217780,140217576,-0.08329364,0.086946525,-0.063370414
140249075,140248869,-0.013665446,0.084157765,-0.08185498
140284027,140283825,0.0105988085,0.05645573,-0.056578882
140315293,140315081,0.0021052712,0.046670854,-0.040446192
140350292,140350087,-0.011827182,0.06925161,-0.012663883
140381532,140381329,0.051366977,0.05102161,-0.023288805
140414032,140413831,0.087904274,0.019580109,0.0051029464
140449059,140448849,0.06700901,0.025168285,0.0014645498
140480290,140480083,0.05368285,0.030671755,-0.007408614
140515290,140515085,0.11277034,-0.031769466,0.0074787997
140546553,140546338,0.007924728,-0.06823546,0.017321935
140581545,140581338,0.04299375,-0.083625145,0.033489544
140612795,140612589,0.1284114,-0.031635173,0.032688055
140644043,140643840,0.07915738,-0.039268084,0.027608763
140679047,140678841,0.052100528,-0.011173643,0.025666982
140711554,140711344,0.0147540625,-0.05039652,0.029825902
140746562,140746348,0.056812868,-0.020018026,0.039370958
140777797,140777596,0.0033866423,-0.02159932,0.05370718
140812799,140812598,0.0016785,0.02049257,0.06196213
140844057,140843849,0.05160415,0.021015057,0.029228281
140875306,140875100,0.14000359,0.052502796,0.031761505
140910315,140910103,0.09687981,0.031972874,0.021653937
140941556,140941353,0.071470946,-0.009404092,0.009248681
140976565,140976356,0.076631784,-0.0089863,-0.0077109383
141009072,141008857,-0.039702263,-0.04669565,0.0019310266
141044067,141043857,-0.039460827,-0.06349783,-0.0016593224
141075319,141075109,-0.027398923,-0.007317671,-0.011584157
141106569,141106361,-0.029952664,0.060197517,0.02117574
141141574,141141363,-0.029677493,0.072865136,0.03376895
141172815,141172613,0.029790979,0.11683831,0.008032034
141207817,141207614,0.017092368,0.11224292,-0.0035608995
141239069,141238866,-0.011764029,0.05806027,0.00795075
141274070,141273867,-0.036095515,-0.028339485,0.0123261325
141306592,141306374,0.06610597,-0.036634866,0.010728955
141337826,141337621,0.059058193,0.0345173,0.0060577476
141372824,141372621,0.04612626,-0.004628507,-0.0072194133
141404078,141403876,-0.024032794,0.027205037,-0.03234622
141439076,141438874,-0.07064813,-0.020859648,-0.043297436
141470340,141470125,-0.07057083,-0.029526358,0.015284019
141505334,141505127,-0.014065174,-0.018333105,-0.036315646
141536597,141536381,0.030788116,0.043113414,-0.028926693
141569097,141568879,0.0885308,0.08256133,-0.022732988
141604101,141603881,0.053738642,0.043314405,-0.05441921
141635338,141635132,-0.0025689702,0.053095233,-0.037237555
141670349,141670135,-0.0020569756,0.03942148,-0.024663445
141701588,141701385,-0.04145051,0.029513568,-0.019887209
141736600,141736390,-0.06604083,0.05452667,-0.04890924
141767842,141767638,-0.05558832,0.092795424,-0.00043654518
141799092,141798889,-0.020031227,0.08164403,-0.009977632
141834095,141833892,-0.074265696,0.06377314,-0.0005169955
141866604,141866393,-0.13753109,0.04816228,0.0073979488
141901606,141901395,-0.10847443,0.018985288,0.07037967
141932862,141932654,-0.025355132,0.023028713,0.00039504332
141967900,141967696,0.06307971,0.04431165,0.020068085
141999118,141998913,0.05507218,0.030315775,0.031138983
142030356,142030149,-0.02821853,0.011626773,0.021256546
142065364,142065153,-0.054246973,0.022162186,0.028590761
142096630,142096426,-0.039554734,0.0013867989,0.071250975
142131606,142131403,-0.006108957,0.027188417,0.06121599
142164110,142163905,0.054012083,0.028303953,0.027379178
142195367,142195156,0.06360313,-0.017390361,0.06683303
142230364,142230157,-0.037219387,-0.04764061,0.063815035
142261617,142261409,-0.011353188,-0.06511878,0.09024611
142296632,142296427,0.016371904,-0.10578741,0.07497906
142327865,142327661,0.028810173,-0.03722136,0.100465424
142362865,142362663,0.0063887993,-0.06518956,0.07332968
142394118,142393915,0.01894504,-0.056434855,0.09627293
142429124,142428918,-0.06334788,-0.07164014,0.10049602
142460378,142460167,0.0007405711,-0.07398674,0.11208093
142492875,142492671,-0.0418978,-0.03987516,0.11049725
142527875,142527670,-0.011508525,-0.047746606,0.07419027
142559122,142558921,0.036055423,-0.002196149,0.118385784
142594138,142593926,0.10075974,0.015954353,0.07183852
142625379,142625174,0.0037390292,-0.011092496,0.063495226
142660393,142660176,-0.035196718,-0.013689137,0.088593744
142691630,142691427,-0.040518925,-0.078434125,0.068002306
142722880,142722678,-0.02037408,-0.05130449,0.04884973
142757885,142757680,-0.005310199,-0.05613226,0.0823778
142790386,142790180,0.016885191,-0.026942782,0.057520263
142825387,142825182,0.08367161,0.02715909,0.0566904
142856640,142856434,0.07583227,0.053055093,0.054190464
142891638,142891435,0.0901928,0.039476123,0.03421928
142922917,142922713,0.11546957,-0.004747659,0.03591772
142954141,142953937,0.045335185,-0.06503999,0.032798313
142989145,142988939,-0.009977116,-0.06717078,0.03278384
143020401,143020190,0.004706686,-0.0904132,0.02011581
143055407,143055192,0.012257321,-0.03495868,0.037894826
143087895,143087693,0.05436021,-0.032149557,0.0055949204
143122896,143122694,0.042294916,0.007974657,0.011052953
143154147,143153946,0.02535082,-0.051011775,0.02241032
143185406,143185197,-0.041368853,-0.104504704,0.02981696
143220411,143220199,-0.024079338,-0.052308366,0.029306278
143251655,143251450,0.019933997,-0.037587974,0.045948114
143286669,143286456,0.051329467,0.017843133,0.010202766
143317906,143317703,-0.007470135,-0.010829718,0.010405283
143350416,143350210,-0.005164799,-0.036729235,-0.006587723
143385421,143385214,-0.08041326,-0.031338412,0.020286527
143416665,143416457,-0.071033455,0.026782995,-0.036015708
143451670,143451467,0.0065358602,-0.013005371,-0.034721553
143482915,143482709,0.026059862,0.012072517,-0.03321144
143517915,143517711,-0.03077405,-0.023530576,-0.07759318
143549165,143548962,0.070806414,-0.067861035,-0.054534875
143584182,143583973,-0.06245543,-0.027579004,-0.04717051
143615424,143615219,0.01916785,-0.040700536,-0.06392869
143647971,143647760,-0.016196512,-0.024934977,-0.06088553
143682921,143682718,0.038322143,-0.0042405673,-0.05173939
143714173,143713969,0.03254598,0.0012991269,-0.0678317
143749188,143748986,0.059588928,0.03140489,-0.05101973
143780429,143780222,0.028541451,-0.0027951587,-0.042842604
143815430,143815224,-0.006826057,-0.017296042,-0.037348695
143846685,143846476,-0.05004938,-0.077580735,-0.014547273
143877930,143877727,-0.055396806,-0.04508841,-0.022856107
143912931,143912728,-0.0064804503,-0.043770224,0.009424135
143945436,143945229,-0.018688157,-0.017582629,0.01371504
143980447,143980231,0.046019346,-0.015234901,-0.0021864043
144011687,144011481,-0.016480815,0.029018888,0.0095087765
144046690,144046484,-0.008651506,-0.004005535,0.035050824
144077939,144077734,-0.086187296,-0.011605669,0.031404905
144109192,144108986,-0.040784877,0.030622244,0.038412027
144144190,144143988,-0.035272174,0.019814445,0.052977897
144175443,144175238,-0.042917237,0.057977192,0.05141453
144210446,144210240,-0.03837543,0.0110934805,0.034746308
144242947,144242741,-0.0132375965,0.0029478588,0.034349166
144277949,144277743,-0.044599764,-0.00021555368,0.07846715
144309197,144308994,-0.011894991,-0.010650046,0.02308891
144340461,144340245,0.05346191,-0.015125075,0.032755706
144375457,144375250,0.030059626,-0.005819151,0.029042672
144406708,144406499,-0.1037137,-0.009828772,0.033890348
144441763,144441558,-0.0155556435,-0.04956304,0.04660778
144472952,144472750,-0.017802795,-0.08287267,0.03551957
144505458,144505252,0.0334482,0.029135607,0.039500706
144540460,144540254,-0.040184993,0.017504472,-0.015853351
144571710,144571505,-0.021251002,0.0145863,0.031160172
144606711,144606506,-0.0027314397,-0.06890268,0.031621132
144637964,144637757,0.039533798,-0.02052879,0.052900154
144672961,144672759,0.056721356,0.064732455,-0.012009368
144704258,144704054,0.036898363,0.089119114,0.02338847
144739218,144739011,0.0596795,0.033354912,-0.002510524
144770470,144770263,0.019048937,-0.04469244,-0.002841401
144803010,144802804,-0.0381218,-0.09102638,-0.03730557
144837969,144837767,-0.010229891,-0.08318387,0.0040475097
144869225,144869017,-0.0033785652,-0.043141786,-0.053615484
144904224,144904018,0.023119895,0.029429086,-0.076151505
144935480,144935270,0.08633717,0.1266671,-0.06413466
144970484,144970271,0.15104842,0.7735027,-0.034908596
145001725,145001523,0.18229853,1.3682208,-0.11056485
145032976,145032774,0.14158939,1.3754108,-0.08357643
145067985,145067775,0.1582676,0.86353296,-0.09297548
145100482,145100276,0.039493043,0.38993955,-0.08590366
145135483,145135278,0.04968213,-0.0117171025,-0.122727476
145166738,145166530,0.017110942,-0.2535947,-0.10920626
145201733,145201530,-0.04096438,-0.39556426,-0.14889823
145232984,145232782,-0.15011688,-0.36409208,-0.13685685
145264241,145264034,-0.11465927,-0.34643933,-0.09868509
145299246,145299038,-0.08907598,-0.18449177,-0.13327765
145330495,145330287,-0.08191348,-0.11245837,-0.15178354
145365493,145365287,-0.052936893,-0.021430511,-0.14614913
145397992,145397788,-0.08227573,0.061386958,-0.071027
145432991,145432790,-0.01845379,0.0828409,-0.13067898
145464266,145464044,0.010209484,0.10389585,-0.10060042
145495504,145495293,0.0023228605,0.05007506,-0.090201475
145530500,145530294,0.050572187,-0.0035972556,-0.05699249
145561753,145561545,0.11563557,-0.028955866,-0.0903768
145596751,145596547,0.13792099,-0.07461246,-0.06715487
145628009,145627798,0.035656348,-0.09105115,-0.0549826
145663012,145662801,-0.012828911,-0.07899428,-0.037908524
145695506,145695301,0.009139602,-0.099241674,-0.06822436
145726764,145726554,-0.06640519,-0.0068293675,-0.04263695
145761757,145761554,-0.100705005,-0.039135344,-0.01903173
145793060,145792852,-0.20075746,-0.022467585,0.0009286239
145828009,145827806,-0.14870813,-0.041740783,-0.0139632
145859276,145859061,-0.09026281,0.035377577,0.007713477
145894261,145894059,-0.087579474,0.078893416,-0.0054626414
145926766,145926561,-0.1431301,0.053982195,0.010236543
145958017,145957811,-0.102444395,0.028715488,0.019570116
145993022,145992813,-0.053865436,-0.0167,0.015799515
146024274,146024066,0.018108563,-0.013332363,0.002043137
146059269,146059065,-0.039110117,-0.084564395,0.014363526
146090531,146090317,-0.0164122,-0.14523415,0.019440817
146126777,146126569,0.01831032,-0.15014994,0.02207987
146156779,146156571,0.07249514,-0.12746884,0.020496184
146188036,146187822,-0.010685772,-0.11573271,0.025240557
146223044,146222842,0.024767142,-0.1284078,0.050396815
146255535,146255325,0.06383285,-0.034080315,0.038983528
146290531,146290325,-0.007829353,-0.046810783,0.012846554
146321788,146321578,-0.02261977,-0.11951081,0.04872883
146356829,146356623,-0.08617234,-0.12790126,0.083147794
146388034,146387829,-0.025499543,-0.11567391,0.022218835
146419314,146419112,0.023059955,-0.062015396,0.027889276
146454290,146454081,0.026605325,-0.057379737,0.047503877
146485552,146485344,-0.008077802,-0.04996944,0.025553655
146520537,146520331,0.07604987,-0.020815276,-0.0023425256
146553053,146552835,0.04802526,-0.010533705,0.020175261
146588051,146587837,0.07621831,-0.07474185,-0.011551964
146619295,146619089,0.00945242,-0.021796292,-0.014709428
146650546,146650340,-0.004823334,-0.071162835,-0.011179457
146685552,146685342,-0.025747012,-0.05091303,-0.0029458767
146716849,146716642,0.06781887,-0.02988833,-0.037348434
146751797,146751594,0.07256013,-0.03157785,-0.039226003
146783050,146782845,0.05042737,-0.094664186,-0.022700474
146815569,146815346,0.027787657,-0.047479305,-0.022364119
146850564,146850347,0.07533478,-0.03526356,-0.021065509
146881802,146881599,0.024031932,-0.044813458,-0.009988086
146916813,146916602,0.047687326,-0.0026029814,-0.024921177
146948055,146947851,0.0063679754,0.029859796,-0.014682404
146983061,146982853,-0.02401743,-0.02370356,-0.026789919
147014311,147014104,-0.045421597,-0.026958995,0.01963358
147049312,147049105,-0.011256347,0.034828406,-0.024646021
147080562,147080357,0.00910158,0.00925239,-0.01916691
147113068,147112858,0.035727788,0.009932543,-0.025522899
147148078,147147859,-0.019211654,-0.021847388,-0.031138834
147179312,147179110,-0.019956758,-0.031978074,-0.024187239
147214313,147214112,-0.04457862,0.004969098,-0.026465813
147245568,147245363,-0.00240229,0.096491635,-0.03862148
147280570,147280364,-0.11595945,0.0708919,-0.055019572
147311818,147311616,-0.11801189,0.074547425,-0.04662571
147343075,147342870,-0.13878646,0.08669464,-0.0374633
147378074,147377869,-0.08912137,0.034652777,-0.015222499
147410598,147410375,-0.039865382,0.009864972,-0.037846617
147445584,147445371,-0.010345994,0.031349517,-0.022570787
147476830,147476623,-0.062340453,0.0461843,-0.004787806
147511830,147511627,-0.11114177,-0.017254017,0.010547822
147543093,147542877,-0.061248697,0.01648523,0.008973391
147574328,147574126,-0.11136857,0.028792579,0.036952473
147609335,147609129,-0.046153158,0.039645653,0.012072096
147640585,147640379,-0.06233272,0.026868671,-0.00018623663
147675587,147675380,-0.07620914,-0.006494936,-0.010443987
147708100,147707882,0.0073859603,-0.028189056,-0.008754242
147743096,147742883,0.13722724,0.01756689,-0.018871216
147774340,147774135,0.18724597,0.046637855,-0.035456557
147805592,147805385,0.17872593,0.0051618465,-0.002736947
147840595,147840387,0.14873984,0.024820145,0.011860957
147871848,147871646,0.077791065,-0.011818939,0.03156088
147906854,147906643,0.008556125,2.7360524e-05,0.024685094
147938093,147937891,-0.062751606,-0.03709536,0.025455723
147970599,147970392,-0.1311865,-0.053340722,0.03512811
148005600,148005393,-0.10243454,-0.096608326,0.06298457
148036852,148036645,-0.007596768,-0.031492393,0.046179853
148071849,148071645,-0.06478276,-0.0017507757,0.043258306
148103134,148102932,-0.015667878,-0.01318156,0.047624767
148138106,148137898,-0.035925344,-0.009934643,0.028491443
148169402,148169193,-0.04817251,0.02255868,0.030803738
148204358,148204152,-0.04077187,-0.040493794,0.037141934
148235618,148235402,-0.029098362,-0.09495763,0.05299372
148268113,148267903,0.055511836,-0.049849406,0.021112343
148303114,148302905,0.04300733,-0.0327602,0.03959796
148334358,148334156,0.009979285,-0.097284466,0.04288823
148369367,148369157,0.015316356,-0.13229874,0.029337386
148400618,148400409,0.007631503,-0.060535856,0.01785251
148435667,148435460,-0.05089322,-0.022656837,0.03370523
148466872,148466663,-0.042889684,-0.04018678,0.011603356
148498147,148497936,0.010084273,-0.014066565,0.012766271
148533117,148532915,-0.033786196,-0.06951477,0.020211497
148564368,148564165,0.044709988,-0.04344368,0.0027668294
148599368,148599166,0.058700643,-0.003431025,-0.019338254
148631873,148631668,0.12571354,0.0071189385,-0.014211764
148666885,148666673,0.22168928,0.032059554,-0.020243026
148698122,148697920,0.27315235,0.023572648,-0.042406872
148729375,148729172,0.2107225,0.018593553,-0.028887166
148764375,148764172,0.10720597,0.051103443,-0.014975443
148795667,148795460,0.008624742,0.035367142,-0.037987016
148830684,148830472,-0.08480141,0.01303849,-0.031084219
148861889,148861677,-0.08599452,0.006932636,-0.010075188
148896883,148896678,-0.06244108,-0.026673457,-0.017014198
148929428,148929224,-0.058764737,0.003076858,-0.019520387
148960636,148960430,0.018334884,0.02542834,-0.023590948
148995637,148995432,0.0054679825,0.046823557,-0.0110503435
149026894,149026687,0.030294195,0.04858631,-0.018761776
149061891,149061684,0.037529666,0.05788704,-0.01199244
149093141,149092939,-0.01708111,0.047391612,-0.013046894
149128158,149127937,-0.002840355,0.08530234,-0.049385972
149159400,149159188,-0.030789534,-0.002918395,-0.020131936
149191892,149191689,-0.043725535,0.042796638,-0.0139270425
149226903,149226692,-0.022335704,0.030172711,-0.054108925
149258156,149257942,-0.020782731,0.020849815,-0.029020531
149293145,149292943,0.036259346,0.014811723,-0.014352183
149324405,149324194,0.055089705,0.031825602,-0.036834978
149359406,149359196,0.060663626,0.030068219,-0.027610453
149390652,149390447,0.033417977,0.056087285,-0.0042042485
149421901,149421698,0.04835539,0.062368024,-0.0020722458
149456915,149456700,0.022276405,-0.007003905,-0.020512495
149489408,149489201,-0.021404227,0.028626014,0.0067265285
149524409,149524206,0.02112801,0.049027983,-0.020293692
149555658,149555453,-0.0062603066,-0.008186291,-0.017417422
149590661,149590455,-0.06845232,-0.0005939474,0.019111555
149621915,149621706,-0.07009395,-0.03706964,-0.0010370541
149653165,149652960,-0.00014984644,0.03540031,0.01743259
149688175,149687965,-0.11359833,-0.02128791,0.056828376
149719418,149719214,-0.13891491,0.026772948,0.05554381
149754416,149754215,-0.14939608,-0.051014144,0.051411007
149786927,149786718,-0.124956265,-0.02621503,0.06833338
149821920,149821714,-0.0874676,-0.0033322347,0.08009882
149853168,149852965,0.0074118166,-0.06081143,0.05860579
149884429,149884228,-0.0022146897,-0.056310784,0.07895518
149919419,149919217,-0.006537167,-0.07940207,0.07026469
149950693,149950488,0.06935641,-0.05900119,0.059155565
149985674,149985470,0.09927139,0.04455494,0.08567072
150016937,150016722,0.095889516,0.031160573,0.051156227
150051934,150051725,0.092446946,0.019811999,0.06463471
150084425,150084223,0.060306795,0.050063968,0.050775073
150115680,150115475,0.0031955522,0.006598792,0.05504322
150150681,150150476,-0.031962417,-0.05856798,0.06708019
150181937,150181727,0.003904894,-0.10901791,0.0037249078
150216940,150216729,-0.03244467,-0.03248082,0.043327294
150248192,150247981,-0.0136303445,-0.048443865,0.04327875
150283184,150282981,-0.0039896932,-0.09086868,-0.007604119
150314437,150314233,-0.037789747,-0.020039069,0.046269562
150346945,150346734,-0.06558813,-0.050907124,0.0017272049
150381950,150381735,0.018794267,-0.022202564,-0.0067951963
150413187,150412985,0.031415865,-0.016678767,-0.015369256
150448195,150447988,-0.03193491,-0.05296339,0.007215712
150479442,150479238,0.014890788,-0.04479912,-0.0017398165
150514441,150514240,0.038729195,-0.058489393,-0.019973667
150545696,150545491,-0.024728518,-0.037114583,0.008990938
150576952,150576742,-0.026917046,-0.007530299,0.003465215
150611967,150611758,0.037249554,0.0077797477,-0.032371525
150644449,150644244,-0.014758027,-0.014210936,-0.004297263
150676966,150676748,-0.047243137,-0.03033918,-0.0059395246
150710714,150710508,0.08319471,-0.016709378,-0.022398654
150745706,150745499,0.019739222,-0.017545274,-0.038184296
150776963,150776750,0.002035798,0.021474991,-0.018201254
150808210,150808002,0.029278249,-0.020181552,-0.035232827
150843213,150843002,0.008789715,-0.027204791,-0.053461906
150874455,150874253,-0.029408041,0.029658007,-0.005142326
150909457,150909254,0.08211978,0.04247005,-0.006792464
150941962,150941756,0.09275177,-0.003437577,-0.05886639
150976966,150976757,0.014166475,0.05071312,-0.004564714
151008218,151008008,0.055645674,0.014246309,-0.0057003335
151039462,151039259,0.065403186,0.034942377,-0.049468443
151074463,151074261,0.045888748,0.066534616,0.0068888515
151105731,151105526,-0.027104717,0.051788416,-0.023504443
151140719,151140513,-0.047644608,0.05556835,-0.025551526
151171975,151171764,-0.012770162,0.021605782,-0.0073258886
151206972,151206766,-0.053623922,0.0036972722,-0.010250221
151239470,151239267,-0.03830439,0.009316634,-0.0038510598
151270726,151270518,-0.035792086,-0.021464886,0.016194044
151305724,151305519,-0.06980194,-0.0011593491,0.043164343
151336979,151336771,-0.018055614,-0.028856812,0.039372046
151371988,151371771,0.010721401,0.036647506,0.058896326
151403272,151403068,0.01945334,0.04641161,0.031943925
151438237,151438024,0.00017132986,0.056855556,0.034222126
151469481,151469276,0.017679716,0.060181778,0.024716483
151501980,151501777,-0.03987443,-0.06735914,0.021141702
151536995,151536789,-0.067731105,-0.0328281,0.016555991
151568249,151568031,0.02341222,-0.02571883,0.03559932
151603236,151603030,4.9662027e-05,-0.034744605,0.06347229
151634484,151634281,-0.036213677,0.04773801,0.031581156
151669486,151669283,0.0036542802,0.04650027,0.029205076
151700740,151700534,-0.00088804023,0.07595493,0.023577623
151732000,151731785,-0.06934825,0.019180836,0.04754894
151767000,151766788,-0.08117419,-0.047719873,0.028350964
151799500,151799296,0.0068051983,-0.035608936,0.045941867
151834491,151834288,-0.003107003,-0.07066052,0.051613588
151867010,151866792,0.021217978,-0.05782661,0.023008049
151900755,151900541,0.032516442,-0.07645611,0.013737494
151932008,151931793,0.031000853,-0.08479019,0.02630172
151963250,151963044,-0.044038083,-0.0783675,0.0051875776
151998252,151998045,0.0030913844,-0.05565971,0.0038185222
152029501,152029296,0.021487955,-0.06301883,0.011643212
152064500,152064297,-0.06538421,-0.03829704,0.02025515
152097010,152096801,0.014428376,-0.010404633,0.0064291833
152132016,152131801,0.057451148,0.008573308,0.041860726
152163255,152163051,0.028810259,0.040011052,0.01895015
152194504,152194302,0.042789027,0.017437248,0.01125351
152229549,152229346,0.08586813,0.06670019,0.010692966
152260776,152260569,0.023389209,0.030511644,-0.011077793
152295762,152295555,-0.044475514,-0.0142355105,0.0032901897
152328276,152328071,0.047499336,0.0067722015,-0.019652992
152362017,152361808,-0.012517644,-0.05355078,0.01389978
152394515,152394310,-0.0017866134,-0.08525619,-0.0021697737
152425766,152425560,-0.017541358,-0.09729617,0.011573465
152460772,152460562,0.054625228,-0.046481963,-0.0030762572
152492018,152491813,0.028408496,0.0032246145,0.011462528
152527025,152526816,0.045776695,0.017946878,0.012586578
152558317,152558112,0.11953586,0.05843297,-0.04726464
152593273,152593067,0.111271895,0.053149007,-0.009282658
152624523,152624318,0.092628896,0.050778124,-0.023473006
152657055,152656826,0.018588567,0.039299533,-0.04324127
152692026,152691820,-0.03260056,-0.011207174,-0.026959071
152723279,152723071,-0.067342214,0.008335709,-0.025459064
152758279,152758073,-0.05273272,-0.025586737,-0.042128656
152789528,152789325,-0.015870322,0.0073654978,-0.040187225
