timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
14063771,0,0.0,0.0,0.0,0.0,0.060212996,-5.012337e-07,-1.0042277e-07,0.0,-0.004638307,0.0017298704,-0.023690833,-0.028926797,-0.00010025678,-2.0086563e-05,0.0,0.014525104,-0.0077656945,0.0016702308,0.004641429,-0.0026793128,0.0,0.10345791,0.4387545,0.8765475,0.3780869,0.3487403,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
14163782,0,0.0,0.0,0.0,0.0,0.0595843,-5.012337e-07,-1.0042277e-07,0.0,-0.004761601,0.0019050277,-0.024155578,-0.027021125,-0.00010025678,-2.0086563e-05,0.0,-0.012913258,-0.006173775,-0.044691753,0.0058268006,-0.0026793128,0.0,0.10927586,0.39992768,0.878523,0.34990898,0.34700143,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
14263810,0,0.0,0.0,0.0,0.0,0.060208317,-5.012337e-07,-1.0042277e-07,0.0,-0.005091353,0.0024062342,-0.02370632,-0.023239492,-0.00010025678,-2.0086563e-05,0.0,-0.00144956,-0.02928825,-0.0054986617,0.0069701825,-0.0026793128,0.0,0.11040969,0.43043256,0.8803988,0.36608833,0.34523734,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
14363804,0,0.0,0.0,0.0,0.0,0.06048054,-5.012337e-07,-1.0042277e-07,0.0,-0.0046697618,0.0021053853,-0.023444781,-0.020418279,-0.00010025678,-2.0086563e-05,0.0,0.0063518076,0.0015962695,0.0123877125,0.008007238,-0.0026793128,0.0,0.11438021,0.3938182,0.8554235,0.34239864,0.33598962,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
14463814,0,0.0,0.0,0.0,0.0,0.062315628,-5.012337e-07,-1.0042277e-07,0.0,-0.004408184,0.0019733529,-0.023044953,-0.016269656,-0.00010025678,-2.0086563e-05,0.0,-0.026235221,0.00027409528,-0.020939302,0.008929455,-0.0026793128,0.0,0.11423132,0.42328244,0.8572898,0.3595435,0.33430064,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
14563825,0,0.0,0.0,0.0,0.0,0.06398954,-5.012337e-07,-1.0042277e-07,0.0,-0.0045550256,0.0015506414,-0.022504829,-0.012643037,-0.00010025678,-2.0086563e-05,0.0,-0.008897706,0.013671411,0.0018055339,0.009703139,-0.0026793128,0.0,0.11039049,0.38869065,0.8590647,0.33992037,0.33259025,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
14663836,14663836,-33.9248741,18.866338,0.0,0.0,0.06462188,-5.012337e-07,-1.0042277e-07,0.0,-0.004008657,0.0011487295,-0.022215558,-0.010671288,-0.00010025678,-2.0086563e-05,0.0,0.0027234117,-0.0099997325,0.009707529,0.010332703,-0.0026793128,119.07507,0.10824339,0.4175222,0.86091775,0.35837185,0.33092496,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1
14763846,14663836,-33.9248741,18.866338,-0.0016104564,-0.0006604591,0.069957845,0.0021701322,-0.00027957605,0.0,-0.003161292,-0.03210786,0.10957245,0.120866925,0.0006494408,-0.03338473,0.13222654,0.004418806,-0.0031948697,-0.00861157,0.016937193,0.006351292,119.07507,0.1015007,0.9500657,0.8516749,0.27941588,0.22653897,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
14863857,14663836,-33.9248741,18.866338,-0.0015046131,-0.0051514776,0.085574515,0.0021701322,-0.00027957605,0.0,-0.0033125302,-0.03247903,0.10878605,0.11921959,0.0006494408,-0.03338473,0.13222654,-0.013932648,0.025268136,-0.012412856,0.016996058,0.006351292,119.07507,0.1,0.9508066,0.8283611,0.28167412,0.22692338,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
14963868,14663836,-33.9248741,18.866338,-0.0013723401,-0.009995301,0.10047379,0.0021701322,-0.00027957605,0.0,-0.0029577974,-0.031296246,0.10702531,0.11446239,0.0006494408,-0.03338473,0.13222654,0.008569921,0.007884008,-0.015666308,0.016436767,0.006351292,119.07507,0.1,0.7745266,0.8071242,0.23763335,0.20303151,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
15063879,14663836,-33.9248741,18.866338,-0.0011364225,-0.014094141,0.11604693,0.0021701322,-0.00027957605,0.0,-0.0020812566,-0.029889215,0.10472475,0.11211269,0.0006494408,-0.03338473,0.13222654,0.026996626,0.011611253,-0.0076108617,0.015642302,0.006351292,119.07507,0.1,0.776127,0.76941425,0.24356158,0.20354474,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
15163890,14663836,-33.9248741,18.866338,-0.00019613617,-0.017110692,0.12839732,0.0021701322,-0.00027957605,0.0,-0.000701465,-0.028155642,0.10248614,0.10837977,0.0006494408,-0.03338473,0.13222654,-0.007923638,0.00051156554,-0.029514167,0.014629371,0.006351292,119.07507,0.1,0.67026144,0.7526645,0.21714762,0.18600865,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
15263900,14663836,-33.9248741,18.866338,0.0011893414,-0.019214712,0.13993445,0.0021701322,-0.00027957605,0.0,0.00014182039,-0.025833813,0.10044522,0.10543394,0.0006494408,-0.03338473,0.13222654,-0.008098454,0.010542255,0.0015938124,0.013502409,0.006351292,119.07507,0.1,0.6725014,0.73890716,0.2265887,0.18674144,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
15363912,14663836,-33.9248741,18.866338,0.0027848505,-0.020882202,0.15205637,0.0021701322,-0.00027957605,0.0,0.0015425661,-0.024236225,0.09994105,0.10545694,0.0006494408,-0.03338473,0.13222654,0.024206178,0.019075835,-0.003826723,0.0123773655,0.006351292,119.07507,0.1,0.5995013,0.7241136,0.20849763,0.1731886,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
15463922,14663836,-33.9248741,18.866338,0.004587864,-0.022351254,0.1636341,0.0021701322,-0.00027957605,0.0,0.0026421081,-0.023012877,0.09864174,0.10458868,0.0006494408,-0.03338473,0.13222654,-0.014576128,0.015680619,-0.013385396,0.011392026,0.006351292,119.07507,0.1,0.60233766,0.71295005,0.22087972,0.17408633,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
15563933,14663836,-33.9248741,18.866338,0.007568092,-0.023858145,0.1742106,0.0021701322,-0.00027957605,0.0,0.0046561016,-0.022553394,0.09719791,0.102864794,0.0006494408,-0.03338473,0.13222654,-0.00082452444,-0.007314021,-0.0035451478,0.010685502,0.006351292,119.07507,0.1,0.5479083,0.6996229,0.20660906,0.1632248,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
15663947,14663836,-33.9248741,18.866338,0.011464798,-0.025568679,0.18098533,0.0021701322,-0.00027957605,0.0,0.007376888,-0.022154933,0.09590693,0.09797922,0.0006494408,-0.03338473,0.13222654,0.009842949,0.02038483,-0.01958559,0.010162024,0.006351292,119.07507,0.1,0.5513596,0.6774803,0.22116727,0.16400969,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
15763961,14663836,-33.9248741,18.866338,0.016634006,-0.026955176,0.1873361,0.0021701322,-0.00027957605,0.0,0.010765838,-0.021757726,0.09429829,0.09305133,0.0006494408,-0.03338473,0.13222654,-0.0022871667,-0.0034299213,-0.007463476,0.009758101,0.006351292,119.07507,0.1,0.50855285,0.6660256,0.20851359,0.15508959,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
15863970,14663836,-33.9248741,18.866338,0.022259131,-0.02814377,0.19434537,0.0021701322,-0.00027957605,0.0,0.014799373,-0.020190064,0.093454964,0.0900595,0.0006494408,-0.03338473,0.13222654,-0.0049936557,0.009216102,0.008933046,0.009732719,0.006351292,119.07507,0.1,0.51267517,0.65908885,0.22449346,0.15625677,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
15963978,14663836,-33.9248741,18.866338,0.027029287,-0.029031746,0.19945827,0.0021701322,-0.00027957605,0.0,0.017633883,-0.019144893,0.09156185,0.08442557,0.0006494408,-0.03338473,0.13222654,0.010330221,0.014046427,-0.027910547,0.009903929,0.006351292,119.07507,0.1,0.47753724,0.64847034,0.21156296,0.1487613,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
16063988,14663836,-33.9248741,18.866338,0.030900704,-0.029909054,0.20333058,0.0021701322,-0.00027957605,0.0,0.018334156,-0.018368114,0.08937727,0.078024425,0.0006494408,-0.03338473,0.13222654,0.030212188,0.0010970794,-0.008404935,0.010022731,0.006351292,119.07507,0.1,0.48235053,0.6429008,0.22830266,0.15008755,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
16164030,14663836,-33.9248741,18.866338,0.033004228,-0.031235397,0.20438312,0.0021701322,-0.00027957605,0.0,0.016122824,-0.019128107,0.08559555,0.06796474,0.0006494408,-0.03338473,0.13222654,-0.0020385946,0.0012615783,-0.010013735,0.009976979,0.006351292,119.07507,0.1,0.45259717,0.63295615,0.21440727,0.14367583,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
16264011,14663836,-33.9248741,18.866338,0.03368109,-0.03311291,0.20375183,0.0021701322,-0.00027957605,0.0,0.013464802,-0.020322472,0.08157129,0.05730729,0.0006494408,-0.03338473,0.13222654,-0.0075185453,-0.015606167,-0.0067657046,0.00979992,0.006351292,119.07507,0.1,0.45809647,0.6285549,0.23143914,0.1451571,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
16364021,14663836,-33.9248741,18.866338,0.034934025,-0.034754686,0.20707278,0.0021701322,-0.00027957605,0.0,0.011946416,-0.021358008,0.0796936,0.053841334,0.0006494408,-0.03338473,0.13222654,-0.0005836654,0.0024858527,0.009109676,0.009654645,0.006351292,119.07507,0.1,0.43215352,0.6096842,0.21602197,0.13919206,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
16464030,14663836,-33.9248741,18.866338,0.036820896,-0.036258407,0.21283902,0.0021701322,-0.00027957605,0.0,0.011972118,-0.021489056,0.07880561,0.054018475,0.0006494408,-0.03338473,0.13222654,0.015484453,-0.00091334817,-0.005123384,0.00943165,0.006351292,119.07507,0.1,0.4382778,0.60646176,0.23296872,0.14077996,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
