timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
161692043,0.09487112,-0.04790968,-0.205891
161725789,0.091802575,-0.044954967,-0.205891
161760355,0.09487112,-0.04790968,-0.205891
161793809,0.091802575,-0.04790968,-0.205891
161827482,0.09487112,-0.04790968,-0.196933
161861233,0.09487112,-0.04790968,-0.20290501
161894974,0.091802575,-0.0508644,-0.193947
161928765,0.091802575,-0.0508644,-0.20290501
161951250,0.09793967,-0.0508644,-0.205891
161996270,0.09793967,-0.04790968,-0.19991902
162018701,0.091802575,-0.0508644,-0.20290501
162052453,0.09487112,-0.0508644,-0.20290501
162086226,0.091802575,-0.0508644,-0.193947
162119993,0.091802575,-0.04790968,-0.205891
162153725,0.09487112,-0.0508644,-0.205891
162187528,0.091802575,-0.0508644,-0.20290501
162221271,0.09487112,-0.0508644,-0.205891
162254983,0.09487112,-0.0508644,-0.205891
162288755,0.09487112,-0.053819112,-0.20290501
162322522,0.09487112,-0.0508644,-0.20290501
162356242,0.09487112,-0.053819112,-0.19991902
162389983,0.091802575,-0.0508644,-0.19991902
162412481,0.09487112,-0.0508644,-0.20290501
162446267,0.091802575,-0.053819112,-0.20290501
162491282,0.09487112,-0.053819112,-0.205891
162524993,0.10100821,-0.053819112,-0.19991902
162547475,0.091802575,-0.053819112,-0.19991902
162581230,0.09487112,-0.053819112,-0.19991902
162615016,0.09487112,-0.053819112,-0.205891
162648738,0.09487112,-0.0508644,-0.20290501
162682472,0.09793967,-0.0508644,-0.20290501
162716231,0.091802575,-0.0508644,-0.196933
162749974,0.091802575,-0.0508644,-0.19991902
162783734,0.09487112,-0.0508644,-0.19096102
162817537,0.09793967,-0.04790968,-0.205891
162851256,0.09793967,-0.04790968,-0.19991902
162884983,0.09793967,-0.0508644,-0.196933
162918728,0.10100821,-0.04790968,-0.19991902
162941285,0.09793967,-0.0508644,-0.19991902
162986289,0.09793967,-0.0508644,-0.19991902
163008733,0.09793967,-0.04790968,-0.19991902
163042499,0.09487112,-0.04790968,-0.19991902
163076239,0.09487112,-0.04790968,-0.205891
163110000,0.09793967,-0.04790968,-0.205891
163143752,0.09793967,-0.04790968,-0.19991902
163177546,0.09487112,-0.04790968,-0.20290501
163211241,0.09793967,-0.044954967,-0.20290501
163244994,0.09487112,-0.044954967,-0.19991902
163278747,0.09487112,-0.044954967,-0.196933
163312513,0.091802575,-0.044954967,-0.19991902
163346300,0.09487112,-0.044954967,-0.205891
163380003,0.09487112,-0.044954967,-0.20290501
163402501,0.09793967,-0.044954967,-0.20290501
163436309,0.09487112,-0.044954967,-0.196933
163481252,0.09793967,-0.044954967,-0.205891
163503748,0.09487112,-0.044954967,-0.205891
163537505,0.091802575,-0.044954967,-0.20290501
163571258,0.09487112,-0.044954967,-0.205891
163605009,0.09487112,-0.044954967,-0.20290501
163638820,0.09793967,-0.044954967,-0.208877
163672526,0.09487112,-0.044954967,-0.20290501
163706274,0.09793967,-0.044954967,-0.20290501
163740028,0.09487112,-0.042000253,-0.205891
163773808,0.09487112,-0.044954967,-0.19991902
163807584,0.09487112,-0.044954967,-0.205891
163841361,0.09487112,-0.044954967,-0.21186301
163875082,0.09793967,-0.044954967,-0.205891
163908765,0.091802575,-0.042000253,-0.19991902
163931288,0.091802575,-0.042000253,-0.20290501
163965038,0.09487112,-0.044954967,-0.205891
163998833,0.09793967,-0.042000253,-0.205891
164032570,0.09487112,-0.042000253,-0.20290501
164066317,0.09793967,-0.044954967,-0.196933
164100047,0.09487112,-0.044954967,-0.196933
164133828,0.09793967,-0.044954967,-0.19991902
164167596,0.09487112,-0.044954967,-0.19991902
164201350,0.09793967,-0.042000253,-0.19991902
164235037,0.09793967,-0.044954967,-0.205891
164268828,0.091802575,-0.044954967,-0.20290501
164302554,0.09793967,-0.044954967,-0.20290501
164336346,0.09793967,-0.042000253,-0.205891
164370085,0.09487112,-0.044954967,-0.20290501
164403820,0.09793967,-0.044954967,-0.19991902
164426312,0.09487112,-0.044954967,-0.205891
164471304,0.09793967,-0.044954967,-0.193947
164493797,0.09793967,-0.042000253,-0.19991902
164527569,0.09793967,-0.042000253,-0.19991902
164561337,0.09793967,-0.044954967,-0.19991902
164595059,0.09793967,-0.042000253,-0.193947
164628855,0.10100821,-0.042000253,-0.20290501
164663501,0.10100821,-0.042000253,-0.196933
164697259,0.09793967,-0.042000253,-0.19991902
164730923,0.09487112,-0.042000253,-0.19991902
164764672,0.09487112,-0.044954967,-0.205891
164798427,0.09793967,-0.044954967,-0.20290501
164832182,0.09487112,-0.044954967,-0.20290501
164866023,0.09793967,-0.044954967,-0.20290501
164888405,0.09793967,-0.044954967,-0.196933
164922139,0.09793967,-0.044954967,-0.205891
164955921,0.09793967,-0.044954967,-0.19096102
165000896,0.10100821,-0.044954967,-0.205891
165023394,0.09793967,-0.044954967,-0.205891
165057148,0.10100821,-0.042000253,-0.196933
165090903,0.09793967,-0.042000253,-0.193947
165124649,0.09793967,-0.044954967,-0.19991902
165158430,0.09793967,-0.042000253,-0.20290501
165192213,0.10100821,-0.044954967,-0.19991902
165225898,0.09793967,-0.044954967,-0.205891
165259648,0.09793967,-0.044954967,-0.21484901
165293395,0.09487112,-0.044954967,-0.20290501
165315939,0.091802575,-0.042000253,-0.19991902
165360945,0.09487112,-0.044954967,-0.19991902
165394641,0.09487112,-0.044954967,-0.205891
165417208,0.09487112,-0.044954967,-0.205891
165450965,0.09487112,-0.044954967,-0.19991902
165484715,0.09487112,-0.044954967,-0.20290501
165518476,0.09487112,-0.044954967,-0.196933
165552155,0.09793967,-0.044954967,-0.20290501
165585918,0.09793967,-0.044954967,-0.20290501
165619672,0.09487112,-0.044954967,-0.19991902
165653451,0.09487112,-0.04790968,-0.20290501
165687272,0.08873403,-0.044954967,-0.20290501
165720908,0.09487112,-0.04790968,-0.20290501
165754653,0.091802575,-0.04790968,-0.20290501
165788419,0.09487112,-0.044954967,-0.20290501
165811010,0.091802575,-0.044954967,-0.205891
165855967,0.091802575,-0.044954967,-0.205891
165878461,0.091802575,-0.04790968,-0.205891
165912220,0.09487112,-0.04790968,-0.205891
165946030,0.091802575,-0.04790968,-0.205891
165990958,0.091802575,-0.04790968,-0.20290501
166013453,0.09793967,-0.04790968,-0.205891
166047354,0.09793967,-0.04790968,-0.19991902
166081102,0.09793967,-0.04790968,-0.20290501
166114828,0.09487112,-0.044954967,-0.205891
166148586,0.09487112,-0.04790968,-0.19991902
166182407,0.09487112,-0.04790968,-0.20290501
166216190,0.09793967,-0.044954967,-0.20290501
166249871,0.09793967,-0.044954967,-0.205891
166272316,0.10100821,-0.044954967,-0.205891
166306102,0.09793967,-0.044954967,-0.20290501
166351118,0.09487112,-0.044954967,-0.20290501
166384927,0.09487112,-0.044954967,-0.20290501
166407308,0.09487112,-0.042000253,-0.20290501
166441103,0.091802575,-0.042000253,-0.205891
166474849,0.09793967,-0.044954967,-0.205891
166508678,0.09793967,-0.044954967,-0.20290501
166542430,0.091802575,-0.042000253,-0.205891
166576169,0.09793967,-0.044954967,-0.19991902
166609851,0.09487112,-0.044954967,-0.20290501
166643597,0.09793967,-0.042000253,-0.205891
166677429,0.10100821,-0.042000253,-0.196933
166711184,0.09487112,-0.042000253,-0.196933
166744957,0.09793967,-0.044954967,-0.19991902
166778633,0.09793967,-0.042000253,-0.19991902
166801114,0.09793967,-0.042000253,-0.205891
166846120,0.09793967,-0.044954967,-0.205891
166868581,0.09487112,-0.042000253,-0.19991902
166902319,0.09793967,-0.044954967,-0.193947
166936100,0.09793967,-0.042000253,-0.205891
166969820,0.09487112,-0.042000253,-0.208877
167003649,0.09487112,-0.042000253,-0.20290501
167037447,0.09487112,-0.042000253,-0.205891
167071145,0.09487112,-0.042000253,-0.205891
167104871,0.09487112,-0.042000253,-0.20290501
167138623,0.09487112,-0.042000253,-0.19991902
167172448,0.09487112,-0.042000253,-0.196933
167206128,0.09793967,-0.042000253,-0.205891
167239882,0.09793967,-0.042000253,-0.20290501
167273601,0.10100821,-0.044954967,-0.20290501
167307339,0.09487112,-0.042000253,-0.205891
167341111,0.09793967,-0.042000253,-0.196933
167374885,0.09793967,-0.042000253,-0.208877
167397353,0.09487112,-0.042000253,-0.205891
167431103,0.091802575,-0.042000253,-0.19991902
167464859,0.09487112,-0.042000253,-0.21186301
167498641,0.09487112,-0.042000253,-0.196933
167532986,0.09487112,-0.042000253,-0.20290501
167566544,0.09793967,-0.042000253,-0.19991902
167600301,0.09487112,-0.044954967,-0.20290501
167633999,0.09793967,-0.044954967,-0.20290501
167667768,0.09487112,-0.044954967,-0.20290501
167701501,0.09793967,-0.044954967,-0.20290501
167735290,0.09793967,-0.044954967,-0.20290501
167769068,0.09487112,-0.042000253,-0.19991902
167791506,0.09487112,-0.042000253,-0.196933
167836570,0.091802575,-0.042000253,-0.20290501
167870320,0.09793967,-0.04790968,-0.208877
167892814,0.09487112,-0.044954967,-0.19991902
167926511,0.091802575,-0.044954967,-0.19991902
167960270,0.09487112,-0.044954967,-0.205891
167994013,0.09487112,-0.044954967,-0.193947
168027763,0.09487112,-0.044954967,-0.196933
168061565,0.091802575,-0.044954967,-0.19991902
168095285,0.09487112,-0.044954967,-0.196933
168129014,0.09793967,-0.044954967,-0.20290501
168162762,0.09487112,-0.044954967,-0.208877
168196526,0.091802575,-0.044954967,-0.205891
168230333,0.09487112,-0.044954967,-0.208877
168264043,0.09487112,-0.044954967,-0.19991902
168297844,0.10100821,-0.044954967,-0.19991902
168331517,0.09793967,-0.042000253,-0.19991902
168354081,0.09793967,-0.042000253,-0.19991902
168387840,0.09793967,-0.044954967,-0.205891
168421549,0.09487112,-0.042000253,-0.208877
168466586,0.091802575,-0.042000253,-0.205891
168489073,0.09793967,-0.042000253,-0.20290501
168522795,0.091802575,-0.042000253,-0.20290501
168556549,0.09487112,-0.042000253,-0.205891
168590300,0.09793967,-0.042000253,-0.196933
168624029,0.09793967,-0.042000253,-0.20290501
168657792,0.09793967,-0.042000253,-0.205891
168691534,0.09793967,-0.042000253,-0.205891
168725281,0.09793967,-0.042000253,-0.19991902
168759055,0.09487112,-0.042000253,-0.196933
168781582,0.09487112,-0.03904553,-0.205891
168826529,0.09793967,-0.03904553,-0.208877
168860320,0.09487112,-0.03904553,-0.196933
168882845,0.09793967,-0.03904553,-0.208877
168916598,0.09487112,-0.03904553,-0.20290501
168950313,0.09793967,-0.03904553,-0.19991902
168984079,0.09793967,-0.036090814,-0.19991902
169017818,0.09793967,-0.03904553,-0.20290501
169051607,0.09487112,-0.03904553,-0.205891
169085313,0.09487112,-0.03904553,-0.208877
169119048,0.091802575,-0.03904553,-0.205891
169152790,0.09487112,-0.03904553,-0.205891
169186551,0.09487112,-0.03904553,-0.20290501
169220301,0.09487112,-0.03904553,-0.205891
169254064,0.09487112,-0.036090814,-0.205891
169276597,0.09487112,-0.03904553,-0.19991902
169321550,0.09487112,-0.03904553,-0.205891
169344066,0.091802575,-0.03904553,-0.20290501
169377867,0.09793967,-0.03904553,-0.20290501
169411575,0.09487112,-0.042000253,-0.20290501
169456602,0.09487112,-0.042000253,-0.20290501
169479104,0.091802575,-0.042000253,-0.196933
169512796,0.09487112,-0.042000253,-0.205891
169546551,0.091802575,-0.042000253,-0.19991902
169580357,0.09487112,-0.042000253,-0.19991902
169614093,0.091802575,-0.042000253,-0.205891
169647816,0.091802575,-0.042000253,-0.20290501
169681557,0.091802575,-0.042000253,-0.196933
169715307,0.09487112,-0.042000253,-0.196933
169737865,0.09487112,-0.042000253,-0.19991902
169771558,0.091802575,-0.042000253,-0.205891
169816562,0.09793967,-0.042000253,-0.208877
169850348,0.09487112,-0.042000253,-0.205891
169872841,0.09487112,-0.042000253,-0.196933
169906610,0.091802575,-0.042000253,-0.205891
169940322,0.091802575,-0.042000253,-0.208877
169974069,0.09793967,-0.042000253,-0.205891
170007826,0.09793967,-0.042000253,-0.205891
170041575,0.091802575,-0.042000253,-0.205891
170075340,0.09487112,-0.042000253,-0.19991902
170109121,0.091802575,-0.042000253,-0.19991902
170142822,0.091802575,-0.03904553,-0.19991902
170176567,0.091802575,-0.042000253,-0.19991902
170210330,0.09793967,-0.03904553,-0.205891
170244122,0.09793967,-0.042000253,-0.205891
170266576,0.09793967,-0.042000253,-0.208877
170311599,0.09793967,-0.042000253,-0.205891
170334065,0.09487112,-0.042000253,-0.19991902
170367843,0.09793967,-0.042000253,-0.19991902
170402463,0.09793967,-0.03904553,-0.205891
170436174,0.10100821,-0.042000253,-0.19991902
170469933,0.091802575,-0.03904553,-0.196933
170503668,0.09793967,-0.03904553,-0.20290501
170537420,0.09793967,-0.042000253,-0.205891
170571290,0.09487112,-0.03904553,-0.19991902
170605056,0.09487112,-0.03904553,-0.196933
170638716,0.09793967,-0.042000253,-0.208877
170661188,0.09487112,-0.03904553,-0.19991902
170706214,0.09487112,-0.03904553,-0.19991902
170739979,0.09793967,-0.042000253,-0.20290501
170773804,0.09793967,-0.042000253,-0.19991902
170796197,0.09793967,-0.042000253,-0.205891
170841311,0.091802575,-0.03904553,-0.205891
170863685,0.091802575,-0.036090814,-0.20290501
170897478,0.091802575,-0.03904553,-0.205891
170931239,0.091802575,-0.03904553,-0.21484901
170964930,0.091802575,-0.03904553,-0.205891
170998689,0.09487112,-0.03904553,-0.205891
171032451,0.09487112,-0.042000253,-0.20290501
171066241,0.091802575,-0.03904553,-0.193947
171100014,0.091802575,-0.03904553,-0.20290501
171133802,0.091802575,-0.042000253,-0.205891
171167476,0.09487112,-0.03904553,-0.205891
171201240,0.09793967,-0.042000253,-0.205891
171234968,0.091802575,-0.03904553,-0.205891
171257491,0.091802575,-0.03904553,-0.19991902
171291199,0.09487112,-0.03904553,-0.19991902
171336226,0.091802575,-0.042000253,-0.205891
171358701,0.091802575,-0.03904553,-0.19991902
171392479,0.09793967,-0.03904553,-0.20290501
171426284,0.09487112,-0.03904553,-0.20290501
171459965,0.09487112,-0.042000253,-0.208877
171493694,0.09487112,-0.03904553,-0.205891
171527449,0.091802575,-0.042000253,-0.19991902
171561226,0.091802575,-0.042000253,-0.20290501
171594980,0.091802575,-0.042000253,-0.20290501
171628829,0.09793967,-0.042000253,-0.21484901
171651218,0.091802575,-0.042000253,-0.205891
171696244,0.09487112,-0.042000253,-0.205891
171729994,0.091802575,-0.042000253,-0.205891
171763815,0.09487112,-0.03904553,-0.20290501
171786213,0.09487112,-0.042000253,-0.196933
171819979,0.09487112,-0.042000253,-0.21484901
171853764,0.09487112,-0.03904553,-0.205891
171887528,0.09487112,-0.044954967,-0.19991902
171921320,0.091802575,-0.044954967,-0.19991902
171955074,0.091802575,-0.042000253,-0.205891
171988739,0.09487112,-0.042000253,-0.21484901
172022475,0.09487112,-0.042000253,-0.205891
172056228,0.09487112,-0.044954967,-0.20290501
172090008,0.09793967,-0.044954967,-0.20290501
172123756,0.09793967,-0.044954967,-0.19991902
172157466,0.09793967,-0.042000253,-0.205891
172191249,0.09793967,-0.044954967,-0.20290501
172224981,0.09487112,-0.042000253,-0.20290501
172247567,0.09487112,-0.044954967,-0.208877
172281242,0.09793967,-0.044954967,-0.205891
172326266,0.09487112,-0.042000253,-0.205891
172348767,0.09793967,-0.042000253,-0.208877
172382497,0.09487112,-0.042000253,-0.205891
172416288,0.09487112,-0.042000253,-0.20290501
172450019,0.10100821,-0.044954967,-0.208877
172483730,0.09793967,-0.042000253,-0.20290501
172517474,0.09487112,-0.042000253,-0.20290501
172551251,0.09487112,-0.03904553,-0.205891
172585017,0.10100821,-0.042000253,-0.205891
172618847,0.09487112,-0.03904553,-0.20290501
172641247,0.09487112,-0.042000253,-0.196933
172686242,0.09793967,-0.044954967,-0.19991902
172719986,0.10100821,-0.042000253,-0.205891
172742556,0.10100821,-0.044954967,-0.20290501
172776247,0.09487112,-0.042000253,-0.196933
172809995,0.10100821,-0.044954967,-0.208877
172843731,0.10100821,-0.044954967,-0.19991902
172877503,0.09487112,-0.044954967,-0.193947
172911273,0.09487112,-0.044954967,-0.205891
172945033,0.09793967,-0.044954967,-0.20290501
172978744,0.091802575,-0.044954967,-0.19991902
173012533,0.09793967,-0.044954967,-0.205891
173046291,0.09487112,-0.042000253,-0.19991902
173080113,0.09793967,-0.042000253,-0.20290501
173113853,0.09793967,-0.042000253,-0.19991902
173147615,0.09793967,-0.042000253,-0.196933
173181282,0.09487112,-0.042000253,-0.205891
173203811,0.09487112,-0.042000253,-0.196933
173237605,0.09793967,-0.042000253,-0.20290501
173271373,0.09793967,-0.044954967,-0.19991902
173316734,0.10100821,-0.044954967,-0.205891
173339159,0.09793967,-0.044954967,-0.20290501
173372903,0.09793967,-0.042000253,-0.205891
173406655,0.09793967,-0.042000253,-0.19991902
173440417,0.09487112,-0.042000253,-0.19991902
173474201,0.10100821,-0.044954967,-0.20290501
173507943,0.10100821,-0.044954967,-0.193947
173541669,0.09793967,-0.042000253,-0.20290501
173575413,0.10100821,-0.044954967,-0.19991902
173609162,0.10100821,-0.044954967,-0.205891
173642936,0.09793967,-0.044954967,-0.196933
173676713,0.09793967,-0.04790968,-0.196933
173710412,0.09487112,-0.044954967,-0.205891
173732921,0.10100821,-0.044954967,-0.205891
173766689,0.10100821,-0.044954967,-0.19991902
173800435,0.09793967,-0.044954967,-0.205891
173834163,0.10100821,-0.044954967,-0.19991902
173867945,0.09793967,-0.042000253,-0.20290501
173901671,0.10100821,-0.044954967,-0.205891
173935414,0.09793967,-0.042000253,-0.19991902
173969189,0.09793967,-0.042000253,-0.20290501
174002941,0.10100821,-0.042000253,-0.19991902
174036669,0.10100821,-0.044954967,-0.205891
174070424,0.10407676,-0.044954967,-0.20290501
174104170,0.10100821,-0.044954967,-0.19991902
174126727,0.10407676,-0.044954967,-0.196933
174171704,0.1071453,-0.044954967,-0.19991902
174205457,0.09793967,-0.044954967,-0.20290501
174239175,0.10407676,-0.042000253,-0.20290501
174261752,0.10407676,-0.042000253,-0.19991902
174306679,0.10100821,-0.03904553,-0.19096102
174329269,0.10100821,-0.03904553,-0.19991902
174362944,0.10407676,-0.036090814,-0.196933
174396681,0.10407676,-0.042000253,-0.20290501
174430433,0.10100821,-0.03904553,-0.20290501
174464242,0.10100821,-0.03904553,-0.193947
174497964,0.10407676,-0.042000253,-0.205891
174531685,0.10407676,-0.042000253,-0.205891
174565433,0.09487112,-0.042000253,-0.19991902
174599211,0.091802575,-0.042000253,-0.19991902
174632936,0.08259694,-0.042000253,-0.208877
174666731,0.0733913,-0.042000253,-0.208877
174700499,0.064185664,-0.03904553,-0.21484901
174722939,0.067254215,-0.03904553,-0.21783501
174756702,0.064185664,-0.03904553,-0.21783501
174801696,0.067254215,-0.036090814,-0.21186301
174824234,0.07032276,-0.03904553,-0.21484901
174857969,0.07032276,-0.036090814,-0.208877
174891690,0.07645985,-0.03904553,-0.208877
174925446,0.07645985,-0.03904553,-0.205891
174959242,0.0733913,-0.03904553,-0.21484901
174992962,0.07645985,-0.03904553,-0.21186301
175026699,0.07032276,-0.03904553,-0.208877
175060453,0.064185664,-0.036090814,-0.21186301
175094191,0.05191149,-0.042000253,-0.21484901
175116728,0.048842944,-0.042000253,-0.21484901
175161723,0.03963731,-0.03904553,-0.21783501
175195513,0.03656876,-0.03904553,-0.22082102
175229255,0.042705853,-0.042000253,-0.22082102
175251698,0.042705853,-0.03904553,-0.226793
175285501,0.048842944,-0.042000253,-0.21484901
175319261,0.05191149,-0.03904553,-0.21484901
175353008,0.05191149,-0.042000253,-0.21484901
175386713,0.054980036,-0.03904553,-0.21783501
175420456,0.054980036,-0.042000253,-0.22082102
175454208,0.054980036,-0.042000253,-0.22082102
175487998,0.054980036,-0.042000253,-0.21783501
175521733,0.05191149,-0.042000253,-0.21484901
175555457,0.05191149,-0.042000253,-0.21186301
175589226,0.054980036,-0.042000253,-0.21783501
175622963,0.05804858,-0.042000253,-0.22082102
175656763,0.054980036,-0.042000253,-0.21783501
175690488,0.054980036,-0.042000253,-0.21186301
175712965,0.05804858,-0.044954967,-0.21484901
175746714,0.061117124,-0.044954967,-0.21783501
175791709,0.05804858,-0.044954967,-0.21783501
175814265,0.064185664,-0.042000253,-0.21484901
175847985,0.064185664,-0.042000253,-0.22082102
175881717,0.064185664,-0.04790968,-0.21783501
175915466,0.067254215,-0.042000253,-0.205891
175949230,0.067254215,-0.042000253,-0.21484901
175982988,0.067254215,-0.042000253,-0.21783501
176016769,0.07032276,-0.042000253,-0.21783501
176050468,0.07032276,-0.042000253,-0.21783501
176084222,0.07032276,-0.042000253,-0.21484901
176106769,0.07645985,-0.042000253,-0.208877
176151733,0.0733913,-0.044954967,-0.21186301
176186439,0.07645985,-0.042000253,-0.208877
176208856,0.07645985,-0.044954967,-0.21186301
176242571,0.07645985,-0.03904553,-0.21484901
176276349,0.07645985,-0.042000253,-0.208877
176310119,0.07645985,-0.042000253,-0.208877
176343934,0.07952839,-0.042000253,-0.21484901
176377573,0.08566548,-0.042000253,-0.205891
176411319,0.08259694,-0.03904553,-0.21783501
176445100,0.08566548,-0.036090814,-0.22082102
176478947,0.08259694,-0.03904553,-0.205891
176512624,0.08566548,-0.036090814,-0.20290501
176546325,0.08566548,-0.036090814,-0.208877
176580108,0.08566548,-0.036090814,-0.21186301
176613839,0.08873403,-0.036090814,-0.21783501
176636446,0.08566548,-0.036090814,-0.205891
176670200,0.08566548,-0.036090814,-0.205891
176703853,0.08566548,-0.036090814,-0.205891
176737627,0.08566548,-0.03904553,-0.21783501
176771373,0.08873403,-0.036090814,-0.205891
176805136,0.08566548,-0.036090814,-0.208877
176838894,0.08259694,-0.036090814,-0.21186301
176872594,0.08259694,-0.036090814,-0.21186301
176906334,0.07952839,-0.03904553,-0.205891
176940109,0.08259694,-0.03904553,-0.208877
176973886,0.08259694,-0.03904553,-0.205891
177007643,0.07952839,-0.03904553,-0.21186301
177041393,0.07645985,-0.042000253,-0.21186301
177075109,0.07952839,-0.042000253,-0.21186301
177097633,0.08259694,-0.044954967,-0.205891
177131391,0.08259694,-0.042000253,-0.208877
177176390,0.07952839,-0.044954967,-0.21186301
177198875,0.07952839,-0.042000253,-0.20290501
177232590,0.08259694,-0.042000253,-0.205891
177266348,0.07952839,-0.042000253,-0.205891
177300158,0.08259694,-0.044954967,-0.20290501
177333962,0.07952839,-0.042000253,-0.21186301
177367605,0.07952839,-0.03904553,-0.205891
177401344,0.07645985,-0.03904553,-0.21783501
177435100,0.07952839,-0.03904553,-0.21186301
177468866,0.07952839,-0.042000253,-0.205891
177502639,0.07952839,-0.042000253,-0.205891
177536399,0.08259694,-0.042000253,-0.208877
177570108,0.08259694,-0.042000253,-0.20290501
177592613,0.08259694,-0.042000253,-0.20290501
177626392,0.07952839,-0.042000253,-0.205891
177660165,0.07952839,-0.042000253,-0.21186301
177693893,0.08259694,-0.044954967,-0.208877
177727644,0.08259694,-0.044954967,-0.205891
177761403,0.08566548,-0.044954967,-0.20290501
177795180,0.08259694,-0.044954967,-0.19991902
177828974,0.08873403,-0.044954967,-0.20290501
177862671,0.08566548,-0.04790968,-0.208877
177896475,0.08259694,-0.044954967,-0.20290501
177930124,0.08873403,-0.044954967,-0.205891
177963871,0.091802575,-0.04790968,-0.193947
177997646,0.08873403,-0.044954967,-0.208877
178031407,0.08873403,-0.044954967,-0.205891
178065116,0.091802575,-0.044954967,-0.193947
178098884,0.091802575,-0.044954967,-0.208877
178121473,0.091802575,-0.044954967,-0.19096102
178166405,0.09487112,-0.04790968,-0.205891
178188907,0.08873403,-0.044954967,-0.205891
178222635,0.091802575,-0.044954967,-0.20290501
178256379,0.09487112,-0.042000253,-0.205891
178290158,0.091802575,-0.044954967,-0.19991902
178323938,0.09487112,-0.044954967,-0.21186301
178357659,0.091802575,-0.044954967,-0.19991902
178391379,0.09487112,-0.042000253,-0.208877
178425129,0.09793967,-0.042000253,-0.205891
178458894,0.09487112,-0.03904553,-0.19991902
178492665,0.09487112,-0.042000253,-0.196933
178526485,0.09793967,-0.042000253,-0.205891
178560127,0.09487112,-0.042000253,-0.205891
178582631,0.09487112,-0.03904553,-0.205891
178616406,0.09793967,-0.03904553,-0.19991902
178661376,0.09487112,-0.03904553,-0.19991902
178695164,0.09487112,-0.03904553,-0.20290501
178717634,0.09487112,-0.042000253,-0.205891
178751391,0.09487112,-0.042000253,-0.19991902
178785146,0.091802575,-0.042000253,-0.205891
178818932,0.091802575,-0.03904553,-0.20290501
178852743,0.091802575,-0.03904553,-0.208877
178886436,0.091802575,-0.03904553,-0.205891
178920197,0.091802575,-0.03904553,-0.21186301
178953920,0.091802575,-0.03904553,-0.208877
178976487,0.08873403,-0.03904553,-0.21186301
179021451,0.08566548,-0.036090814,-0.205891
179055779,0.08873403,-0.036090814,-0.21186301
179089327,0.08873403,-0.036090814,-0.205891
179111794,0.091802575,-0.036090814,-0.208877
179156794,0.08566548,-0.03904553,-0.20290501
179179324,0.08566548,-0.042000253,-0.21186301
179213090,0.08873403,-0.03904553,-0.205891
179246797,0.08873403,-0.03904553,-0.205891
179280548,0.08566548,-0.042000253,-0.21484901
179314298,0.08566548,-0.042000253,-0.21484901
179348075,0.08566548,-0.042000253,-0.21186301
179381854,0.08566548,-0.042000253,-0.208877
179415574,0.08566548,-0.042000253,-0.205891
179449315,0.08566548,-0.03904553,-0.205891
179483048,0.08566548,-0.042000253,-0.208877
179516804,0.08566548,-0.03904553,-0.208877
179550575,0.08566548,-0.042000253,-0.205891
179573053,0.08259694,-0.042000253,-0.208877
179606799,0.08873403,-0.042000253,-0.208877
179651802,0.08566548,-0.044954967,-0.21186301
179674331,0.08566548,-0.044954967,-0.21186301
179708121,0.08566548,-0.044954967,-0.205891
179741806,0.08873403,-0.04790968,-0.196933
179775561,0.08873403,-0.04790968,-0.205891
179809318,0.091802575,-0.044954967,-0.205891
179843076,0.08873403,-0.044954967,-0.208877
179876831,0.08873403,-0.042000253,-0.20290501
179910588,0.091802575,-0.044954967,-0.20290501
179944322,0.08873403,-0.042000253,-0.208877
179966810,0.08873403,-0.042000253,-0.205891
180011813,0.08873403,-0.044954967,-0.205891
180045591,0.08873403,-0.042000253,-0.205891
180079343,0.08873403,-0.042000253,-0.20290501
180101866,0.091802575,-0.042000253,-0.19991902
180135618,0.09487112,-0.044954967,-0.19991902
180169357,0.09487112,-0.044954967,-0.20290501
180203128,0.091802575,-0.042000253,-0.20290501
180236841,0.09487112,-0.042000253,-0.208877
180270624,0.09487112,-0.044954967,-0.205891
180304346,0.08873403,-0.044954967,-0.208877
180338105,0.091802575,-0.044954967,-0.20290501
180371836,0.09487112,-0.044954967,-0.20290501
180405625,0.091802575,-0.042000253,-0.20290501
180439341,0.09487112,-0.042000253,-0.205891
180473079,0.091802575,-0.042000253,-0.19991902
180506825,0.091802575,-0.042000253,-0.20290501
180540579,0.08873403,-0.044954967,-0.20290501
180563146,0.09487112,-0.044954967,-0.208877
180596878,0.091802575,-0.042000253,-0.205891
180641827,0.09487112,-0.044954967,-0.20290501
180664408,0.091802575,-0.044954967,-0.20290501
180698116,0.091802575,-0.042000253,-0.19991902
180731849,0.08873403,-0.044954967,-0.20290501
180765587,0.08873403,-0.044954967,-0.19991902
180799339,0.08566548,-0.042000253,-0.208877
180833103,0.08873403,-0.044954967,-0.205891
180866868,0.08566548,-0.042000253,-0.205891
180900602,0.08873403,-0.044954967,-0.20290501
180934389,0.08873403,-0.042000253,-0.20290501
180968103,0.08566548,-0.042000253,-0.208877
181001838,0.08566548,-0.044954967,-0.208877
181035596,0.08259694,-0.042000253,-0.21186301
181058127,0.08566548,-0.044954967,-0.20290501
181091840,0.08259694,-0.044954967,-0.208877
181125586,0.08566548,-0.044954967,-0.205891
181159365,0.07952839,-0.044954967,-0.205891
181193160,0.08259694,-0.044954967,-0.19991902
181226865,0.08566548,-0.044954967,-0.205891
