timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
4313076,4312210,396825,0.070454955,0.0072430414,-0.22224684,nan,0,0
4346817,4345916,396825,0.070454955,0.01709467,-0.2820705,nan,0,0
4380569,4379732,396825,0.06720425,0.003959162,-0.23364182,nan,0,0
4414331,4413497,396825,0.06720425,0.0072430414,-0.23649056,nan,0,0
4448129,4447133,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
4481886,4480895,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
4515598,4514643,396825,0.06720425,0.003959162,-0.23364182,nan,0,0
4549348,4548410,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
4583090,4582191,396825,0.073705666,0.01709467,-0.276373,nan,0,0
4616888,4615945,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
4650642,4649665,396825,0.073705666,0.003959162,-0.23079306,nan,0,0
4684416,4683436,396825,0.073705666,0.0072430414,-0.23364182,nan,0,0
4718103,4717181,396825,0.070454955,0.003959162,-0.22509557,nan,0,0
4751859,4750913,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
4785618,4784720,396825,0.06720425,0.0072430414,-0.22224684,nan,0,0
4808181,4807266,396825,0.070454955,0.0072430414,-0.22224684,nan,0,0
4841881,4840973,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
4875625,4874744,396825,0.06720425,0.0072430414,-0.23649056,nan,0,0
4909378,4908544,396825,0.073705666,0.0072430414,-0.22794431,nan,0,0
4943179,4942280,396825,0.070454955,0.0072430414,-0.23933928,nan,0,0
4976905,4976023,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
5010635,5009772,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
5044393,5043515,396825,0.06720425,0.010526916,-0.22794431,nan,0,0
5078160,5077285,396825,0.073705666,0.010526916,-0.23079306,nan,0,0
5111900,5111061,396825,0.073705666,0.0072430414,-0.22794431,nan,0,0
5145691,5144802,396825,0.073705666,0.0072430414,-0.23079306,nan,0,0
5179431,5178524,396825,0.070454955,0.010526916,-0.22794431,nan,0,0
5213158,5212279,396825,0.06720425,0.0072430414,-0.22509557,nan,0,0
5246907,5246008,396825,0.06720425,0.010526916,-0.22224684,nan,0,0
5269498,5268611,396825,0.070454955,0.010526916,-0.22509557,nan,0,0
5303189,5302265,396825,0.073705666,0.010526916,-0.22509557,nan,0,0
5336945,5336027,396825,0.070454955,0.010526916,-0.23364182,nan,0,0
5370724,5369736,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
5404490,5403534,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
5438239,5437282,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
5472013,5471002,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
5505753,5504765,396825,0.06720425,0.003959162,-0.23649056,nan,0,0
5539501,5538516,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
5573260,5572267,396825,0.06720425,0.0072430414,-0.22224684,nan,0,0
5606947,5606082,396825,0.073705666,0.0072430414,-0.23079306,nan,0,0
5640741,5639860,396825,0.070454955,0.01709467,-0.2792217,nan,0,0
5674507,5673575,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
5708220,5707335,396825,0.06720425,0.003959162,-0.22509557,nan,0,0
5730779,5729859,396825,0.073705666,0.013810795,-0.2792217,nan,0,0
5775711,5774859,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
5798300,5797273,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
5832004,5831098,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
5865774,5864789,396825,0.06720425,0.0072430414,-0.23364182,nan,0,0
5899528,5898615,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
5933289,5932358,396825,0.070454955,0.0072430414,-0.23649056,nan,0,0
5967045,5966123,396825,0.070454955,0.010526916,-0.2706755,nan,0,0
6000800,5999816,396825,0.06720425,0.003959162,-0.23649056,nan,0,0
6034542,6033558,396825,0.06720425,0.003959162,-0.22794431,nan,0,0
6068320,6067318,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
6102047,6101099,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
6135793,6134883,396825,0.070454955,0.003959162,-0.23079306,nan,0,0
6169572,6168578,396825,0.06720425,0.003959162,-0.22794431,nan,0,0
6192851,6192022,396825,0.070454955,0.010526916,-0.26782674,nan,0,0
6237888,6237058,396825,0.06720425,0.0072430414,-0.22224684,nan,0,0
6260369,6259539,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
6294152,6293321,396825,0.06720425,0.003959162,-0.22794431,nan,0,0
6327921,6327086,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
6361609,6360780,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
6395382,6394553,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
6429152,6428324,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
6462946,6462113,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
6496697,6495833,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
6530408,6529579,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
6564151,6563317,396825,0.073705666,0.0072430414,-0.23079306,nan,0,0
6597888,6597059,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
6631639,6630810,396825,0.073705666,0.0072430414,-0.22794431,nan,0,0
6654199,6653370,396825,0.07695637,0.01709467,-0.276373,nan,0,0
6699253,6698384,396825,0.06720425,0.010526916,-0.22224684,nan,0,0
6721646,6720817,396825,0.06720425,0.010526916,-0.22224684,nan,0,0
6755405,6754576,396825,0.06720425,0.010526916,-0.22794431,nan,0,0
6789281,6788394,396825,0.070454955,0.010526916,-0.22794431,nan,0,0
6823044,6822145,396825,0.070454955,0.0072430414,-0.23649056,nan,0,0
6856665,6855836,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
6890413,6889585,396825,0.07695637,0.01709467,-0.2792217,nan,0,0
6924178,6923348,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
6958060,6957199,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
6991807,6990960,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
7025492,7024662,396825,0.070454955,0.010526916,-0.22794431,nan,0,0
7059209,7058368,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
7092949,7092119,396825,0.073705666,0.003959162,-0.23364182,nan,0,0
7126689,7125859,396825,0.070454955,0.0072430414,-0.25643176,nan,0,0
7160470,7159641,396825,0.070454955,0.003959162,-0.22509557,nan,0,0
7182959,7182128,396825,0.06720425,0.0072430414,-0.22509557,nan,0,0
7228016,7227156,396825,0.070454955,0.010526916,-0.22794431,nan,0,0
7250461,7249634,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
7284256,7283427,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
7318012,7317183,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
7351714,7350885,396825,0.073705666,0.013810795,-0.2792217,nan,0,0
7385473,7384643,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
7419234,7418405,396825,0.06720425,0.003959162,-0.23364182,nan,0,0
7452984,7452155,396825,0.070454955,0.003959162,-0.23079306,nan,0,0
7486772,7485943,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
7520530,7519701,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
7554247,7553413,396825,0.070454955,0.003959162,-0.23364182,nan,0,0
7588006,7587177,396825,0.07695637,0.013810795,-0.2820705,nan,0,0
7621764,7620935,396825,0.070454955,0.0072430414,-0.25643176,nan,0,0
7655568,7654722,396825,0.070454955,0.003959162,-0.22509557,nan,0,0
7689318,7688488,396825,0.06720425,0.003959162,-0.22794431,nan,0,0
7711792,7710962,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
7745548,7744686,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
7779302,7778445,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
7813150,7812302,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
7846907,7846018,396825,0.070454955,0.003959162,-0.23079306,nan,0,0
7880568,7879707,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
7914306,7913449,396825,0.06720425,0.003959162,-0.22794431,nan,0,0
7948045,7947213,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
7981831,7981001,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
8015586,8014750,396825,0.073705666,0.010526916,-0.23364182,nan,0,0
8049346,8048482,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
8083095,8082266,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
8116828,8116000,396825,0.073705666,0.003959162,-0.23079306,nan,0,0
8150565,8149736,396825,0.06720425,0.0072430414,-0.22509557,nan,0,0
8184351,8183518,396825,0.070454955,0.0072430414,-0.22509557,nan,0,0
8218135,8217277,396825,0.070454955,0.010526916,-0.22509557,nan,0,0
8240613,8239777,396825,0.06720425,0.0072430414,-0.22509557,nan,0,0
8274430,8273526,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
8308211,8307310,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
8341941,8341043,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
8375720,8374862,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
8409415,8408546,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
8443129,8442300,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
8476882,8476053,396825,0.06720425,0.010526916,-0.22794431,nan,0,0
8510706,8509864,396825,0.070454955,0.010526916,-0.25643176,nan,0,0
8544515,8543582,396825,0.073705666,0.0072430414,-0.23079306,nan,0,0
8578161,8577325,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
8611883,8611054,396825,0.073705666,0.0072430414,-0.22794431,nan,0,0
8645643,8644814,396825,0.06720425,0.0072430414,-0.22224684,nan,0,0
8679483,8678595,396825,0.06720425,0.010526916,-0.21939807,nan,0,0
8701858,8701030,396825,0.06720425,0.010526916,-0.21939807,nan,0,0
8735614,8734785,396825,0.073705666,0.013810795,-0.2592805,nan,0,0
8769387,8768555,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
8803157,8802326,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
8836920,8836088,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
8870673,8869844,396825,0.070454955,0.003959162,-0.23079306,nan,0,0
8904377,8903548,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
8938148,8937312,396825,0.070454955,0.003959162,-0.23079306,nan,0,0
8971894,8971065,396825,0.06720425,0.01709467,-0.27352425,nan,0,0
9005690,9004860,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
9039460,9038605,396825,0.070454955,0.003959162,-0.23649056,nan,0,0
9073803,9072964,396825,0.070454955,0.003959162,-0.23364182,nan,0,0
9107385,9106452,396825,0.06720425,0.003959162,-0.22509557,nan,0,0
9141112,9140126,396825,0.06720425,0.003959162,-0.22509557,nan,0,0
9163566,9162689,396825,0.06720425,0.0072430414,-0.22509557,nan,0,0
9197394,9196414,396825,0.070454955,0.01709467,-0.27352425,nan,0,0
9231103,9230169,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
9264835,9263940,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
9298584,9297683,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
9332354,9331471,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
9366135,9365229,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
9399888,9398905,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
9433700,9432719,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
9467352,9466419,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
9501106,9500184,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
9534861,9533961,396825,0.070454955,0.003959162,-0.23364182,nan,0,0
9568662,9567736,396825,0.070454955,0.003959162,-0.22794431,nan,0,0
9602389,9601430,396825,0.070454955,0.003959162,-0.22509557,nan,0,0
9636121,9635175,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
9658632,9657773,396825,0.073705666,0.020378545,-0.276373,nan,0,0
9692397,9691528,396825,0.073705666,0.01709467,-0.2706755,nan,0,0
9726175,9725269,396825,0.06720425,0.010526916,-0.22794431,nan,0,0
9759879,9759044,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
9793632,9792734,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
9827387,9826545,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
9861169,9860302,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
9894949,9894061,396825,0.070454955,0.01709467,-0.2792217,nan,0,0
9928673,9927751,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
9962420,9961532,396825,0.073705666,0.010526916,-0.22224684,nan,0,0
9996179,9995269,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
10029952,10029065,396825,0.073705666,0.010526916,-0.22794431,nan,0,0
10063769,10062828,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
10097502,10096540,396825,0.070454955,0.0072430414,-0.22509557,nan,0,0
10119994,10119001,396825,0.073705666,0.01709467,-0.2706755,nan,0,0
10164981,10164049,396825,0.070454955,0.010526916,-0.22794431,nan,0,0
10187490,10186574,396825,0.06720425,0.010526916,-0.21939807,nan,0,0
10221260,10220300,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
10254951,10254044,396825,0.06720425,0.0072430414,-0.23649056,nan,0,0
10288694,10287813,396825,0.073705666,0.0072430414,-0.23364182,nan,0,0
10322439,10321558,396825,0.070454955,0.0072430414,-0.23649056,nan,0,0
10356193,10355359,396825,0.073705666,0.01709467,-0.2820705,nan,0,0
10389968,10389120,396825,0.070454955,0.01709467,-0.2792217,nan,0,0
10423751,10422804,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
10457472,10456596,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
10491227,10490333,396825,0.073705666,0.0072430414,-0.23649056,nan,0,0
10525000,10524118,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
10558753,10557872,396825,0.070454955,0.003959162,-0.22794431,nan,0,0
10581254,10580315,396825,0.07695637,0.013810795,-0.2792217,nan,0,0
10626294,10625345,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
10648732,10647866,396825,0.070454955,0.010526916,-0.22224684,nan,0,0
10693777,10692782,396825,0.070454955,0.013810795,-0.24788553,nan,0,0
10716303,10715319,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
10750011,10749086,396825,0.073705666,0.0072430414,-0.23079306,nan,0,0
10783740,10782793,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
10817492,10816553,396825,0.07695637,0.01709467,-0.28491923,nan,0,0
10851251,10850383,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
10885039,10884109,396825,0.070454955,0.003959162,-0.23364182,nan,0,0
10918803,10917809,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
10952591,10951590,396825,0.073705666,0.01709467,-0.27352425,nan,0,0
10986259,10985345,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
11020024,11019123,396825,0.070454955,0.0072430414,-0.23649056,nan,0,0
11053775,11052873,396825,0.070454955,0.013810795,-0.27352425,nan,0,0
11087569,11086631,396825,0.070454955,0.003959162,-0.22794431,nan,0,0
11110025,11109127,396825,0.06720425,0.003959162,-0.22794431,nan,0,0
11155040,11154086,396825,0.073705666,0.0072430414,-0.22224684,nan,0,0
11177537,11176693,396825,0.070454955,0.0072430414,-0.22509557,nan,0,0
11211363,11210452,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
11245119,11244153,396825,0.06720425,0.003959162,-0.23079306,nan,0,0
11278883,11277934,396825,0.08020707,0.01709467,-0.28491923,nan,0,0
11312603,11311667,396825,0.070454955,0.0072430414,-0.23649056,nan,0,0
11346319,11345459,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
11380109,11379202,396825,0.06720425,0.003959162,-0.22794431,nan,0,0
11413872,11412865,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
11447594,11446625,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
11481322,11480404,396825,0.073705666,0.003959162,-0.23079306,nan,0,0
11515084,11514123,396825,0.073705666,0.013810795,-0.2792217,nan,0,0
11548821,11547921,396825,0.06720425,0.003959162,-0.22794431,nan,0,0
11582628,11581686,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
11616381,11615406,396825,0.073705666,0.010526916,-0.21654934,nan,0,0
11638860,11637937,396825,0.073705666,0.020378545,-0.26782674,nan,0,0
11683831,11682914,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
11706415,11705517,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
11740189,11739232,396825,0.070454955,0.003959162,-0.23933928,nan,0,0
11773943,11772996,396825,0.073705666,0.010526916,-0.23649056,nan,0,0
11807620,11806765,396825,0.073705666,0.010526916,-0.23079306,nan,0,0
11841378,11840409,396825,0.070454955,0.010526916,-0.23079306,nan,0,0
11875175,11874270,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
11908936,11908024,396825,0.073705666,0.010526916,-0.22794431,nan,0,0
11943273,11942442,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
11976716,11975887,396825,0.073705666,0.01709467,-0.2820705,nan,0,0
12010216,12009349,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
12043917,12043036,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
12077670,12076790,396825,0.070454955,0.0072430414,-0.22509557,nan,0,0
12100136,12099211,396825,0.06720425,0.003959162,-0.22794431,nan,0,0
12145229,12144201,396825,0.070454955,0.010526916,-0.22509557,nan,0,0
12167642,12166752,396825,0.070454955,0.0072430414,-0.22509557,nan,0,0
12201384,12200513,396825,0.073705666,0.01709467,-0.276373,nan,0,0
12235256,12234219,396825,0.070454955,0.0072430414,-0.23649056,nan,0,0
12268953,12267952,396825,0.070454955,0.0072430414,-0.23649056,nan,0,0
12302655,12301704,396825,0.073705666,0.0072430414,-0.23364182,nan,0,0
12336402,12335472,396825,0.070454955,0.013810795,-0.2792217,nan,0,0
12370171,12369302,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
12403946,12403059,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
12437723,12436732,396825,0.073705666,0.01709467,-0.276373,nan,0,0
12471451,12470498,396825,0.073705666,0.010526916,-0.25643176,nan,0,0
12505178,12504271,396825,0.073705666,0.0072430414,-0.23079306,nan,0,0
12538928,12537990,396825,0.070454955,0.003959162,-0.23079306,nan,0,0
12572678,12571770,396825,0.06720425,0.003959162,-0.22509557,nan,0,0
12595189,12594302,396825,0.06720425,0.0072430414,-0.22224684,nan,0,0
12628937,12628037,396825,0.070454955,0.0072430414,-0.22509557,nan,0,0
12662698,12661793,396825,0.073705666,0.01709467,-0.2820705,nan,0,0
12696452,12695622,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
12730253,12729343,396825,0.070454955,0.0072430414,-0.23649056,nan,0,0
12764009,12763062,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
12797703,12796817,396825,0.07695637,0.013810795,-0.2820705,nan,0,0
12831451,12830567,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
12865220,12864377,396825,0.06720425,0.003959162,-0.23364182,nan,0,0
12898969,12898111,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
12932768,12931855,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
12966501,12965606,396825,0.073705666,0.003959162,-0.23079306,nan,0,0
13000231,12999327,396825,0.070454955,0.003959162,-0.23364182,nan,0,0
13033978,13033074,396825,0.070454955,0.0072430414,-0.25643176,nan,0,0
13067734,13066883,396825,0.06720425,0.0072430414,-0.21939807,nan,0,0
13101495,13100634,396825,0.070454955,0.0072430414,-0.22224684,nan,0,0
13124054,13123045,396825,0.073705666,0.01709467,-0.276373,nan,0,0
13157798,13156794,396825,0.06395355,0.0072430414,-0.23079306,nan,0,0
13191545,13190614,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
13225375,13224387,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
13259028,13258097,396825,0.070454955,0.0072430414,-0.23364182,nan,0,0
13292827,13291854,396825,0.070454955,0.0072430414,-0.23649056,nan,0,0
13326562,13325609,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
13360325,13359364,396825,0.06720425,0.010526916,-0.25643176,nan,0,0
13394044,13393167,396825,0.070454955,0.010526916,-0.22794431,nan,0,0
13427800,13426894,396825,0.070454955,0.0072430414,-0.22224684,nan,0,0
13461604,13460616,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
13495292,13494364,396825,0.070454955,0.0072430414,-0.23079306,nan,0,0
13529044,13528119,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
13562789,13561897,396825,0.06720425,0.010526916,-0.22224684,nan,0,0
13585349,13584413,396825,0.073705666,0.01709467,-0.27352425,nan,0,0
13619046,13618203,396825,0.070454955,0.013810795,-0.24788553,nan,0,0
13652805,13651890,396825,0.070454955,0.010526916,-0.22224684,nan,0,0
13686556,13685716,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
13720311,13719451,396825,0.06720425,0.0072430414,-0.23079306,nan,0,0
13754103,13753191,396825,0.070454955,0.0072430414,-0.22794431,nan,0,0
13787842,13786911,396825,0.06720425,0.0072430414,-0.23649056,nan,0,0
13821556,13820644,396825,0.073705666,0.013810795,-0.2792217,nan,0,0
13855394,13854413,396825,0.06720425,0.0072430414,-0.22224684,nan,0,0
13889114,13888203,396825,0.06720425,0.0072430414,-0.22509557,nan,0,0
13922925,13921961,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
13956593,13955682,396825,0.073705666,0.013810795,-0.2820705,nan,0,0
13990404,13989457,396825,0.070454955,0.003959162,-0.23079306,nan,0,0
14024090,14023185,396825,0.06720425,0.0072430414,-0.22794431,nan,0,0
