current_time,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,pos_sp.x,pos_sp.y,pos_sp.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_angles.x,payload_angles.y,payload_angles.z,simulink_acc_sp.x,simulink_acc_sp.y,simulink_acc_sp.y
1633084031.049999,33.60759353637695,-0.0017372301081195474,-7.329526901245117,0.8735935688018799,-0.000283278786810115,-0.0011837558122351766,0.0,0.0,0.0,nan,nan,nan,0.26981139183044434,0.0016864767530933022,0.0016864767530933022,0.0,0.0,-0.0,0.0018092004258175069,0.2698362189789811,0.03709727138622864
1633084031.060006,33.61809158325195,-0.0017501492984592915,-7.3295722007751465,0.8735974431037903,-0.0002888442249968648,-0.001123087597079575,0.0,0.0,0.0,nan,nan,nan,0.26981139183044434,0.0016864767530933022,0.0016864767530933022,0.0,0.0,-0.0,0.0018092004258175069,0.2698362189789811,0.03709727138622864
1633084031.07004,33.62508010864258,-0.0017616321565583348,-7.329611301422119,0.8736008405685425,-0.00029284931952133775,-0.001094947918318212,0.0,0.0,0.0,nan,nan,nan,0.26981139183044434,0.0016864767530933022,0.0016864767530933022,0.0,0.0,-0.0,0.0019065453112465543,0.2698603752249781,0.03751261304474636
1633084031.080042,33.63566589355469,-0.001774025266058743,-7.329653739929199,0.8736076354980469,-0.0002955614181701094,-0.0010805376805365086,0.0,0.0,0.0,nan,nan,nan,0.2698362171649933,0.001809200388379395,0.001809200388379395,0.0,0.0,-0.0,0.0018362377920806503,0.2698603752249781,0.037490714086379995
1633084031.090059,33.642696380615234,-0.0017848389688879251,-7.329690456390381,0.8736127614974976,-0.00029758602613583207,-0.001079714042134583,0.0,0.0,0.0,nan,nan,nan,0.2698362171649933,0.001809200388379395,0.001809200388379395,0.0,0.0,-0.0,0.0018362377920806503,0.2698603752249781,0.037490714086379995
1633084031.10009,33.649635314941406,-0.0017952446360141039,-7.329725742340088,0.8736181855201721,-0.0002992254449054599,-0.001080100773833692,0.0,0.0,0.0,nan,nan,nan,0.2698362171649933,0.001809200388379395,0.001809200388379395,0.0,0.0,-0.0,0.0018522066695620806,0.26988384438647617,0.037506889895230676
1633084031.109952,33.660194396972656,-0.001828520791605115,-7.3297529220581055,0.8736264705657959,-0.0003036954440176487,-0.0010735444957390428,0.0,0.0,0.0,nan,nan,nan,0.2698603868484497,0.0018362378468737006,0.0018362378468737006,0.0,0.0,-0.0,0.001794583112756933,0.26988384438647617,0.037485287879754005
1633084031.120049,33.667293548583984,-0.0018596735317260027,-7.329775333404541,0.8736318349838257,-0.0003092291299253702,-0.0010698740370571613,0.0,0.0,0.0,nan,nan,nan,0.2698603868484497,0.0018362378468737006,0.0018362378468737006,0.0,0.0,-0.0,0.001794583112756933,0.26988384438647617,0.037485287879754005
1633084031.130123,33.67781448364258,-0.0018909433856606483,-7.329809665679932,0.8736407160758972,-0.00031541366479359567,-0.0010794885456562042,0.0,0.0,0.0,nan,nan,nan,0.2698603868484497,0.0018362378468737006,0.0018362378468737006,0.0,0.0,-0.0,0.0019198740706277643,0.26990662033267177,0.037483326456204204
1633084031.139981,33.68836212158203,-0.0019212189363315701,-7.329843044281006,0.8736489415168762,-0.00032279957667924464,-0.0010765321785584092,0.0,0.0,0.0,nan,nan,nan,0.2698838412761688,0.0017945831641554832,0.0017945831641554832,0.0,0.0,-0.0,0.0019074324212179383,0.26990662033267177,0.037423278650894905
